//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump68;Rf;Gf;Bf
15616
445650.05109985;5696587.36209877;470.55404999;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.169525;0.169525;-0.169525;1.000000;0.141176;0.141176;0.145098
445650.09110077;5696587.29069908;470.55504992;51143.000000;1.000000;1.000000;1.000000;1.000000;-0.135355;0.135355;-0.135355;1.000000;0.792157;0.784314;0.756863
445650.23940094;5696587.33359917;470.51804997;29298.000000;1.000000;1.000000;1.000000;1.000000;0.003599;-0.003599;0.003599;1.000000;0.447059;0.447059;0.45098
445650.05470093;5696587.24969872;470.55294992;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.184334;0.184334;-0.184334;1.000000;0.694118;0.690196;0.643137
445650.09630020;5696587.17859848;470.51904990;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.195906;0.195906;-0.195906;1.000000;0.34902;0.34902;0.32549
445650.18500336;5696587.45080002;470.51464989;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.035622;0.035622;-0.035622;1.000000;0.380392;0.388235;0.376471
445650.18850143;5696587.41539963;470.51904990;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.032124;0.032124;-0.032124;1.000000;0.164706;0.184314;0.184314
445650.22730072;5696587.37909897;470.51804997;52942.000000;1.000000;1.000000;1.000000;1.000000;0.006676;-0.006676;0.006676;1.000000;0.803922;0.811765;0.811765
445650.26260193;5696587.38049896;470.51495006;10537.000000;1.000000;1.000000;1.000000;1.000000;0.041977;-0.041977;0.041977;1.000000;0.160784;0.160784;0.172549
445650.26379974;5696587.34299858;470.51454999;36751.000000;1.000000;1.000000;1.000000;1.000000;0.012999;-0.012999;0.012999;1.000000;0.564706;0.560784;0.568627
445650.02250107;5696587.35999878;470.56204988;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.198124;0.198124;-0.198124;1.000000;0.372549;0.356863;0.360784
445650.02400024;5696587.33159836;470.57344987;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.196625;0.196625;-0.196625;1.000000;0.341176;0.32549;0.32549
445650.26260193;5696587.42729958;470.50854995;15420.000000;1.000000;1.000000;1.000000;1.000000;0.041977;-0.041977;0.041977;1.000000;0.243137;0.235294;0.235294
445650.08670242;5696587.36369904;470.54405000;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.133923;0.133923;-0.133923;1.000000;0.360784;0.356863;0.34902
445650.15130051;5696587.39529999;470.52644994;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.069324;0.069324;-0.069324;1.000000;0.568627;0.584314;0.584314
445650.24950226;5696587.29739960;470.52964999;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.032600;0.032600;-0.032600;1.000000;0.462745;0.458824;0.45098
445650.20639999;5696587.20129974;470.50794985;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.129484;0.129484;-0.129484;1.000000;0.552941;0.552941;0.529412
445650.20180328;5696587.29229935;470.54145004;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.042138;0.042138;-0.042138;1.000000;0.576471;0.576471;0.572549
445650.17700012;5696587.24799927;470.53285005;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.092883;0.092883;-0.092883;1.000000;0.509804;0.501961;0.47451
445650.05540283;5696587.42729958;470.54104998;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.165222;0.165222;-0.165222;1.000000;0.447059;0.443137;0.431373
445650.21650131;5696587.20969971;470.50854995;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.120371;0.120371;-0.120371;1.000000;0.482353;0.482353;0.458824
445650.16930206;5696587.43349846;470.51604988;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.051323;0.051323;-0.051323;1.000000;0.141176;0.14902;0.145098
445650.20670135;5696587.43239983;470.51534988;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.013924;0.013924;-0.013924;1.000000;0.243137;0.262745;0.254902
445650.17160233;5696587.35849960;470.51755001;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.049023;0.049023;-0.049023;1.000000;0.254902;0.266667;0.270588
