//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump50;Rf;Gf;Bf
19149
445646.81530197;5696552.90550049;469.89304997;59367.000000;1.000000;1.000000;1.000000;1.000000;-0.155325;0.155325;-0.155325;1.000000;0.901961;0.913725;0.890196
445647.00420197;5696552.82119949;469.83075001;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.009102;0.009102;-0.009102;1.000000;0.729412;0.72549;0.701961
445646.94190033;5696552.73569878;469.84325006;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.098580;0.098580;-0.098580;1.000000;0.482353;0.470588;0.439216
445647.06750305;5696553.05799873;469.85045006;43690.000000;1.000000;1.000000;1.000000;1.000000;0.096876;-0.096876;0.096876;1.000000;0.686275;0.666667;0.631373
445647.06870087;5696553.02049835;469.85004999;38036.000000;1.000000;1.000000;1.000000;1.000000;0.098074;-0.098074;0.098074;1.000000;0.592157;0.584314;0.545098
445646.78260239;5696552.78539856;469.84824993;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.193242;0.193242;-0.193242;1.000000;0.329412;0.286275;0.266667
445646.93390091;5696552.75269897;469.84774997;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.085582;0.085582;-0.085582;1.000000;0.368627;0.34902;0.32549
445647.00030334;5696552.68359955;469.84054996;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.146400;0.146400;-0.146400;1.000000;0.270588;0.262745;0.235294
445646.89100082;5696552.87329872;469.85655000;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.079626;0.079626;-0.079626;1.000000;0.705882;0.713725;0.698039
445646.85470016;5696552.83469971;469.85675003;54227.000000;1.000000;1.000000;1.000000;1.000000;-0.115927;0.115927;-0.115927;1.000000;0.827451;0.831373;0.811765
445646.81929977;5696552.83320053;469.85984995;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.151327;0.151327;-0.151327;1.000000;0.556863;0.545098;0.513725
445647.02890213;5696552.67140015;469.85334994;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.158600;0.158600;-0.158600;1.000000;0.376471;0.392157;0.372549
445646.85820206;5696552.79699905;469.85644986;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.117168;0.117168;-0.117168;1.000000;0.215686;0.203922;0.196078
445646.99120148;5696552.66789825;469.85395004;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.162102;0.162102;-0.162102;1.000000;0.25098;0.286275;0.286275
445646.89360245;5696552.79839905;469.85115005;51400.000000;1.000000;1.000000;1.000000;1.000000;-0.083255;0.083255;-0.083255;1.000000;0.788235;0.788235;0.764706
445647.04420288;5696552.74749954;469.82704999;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.082507;0.082507;-0.082507;1.000000;0.243137;0.223529;0.2
445646.81840332;5696552.79599960;469.85465004;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.155975;0.155975;-0.155975;1.000000;0.329412;0.282353;0.262745
445646.93580063;5696553.07929810;469.86104991;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.034826;0.034826;-0.034826;1.000000;0.6;0.611765;0.588235
445646.93700226;5696552.66810043;469.86314990;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.165354;0.165354;-0.165354;1.000000;0.133333;0.14902;0.152941
445646.78569992;5696552.92650040;469.91995003;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.184927;0.184927;-0.184927;1.000000;0.603922;0.619608;0.592157
445646.86190231;5696552.92689903;469.88844993;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.108725;0.108725;-0.108725;1.000000;0.396078;0.407843;0.380392
445646.77530106;5696552.97159775;469.93164994;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.195326;0.195326;-0.195326;1.000000;0.380392;0.396078;0.388235
445647.08060272;5696553.04969986;469.85554983;40606.000000;1.000000;1.000000;1.000000;1.000000;0.109976;-0.109976;0.109976;1.000000;0.631373;0.623529;0.596078
445647.04549988;5696552.97349937;469.85305001;32125.000000;1.000000;1.000000;1.000000;1.000000;0.074873;-0.074873;0.074873;1.000000;0.498039;0.494118;0.462745
445646.94700058;5696552.67189987;469.85664989;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.159856;0.159856;-0.159856;1.000000;0.113725;0.129412;0.137255
445647.02060135;5696552.63469894;469.85955002;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.195301;0.195301;-0.195301;1.000000;0.741176;0.760784;0.74902
445647.03580292;5696552.75759895;469.82675006;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.072450;0.072450;-0.072450;1.000000;0.25098;0.227451;0.203922
445647.00259979;5696552.64559944;469.86584999;51143.000000;1.000000;1.000000;1.000000;1.000000;-0.184402;0.184402;-0.184402;1.000000;0.760784;0.792157;0.780392
445646.82629974;5696553.04920013;469.89524986;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.144327;0.144327;-0.144327;1.000000;0.486275;0.501961;0.458824
445646.90240295;5696552.81629951;469.84934999;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.069586;0.069586;-0.069586;1.000000;0.454902;0.458824;0.427451
445646.78980072;5696552.81279953;469.84894993;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.181642;0.181642;-0.181642;1.000000;0.643137;0.596078;0.564706
445646.84990128;5696552.98149879;469.90485003;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.120726;0.120726;-0.120726;1.000000;0.192157;0.2;0.188235
445646.86630066;5696553.00339897;469.89884998;33667.000000;1.000000;1.000000;1.000000;1.000000;-0.104326;0.104326;-0.104326;1.000000;0.517647;0.517647;0.505882
445646.97260101;5696552.92179878;469.85844995;26728.000000;1.000000;1.000000;1.000000;1.000000;0.001974;-0.001974;0.001974;1.000000;0.407843;0.411765;0.396078
445646.88060196;5696552.66629990;469.86524989;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.186821;0.186821;-0.186821;1.000000;0.203922;0.219608;0.227451
445646.92889984;5696552.64049919;469.88345005;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.194040;0.194040;-0.194040;1.000000;0.607843;0.647059;0.647059
445647.06060226;5696552.82300003;469.82865002;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.007000;0.007000;-0.007000;1.000000;0.278431;0.266667;0.25098
445647.02309998;5696552.82409866;469.83165004;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.005901;0.005901;-0.005901;1.000000;0.321569;0.313725;0.294118
445646.87720306;5696552.77869995;469.86404993;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.106582;0.106582;-0.106582;1.000000;0.262745;0.258824;0.247059
445647.02550323;5696552.74919899;469.83084991;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.080801;0.080801;-0.080801;1.000000;0.231373;0.211765;0.188235
445646.83979996;5696552.77759941;469.86004998;13107.000000;1.000000;1.000000;1.000000;1.000000;-0.140931;0.140931;-0.140931;1.000000;0.211765;0.203922;0.180392
445646.80830200;5696553.03449829;469.90124990;42919.000000;1.000000;1.000000;1.000000;1.000000;-0.162325;0.162325;-0.162325;1.000000;0.658824;0.662745;0.635294
445646.94140060;5696552.78240021;469.84605004;54998.000000;1.000000;1.000000;1.000000;1.000000;-0.055856;0.055856;-0.055856;1.000000;0.85098;0.843137;0.811765
445646.82960327;5696553.01829918;469.91374995;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.141024;0.141024;-0.141024;1.000000;0.439216;0.439216;0.423529
445646.84850128;5696552.96529968;469.90224983;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.122126;0.122126;-0.122126;1.000000;0.282353;0.294118;0.282353
445647.05060013;5696553.07589920;469.84754993;38036.000000;1.000000;1.000000;1.000000;1.000000;0.079973;-0.079973;0.079973;1.000000;0.592157;0.584314;0.556863
445646.79960068;5696552.79310043;469.85144999;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.174962;0.174962;-0.174962;1.000000;0.447059;0.388235;0.364706
445647.01140030;5696552.63789948;469.86154987;49601.000000;1.000000;1.000000;1.000000;1.000000;-0.192117;0.192117;-0.192117;1.000000;0.741176;0.768627;0.756863
445647.07900055;5696553.03119858;469.85294988;45489.000000;1.000000;1.000000;1.000000;1.000000;0.108374;-0.108374;0.108374;1.000000;0.705882;0.698039;0.670588
445646.91710098;5696552.72389801;469.84894993;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.118839;0.118839;-0.118839;1.000000;0.372549;0.368627;0.345098
445646.99650009;5696552.76579865;469.83445003;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.064201;0.064201;-0.064201;1.000000;0.301961;0.294118;0.270588
445646.91620071;5696552.68889816;469.84844996;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.151235;0.151235;-0.151235;1.000000;0.164706;0.168627;0.176471
445646.97970016;5696552.99819954;469.85964992;17990.000000;1.000000;1.000000;1.000000;1.000000;0.009073;-0.009073;0.009073;1.000000;0.270588;0.282353;0.270588
445646.82640274;5696553.07499893;469.89325001;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.144224;0.144224;-0.144224;1.000000;0.188235;0.192157;0.168627
445646.85060318;5696552.72270020;469.87154986;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.160994;0.160994;-0.160994;1.000000;0.341176;0.341176;0.333333
