//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump74;Rf;Gf;Bf
14321
445622.26880081;5696557.69439896;471.71964981;27499.000000;1.000000;1.000000;1.000000;1.000000;-0.194421;0.194421;-0.194421;1.000000;0.407843;0.427451;0.419608
445622.27740105;5696557.70999916;471.71554996;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.177453;0.177453;-0.177453;1.000000;0.254902;0.270588;0.27451
445622.25790222;5696557.70249947;471.71925022;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.197038;0.197038;-0.197038;1.000000;0.372549;0.392157;0.376471
445622.29600151;5696557.68489845;471.71845009;7967.000000;1.000000;1.000000;1.000000;1.000000;-0.183375;0.183375;-0.183375;1.000000;0.109804;0.129412;0.133333
445622.30490120;5696557.70279892;471.71444990;5140.000000;1.000000;1.000000;1.000000;1.000000;-0.163816;0.163816;-0.163816;1.000000;0.0705882;0.0823529;0.0901961
445622.27960213;5696557.68409927;471.71775009;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.194437;0.194437;-0.194437;1.000000;0.423529;0.439216;0.435294
445622.25670250;5696557.73769959;471.71495010;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.177338;0.177338;-0.177338;1.000000;0.352941;0.364706;0.360784
445622.29550179;5696557.70369919;471.71635010;3855.000000;1.000000;1.000000;1.000000;1.000000;-0.169223;0.169223;-0.169223;1.000000;0.0509804;0.0666667;0.0705882
445622.30470093;5696557.72399910;471.71005013;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.148098;0.148098;-0.148098;1.000000;0.0862745;0.0980392;0.105882
445622.30610092;5696557.71449860;471.71224977;5911.000000;1.000000;1.000000;1.000000;1.000000;-0.154110;0.154110;-0.154110;1.000000;0.0823529;0.0941176;0.0980392
445622.26720245;5696557.70159920;471.71735003;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.190647;0.190647;-0.190647;1.000000;0.435294;0.454902;0.447059
445622.27810104;5696557.69359978;471.71775009;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.188446;0.188446;-0.188446;1.000000;0.392157;0.411765;0.407843
445622.23940094;5696557.72989853;471.71875002;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.196186;0.196186;-0.196186;1.000000;0.270588;0.282353;0.262745
445622.26670082;5696557.72039993;471.71525003;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.178923;0.178923;-0.178923;1.000000;0.380392;0.396078;0.392157
445622.23810204;5696557.73939903;471.71645023;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.192658;0.192658;-0.192658;1.000000;0.223529;0.235294;0.223529
445622.24800117;5696557.72209938;471.71904995;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.193088;0.193088;-0.193088;1.000000;0.407843;0.423529;0.407843
