//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump37;Rf;Gf;Bf
22422
445625.70790108;5696558.00739868;471.64125015;4369.000000;1.000000;1.000000;1.000000;1.000000;-0.106476;0.106476;-0.106476;1.000000;0.0705882;0.0666667;0.0588235
445625.73990067;5696557.94079979;471.67684986;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.074476;0.074476;-0.074476;1.000000;0.0980392;0.101961;0.0941176
445625.85010155;5696557.98769959;471.61014988;5911.000000;1.000000;1.000000;1.000000;1.000000;0.035725;-0.035725;0.035725;1.000000;0.0823529;0.0980392;0.0980392
445625.76980217;5696557.94999893;471.65494968;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.044575;0.044575;-0.044575;1.000000;0.113725;0.113725;0.105882
445625.85200127;5696557.94049843;471.62594988;8224.000000;1.000000;1.000000;1.000000;1.000000;0.037624;-0.037624;0.037624;1.000000;0.121569;0.133333;0.117647
445625.87120064;5696557.91249855;471.66144993;6682.000000;1.000000;1.000000;1.000000;1.000000;0.056824;-0.056824;0.056824;1.000000;0.0980392;0.105882;0.0941176
445625.88680084;5696557.88519867;471.67345001;7453.000000;1.000000;1.000000;1.000000;1.000000;0.056043;-0.056043;0.056043;1.000000;0.121569;0.117647;0.0901961
445625.85210236;5696557.91179855;471.66995003;8995.000000;1.000000;1.000000;1.000000;1.000000;0.037725;-0.037725;0.037725;1.000000;0.137255;0.141176;0.12549
445625.86950119;5696557.96959885;471.60844995;20817.000000;1.000000;1.000000;1.000000;1.000000;0.055124;-0.055124;0.055124;1.000000;0.313725;0.32549;0.317647
445625.73050125;5696557.94159897;471.67875006;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.083876;0.083876;-0.083876;1.000000;0.109804;0.117647;0.109804
445625.88890083;5696557.93479927;471.62524988;5654.000000;1.000000;1.000000;1.000000;1.000000;0.074524;-0.074524;0.074524;1.000000;0.0745098;0.0941176;0.0784314
445625.90610130;5696557.96150024;471.61004974;6682.000000;1.000000;1.000000;1.000000;1.000000;0.091724;-0.091724;0.091724;1.000000;0.0901961;0.109804;0.109804
445625.85990150;5696557.94689949;471.61945011;3855.000000;1.000000;1.000000;1.000000;1.000000;0.045525;-0.045525;0.045525;1.000000;0.054902;0.0666667;0.0627451
445625.68470200;5696557.97399910;471.67234995;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.129675;0.129675;-0.129675;1.000000;0.113725;0.113725;0.101961
445625.75840195;5696557.93680008;471.67294981;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.055975;0.055975;-0.055975;1.000000;0.0980392;0.101961;0.0941176
445625.70340164;5696557.95339973;471.68234970;8481.000000;1.000000;1.000000;1.000000;1.000000;-0.110975;0.110975;-0.110975;1.000000;0.12549;0.133333;0.133333
445625.81330116;5696557.95569809;471.63374998;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.001076;0.001076;-0.001076;1.000000;0.0901961;0.0980392;0.0862745
445625.76490219;5696557.95039948;471.65945007;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.049475;0.049475;-0.049475;1.000000;0.0980392;0.101961;0.0980392
445625.88790138;5696557.91109856;471.65054991;5654.000000;1.000000;1.000000;1.000000;1.000000;0.073524;-0.073524;0.073524;1.000000;0.0823529;0.0901961;0.0901961
445625.92090233;5696557.92489822;471.62194969;8995.000000;1.000000;1.000000;1.000000;1.000000;0.094898;-0.094898;0.094898;1.000000;0.133333;0.145098;0.133333
445625.77050217;5696557.93809898;471.66655018;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.043875;0.043875;-0.043875;1.000000;0.0941176;0.0980392;0.0862745
