//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump107;Rf;Gf;Bf
9178
445622.15180214;5696569.10629852;471.89204981;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.193825;0.193825;-0.193825;1.000000;0.517647;0.509804;0.482353
445622.15840157;5696568.97499855;471.88845016;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.187225;0.187225;-0.187225;1.000000;0.52549;0.498039;0.415686
445622.16400154;5696569.03289898;471.88474991;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.181625;0.181625;-0.181625;1.000000;0.454902;0.435294;0.372549
445622.16480072;5696569.04219921;471.88495018;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.180826;0.180826;-0.180826;1.000000;0.505882;0.490196;0.431373
445622.16260155;5696569.06809910;471.88514997;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.183025;0.183025;-0.183025;1.000000;0.545098;0.537255;0.494118
445622.15110214;5696569.09709938;471.88964989;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.194525;0.194525;-0.194525;1.000000;0.403922;0.396078;0.364706
445622.16130074;5696569.10549934;471.88784983;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.184326;0.184326;-0.184326;1.000000;0.533333;0.52549;0.494118
445622.15030106;5696568.93839844;471.88765003;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.195326;0.195326;-0.195326;1.000000;0.466667;0.466667;0.4
445622.14970215;5696568.95709904;471.88784983;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.195925;0.195925;-0.195925;1.000000;0.615686;0.607843;0.537255
445622.16110237;5696569.07759865;471.88514997;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.184525;0.184525;-0.184525;1.000000;0.443137;0.435294;0.4
445622.15440186;5696569.03139885;471.88665010;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.191225;0.191225;-0.191225;1.000000;0.278431;0.258824;0.188235
