//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump108;Rf;Gf;Bf
9045
445643.10310181;5696555.66219910;470.36835005;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.180668;0.180668;-0.180668;1.000000;0.282353;0.270588;0.278431
445643.08910187;5696555.31759842;470.37994983;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.194421;0.194421;-0.194421;1.000000;0.223529;0.223529;0.211765
445643.11250122;5696555.71719940;470.37874987;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.184430;0.184430;-0.184430;1.000000;0.458824;0.454902;0.447059
445643.10090073;5696555.69029816;470.37325003;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.187283;0.187283;-0.187283;1.000000;0.596078;0.588235;0.580392
445643.10230072;5696555.65289886;470.36824991;15677.000000;1.000000;1.000000;1.000000;1.000000;-0.180923;0.180923;-0.180923;1.000000;0.25098;0.235294;0.247059
445643.10390289;5696555.59659775;470.36994984;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.179224;0.179224;-0.179224;1.000000;0.168627;0.164706;0.180392
445643.10890015;5696555.70120056;470.37374999;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.182437;0.182437;-0.182437;1.000000;0.568627;0.564706;0.560784
445643.11100204;5696555.67079933;470.36644985;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.173772;0.173772;-0.173772;1.000000;0.494118;0.482353;0.486275
445643.09230240;5696555.44059952;470.40944983;58596.000000;1.000000;1.000000;1.000000;1.000000;-0.190825;0.190825;-0.190825;1.000000;0.862745;0.909804;0.913725
445643.08469971;5696555.64269836;470.37424995;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.198427;0.198427;-0.198427;1.000000;0.168627;0.152941;0.160784
445643.10850342;5696555.52369888;470.37625005;7967.000000;1.000000;1.000000;1.000000;1.000000;-0.174623;0.174623;-0.174623;1.000000;0.109804;0.12549;0.160784
445643.09150131;5696555.47589882;470.39594986;4112.000000;1.000000;1.000000;1.000000;1.000000;-0.191626;0.191626;-0.191626;1.000000;0.0431373;0.0705882;0.0901961
445643.12000092;5696555.66309937;470.35984995;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.163938;0.163938;-0.163938;1.000000;0.345098;0.333333;0.333333
445643.12090118;5696555.69800003;470.36025002;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.170109;0.170109;-0.170109;1.000000;0.760784;0.752941;0.745098
445643.11380203;5696555.67289932;470.36194994;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.171318;0.171318;-0.171318;1.000000;0.572549;0.560784;0.564706
445643.10920151;5696555.53069885;470.37634995;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.173925;0.173925;-0.173925;1.000000;0.172549;0.192157;0.223529
445643.12940033;5696555.71809967;470.36784985;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.169385;0.169385;-0.169385;1.000000;0.6;0.592157;0.588235
445643.08550079;5696555.40880020;470.39014985;51657.000000;1.000000;1.000000;1.000000;1.000000;-0.197626;0.197626;-0.197626;1.000000;0.772549;0.8;0.8
445643.09440048;5696555.64419945;470.37004997;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.188726;0.188726;-0.188726;1.000000;0.25098;0.239216;0.25098
