//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump99;Rf;Gf;Bf
11214
445624.87730225;5696593.73259933;472.35724976;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.102162;0.102162;-0.102162;1.000000;0.439216;0.384314;0.329412
445624.80340202;5696593.69279869;472.35804989;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.172602;0.172602;-0.172602;1.000000;0.54902;0.498039;0.435294
445624.95130165;5696593.70010002;472.35785009;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.129900;0.129900;-0.129900;1.000000;0.529412;0.47451;0.388235
445624.81080063;5696593.74809845;472.35904982;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.127202;0.127202;-0.127202;1.000000;0.517647;0.478431;0.415686
445624.82090195;5696593.91729935;472.38245012;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.087225;0.087225;-0.087225;1.000000;0.4;0.376471;0.32549
445625.03390129;5696593.94429977;472.38075020;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.042856;0.042856;-0.042856;1.000000;0.368627;0.356863;0.32549
445624.99970062;5696593.90539940;472.38574984;26471.000000;1.000000;1.000000;1.000000;1.000000;0.067307;-0.067307;0.067307;1.000000;0.411765;0.407843;0.376471
445625.03740128;5696593.90659912;472.38044979;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.075110;0.075110;-0.075110;1.000000;0.670588;0.666667;0.635294
445625.00250061;5696593.83279999;472.38035013;37265.000000;1.000000;1.000000;1.000000;1.000000;0.002869;-0.002869;0.002869;1.000000;0.588235;0.568627;0.517647
445625.03740128;5696593.87869843;472.37545015;27499.000000;1.000000;1.000000;1.000000;1.000000;0.060278;-0.060278;0.060278;1.000000;0.431373;0.423529;0.376471
445624.77520187;5696593.93309982;472.39225008;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.132926;0.132926;-0.132926;1.000000;0.670588;0.647059;0.592157
445624.92870148;5696593.82539948;472.39554979;50886.000000;1.000000;1.000000;1.000000;1.000000;-0.004601;0.004601;-0.004601;1.000000;0.811765;0.772549;0.709804
445624.82160194;5696593.71209915;472.35675003;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.146244;0.146244;-0.146244;1.000000;0.231373;0.184314;0.141176
