//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump54;Rf;Gf;Bf
18201
445639.84190186;5696591.97959908;471.52185013;33153.000000;1.000000;1.000000;1.000000;1.000000;0.027525;-0.027525;0.027525;1.000000;0.501961;0.509804;0.517647
445639.65780075;5696591.93369873;471.51765015;8481.000000;1.000000;1.000000;1.000000;1.000000;-0.156576;0.156576;-0.156576;1.000000;0.133333;0.133333;0.129412
445639.85090073;5696591.95069893;471.52194979;25700.000000;1.000000;1.000000;1.000000;1.000000;0.036524;-0.036524;0.036524;1.000000;0.388235;0.396078;0.392157
445639.64540298;5696591.97229965;471.51065018;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.168974;0.168974;-0.168974;1.000000;0.184314;0.188235;0.168627
445639.87710007;5696591.98099907;471.52355005;4626.000000;1.000000;1.000000;1.000000;1.000000;0.062723;-0.062723;0.062723;1.000000;0.0862745;0.0666667;0.0509804
445639.66130264;5696591.89819916;471.52204992;3341.000000;1.000000;1.000000;1.000000;1.000000;-0.139615;0.139615;-0.139615;1.000000;0.054902;0.0509804;0.0509804
445639.77750214;5696591.98119934;471.50274994;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.036875;0.036875;-0.036875;1.000000;0.341176;0.368627;0.360784
445639.69289978;5696591.93729980;471.52395012;13107.000000;1.000000;1.000000;1.000000;1.000000;-0.121477;0.121477;-0.121477;1.000000;0.203922;0.2;0.192157
445639.62640198;5696591.99959953;471.52174999;5911.000000;1.000000;1.000000;1.000000;1.000000;-0.187975;0.187975;-0.187975;1.000000;0.0823529;0.101961;0.0627451
445639.76440247;5696591.97509964;471.52064993;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.049974;0.049974;-0.049974;1.000000;0.211765;0.239216;0.243137
445639.66980179;5696591.89040001;471.52474977;3598.000000;1.000000;1.000000;1.000000;1.000000;-0.128416;0.128416;-0.128416;1.000000;0.0588235;0.054902;0.0509804
445639.70280273;5696591.98339851;471.50404980;4626.000000;1.000000;1.000000;1.000000;1.000000;-0.111574;0.111574;-0.111574;1.000000;0.0705882;0.0784314;0.0627451
445639.66510208;5696591.98219879;471.50694992;7967.000000;1.000000;1.000000;1.000000;1.000000;-0.149275;0.149275;-0.149275;1.000000;0.121569;0.12549;0.117647
445639.80630310;5696591.95239838;471.52924969;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.008074;0.008074;-0.008074;1.000000;0.388235;0.388235;0.396078
445639.68260010;5696591.99229820;471.50324966;15677.000000;1.000000;1.000000;1.000000;1.000000;-0.131777;0.131777;-0.131777;1.000000;0.239216;0.247059;0.227451
