//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump109;Rf;Gf;Bf
8979
445636.69090088;5696587.96429832;471.53434994;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.185976;0.185976;-0.185976;1.000000;0.305882;0.360784;0.2
445636.95470245;5696587.88909920;471.48945000;19789.000000;1.000000;1.000000;1.000000;1.000000;0.060921;-0.060921;0.060921;1.000000;0.258824;0.345098;0.188235
445636.95610245;5696587.85399826;471.48915007;33924.000000;1.000000;1.000000;1.000000;1.000000;0.027481;-0.027481;0.027481;1.000000;0.478431;0.560784;0.411765
445636.80900009;5696587.76229866;471.50234987;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.095868;0.095868;-0.095868;1.000000;0.486275;0.470588;0.419608
445636.81260117;5696587.72689827;471.50444986;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.121496;0.121496;-0.121496;1.000000;0.411765;0.392157;0.32549
445636.84060104;5696587.95089920;471.50365021;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.036276;0.036276;-0.036276;1.000000;0.376471;0.396078;0.337255
445636.75990112;5696588.06799896;471.51545002;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.116976;0.116976;-0.116976;1.000000;0.380392;0.4;0.337255
445636.96010025;5696587.74169930;471.47865011;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.088803;0.088803;-0.088803;1.000000;0.596078;0.639216;0.498039
445637.03310211;5696587.74429901;471.47265007;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.085701;0.085701;-0.085701;1.000000;0.443137;0.513725;0.337255
445636.84510239;5696587.87570007;471.50764992;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.031775;0.031775;-0.031775;1.000000;0.745098;0.764706;0.701961
445636.81000336;5696587.79949959;471.50514986;27499.000000;1.000000;1.000000;1.000000;1.000000;-0.073501;0.073501;-0.073501;1.000000;0.431373;0.419608;0.396078
445636.72590073;5696588.02909859;471.51345016;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.150976;0.150976;-0.150976;1.000000;0.290196;0.333333;0.239216
445636.72370346;5696587.85189827;471.50654985;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.153173;0.153173;-0.153173;1.000000;0.396078;0.423529;0.341176
445636.73730286;5696587.72219856;471.50565006;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.176358;0.176358;-0.176358;1.000000;0.603922;0.572549;0.494118
445636.76900299;5696587.83599861;471.50604965;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.107874;0.107874;-0.107874;1.000000;0.360784;0.360784;0.309804
445636.87730225;5696587.91489990;471.49795010;19018.000000;1.000000;1.000000;1.000000;1.000000;0.000425;-0.000425;0.000425;1.000000;0.27451;0.309804;0.235294
445636.77370270;5696587.76079948;471.50534966;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.124232;0.124232;-0.124232;1.000000;0.501961;0.486275;0.427451
445636.77490051;5696587.72339828;471.50505020;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.147523;0.147523;-0.147523;1.000000;0.486275;0.454902;0.376471
