//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump91;Rf;Gf;Bf
12678
445604.32960136;5696558.00490006;472.79944994;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.175633;0.175633;-0.175633;1.000000;0.619608;0.635294;0.635294
445604.31870087;5696558.01299866;472.79664995;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.184969;0.184969;-0.184969;1.000000;0.572549;0.592157;0.592157
445604.32030113;5696558.00580032;472.79894974;42919.000000;1.000000;1.000000;1.000000;1.000000;-0.177615;0.177615;-0.177615;1.000000;0.643137;0.662745;0.658824
445604.32850178;5696557.99559982;472.80394985;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.166483;0.166483;-0.166483;1.000000;0.686275;0.705882;0.709804
445604.32920177;5696558.02369888;472.79495003;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.194394;0.194394;-0.194394;1.000000;0.529412;0.552941;0.556863
445604.31050117;5696558.02309998;472.79414989;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.196269;0.196269;-0.196269;1.000000;0.647059;0.670588;0.670588
445604.33630188;5696558.02540024;472.79524996;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.195623;0.195623;-0.195623;1.000000;0.364706;0.388235;0.384314
445604.32820137;5696558.01439865;472.79715015;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.185220;0.185220;-0.185220;1.000000;0.517647;0.533333;0.537255
445604.31990154;5696558.02459915;472.79454996;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.196292;0.196292;-0.196292;1.000000;0.482353;0.509804;0.513725
445604.30950172;5696558.01389893;472.79624989;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.187414;0.187414;-0.187414;1.000000;0.611765;0.635294;0.639216
445604.45480164;5696557.89069946;472.79204990;47545.000000;1.000000;1.000000;1.000000;1.000000;-0.060699;0.060699;-0.060699;1.000000;0.709804;0.737255;0.729412
445604.64190109;5696558.09359940;472.74464991;14649.000000;1.000000;1.000000;1.000000;1.000000;0.015024;-0.015024;0.015024;1.000000;0.25098;0.219608;0.188235
445604.67760094;5696557.90789993;472.76044991;20817.000000;1.000000;1.000000;1.000000;1.000000;0.050724;-0.050724;0.050724;1.000000;0.341176;0.317647;0.278431
445604.37640198;5696558.00749977;472.80384972;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.177500;0.177500;-0.177500;1.000000;0.239216;0.239216;0.235294
445604.56060226;5696558.03309830;472.76354982;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.066275;0.066275;-0.066275;1.000000;0.521569;0.494118;0.439216
445604.56280144;5696557.95819862;472.76515009;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.064075;0.064075;-0.064075;1.000000;0.388235;0.356863;0.313725
445604.60390099;5696557.92389877;472.76895000;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.022976;0.022976;-0.022976;1.000000;0.380392;0.352941;0.317647
445604.60530098;5696557.88879974;472.76854994;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.021576;0.021576;-0.021576;1.000000;0.207843;0.180392;0.152941
445604.64390190;5696557.85019882;472.76515009;8995.000000;1.000000;1.000000;1.000000;1.000000;0.017025;-0.017025;0.017025;1.000000;0.156863;0.133333;0.121569
445604.86760147;5696557.82530029;472.73075010;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.004700;0.004700;-0.004700;1.000000;0.317647;0.313725;0.298039
