//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump84;Rf;Gf;Bf
13422
445636.27610214;5696598.29049881;471.65245010;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.198495;0.198495;-0.198495;1.000000;0.584314;0.588235;0.588235
445636.71260269;5696597.63839920;471.77154972;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.199195;0.199195;-0.199195;1.000000;0.32549;0.337255;0.305882
445636.50650223;5696597.67650040;471.75344994;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.164048;0.164048;-0.164048;1.000000;0.494118;0.494118;0.470588
445636.50750168;5696597.63889893;471.75764992;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.199385;0.199385;-0.199385;1.000000;0.482353;0.478431;0.454902
445636.46109970;5696597.66659744;471.75594999;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.193304;0.193304;-0.193304;1.000000;0.717647;0.717647;0.694118
445636.72290237;5696597.64909943;471.77215006;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.192148;0.192148;-0.192148;1.000000;0.745098;0.74902;0.717647
445636.67510040;5696597.63719757;471.76984980;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.193548;0.193548;-0.193548;1.000000;0.337255;0.337255;0.32549
445636.55320175;5696597.65109833;471.75525000;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.179250;0.179250;-0.179250;1.000000;0.537255;0.541176;0.517647
445636.62880142;5696597.66269882;471.76114990;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.167301;0.167301;-0.167301;1.000000;0.247059;0.25098;0.243137
445636.68520172;5696597.64559753;471.77045013;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.186379;0.186379;-0.186379;1.000000;0.509804;0.509804;0.490196
445636.70330246;5696597.63929947;471.77115013;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.195978;0.195978;-0.195978;1.000000;0.270588;0.27451;0.25098
445636.64660080;5696597.65399750;471.76415016;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.176003;0.176003;-0.176003;1.000000;0.337255;0.341176;0.333333
445636.68420227;5696597.65749939;471.76585009;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.174460;0.174460;-0.174460;1.000000;0.654902;0.658824;0.627451
445636.48780258;5696597.67589767;471.75254967;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.172079;0.172079;-0.172079;1.000000;0.458824;0.458824;0.439216
445636.52740295;5696597.65109833;471.75635006;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.182682;0.182682;-0.182682;1.000000;0.411765;0.415686;0.388235
445636.60030182;5696597.63489731;471.76415016;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.195103;0.195103;-0.195103;1.000000;0.721569;0.729412;0.713725
445636.63790329;5696597.63609894;471.76354982;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.193901;0.193901;-0.193901;1.000000;0.384314;0.392157;0.392157
445636.47840317;5696597.67669876;471.75444986;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.175763;0.175763;-0.175763;1.000000;0.478431;0.482353;0.462745
445636.54320343;5696597.66839798;471.75264980;57825.000000;1.000000;1.000000;1.000000;1.000000;-0.162983;0.162983;-0.162983;1.000000;0.882353;0.890196;0.870588
445636.54670151;5696597.63299759;471.75705006;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.197794;0.197794;-0.197794;1.000000;0.501961;0.505882;0.478431
445636.49839981;5696597.66549881;471.75525000;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.177239;0.177239;-0.177239;1.000000;0.392157;0.392157;0.368627
445636.61860092;5696597.65429886;471.76284983;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.175701;0.175701;-0.175701;1.000000;0.231373;0.239216;0.235294
445636.69350250;5696597.65659912;471.76625015;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.176973;0.176973;-0.176973;1.000000;0.6;0.6;0.572549
445636.61140259;5696597.65259750;471.76254990;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.177402;0.177402;-0.177402;1.000000;0.32549;0.333333;0.329412
445636.61010178;5696597.66209991;471.76025011;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.167900;0.167900;-0.167900;1.000000;0.235294;0.239216;0.231373
445636.45940216;5696597.67379959;471.75594999;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.188197;0.188197;-0.188197;1.000000;0.752941;0.756863;0.733333
445636.44289978;5696597.67299850;471.75745012;54227.000000;1.000000;1.000000;1.000000;1.000000;-0.198510;0.198510;-0.198510;1.000000;0.827451;0.831373;0.807843
445636.69380005;5696597.63780029;471.77075006;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.195482;0.195482;-0.195482;1.000000;0.298039;0.298039;0.278431
445636.58049973;5696597.66959961;471.75664999;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.160925;0.160925;-0.160925;1.000000;0.392157;0.396078;0.384314
445636.59140213;5696597.66150101;471.75944998;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.168512;0.168512;-0.168512;1.000000;0.392157;0.4;0.392157
