//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump128;Rf;Gf;Bf
171
445595.49850090;5696586.64099892;474.76284983;57311.000000;1.000000;1.000000;1.000000;1.000000;0.003376;-0.003376;0.003376;1.000000;0.913725;0.878431;0.74902
445595.49850090;5696586.64099892;474.76284983;57311.000000;1.000000;1.000000;1.000000;1.000000;0.003376;-0.003376;0.003376;1.000000;0.917647;0.882353;0.74902
445595.53070076;5696586.64919861;474.79234983;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.028824;0.028824;-0.028824;1.000000;0.686275;0.615686;0.466667
445595.53430183;5696586.65299995;474.82515003;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.032425;0.032425;-0.032425;1.000000;0.623529;0.552941;0.403922
445595.50780113;5696586.64919861;474.78195002;58853.000000;1.000000;1.000000;1.000000;1.000000;-0.005924;0.005924;-0.005924;1.000000;0.956863;0.894118;0.772549
445595.53960236;5696586.65279968;474.81145002;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.037725;0.037725;-0.037725;1.000000;0.607843;0.537255;0.384314
445595.42110260;5696586.61909874;474.82894995;10537.000000;1.000000;1.000000;1.000000;1.000000;0.080774;-0.080774;0.080774;1.000000;0.176471;0.176471;0.0627451
445595.55110176;5696586.65169914;474.81195023;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.049225;0.049225;-0.049225;1.000000;0.694118;0.623529;0.478431
445595.41840179;5696586.61249931;474.82175018;7710.000000;1.000000;1.000000;1.000000;1.000000;0.083475;-0.083475;0.083475;1.000000;0.129412;0.133333;0.0235294
445595.52110107;5696586.64320000;474.78484966;52171.000000;1.000000;1.000000;1.000000;1.000000;-0.019224;0.019224;-0.019224;1.000000;0.858824;0.796078;0.65098
445595.51340111;5696586.63690002;474.78674986;58853.000000;1.000000;1.000000;1.000000;1.000000;-0.011524;0.011524;-0.011524;1.000000;0.952941;0.898039;0.772549
445595.53320129;5696586.63469894;474.81094982;53713.000000;1.000000;1.000000;1.000000;1.000000;-0.031324;0.031324;-0.031324;1.000000;0.886275;0.815686;0.686275
445595.41840179;5696586.61249931;474.82175018;7710.000000;1.000000;1.000000;1.000000;1.000000;0.083475;-0.083475;0.083475;1.000000;0.129412;0.133333;0.0235294
445595.50080116;5696586.63319977;474.80014994;46260.000000;1.000000;1.000000;1.000000;1.000000;0.001076;-0.001076;0.001076;1.000000;0.733333;0.717647;0.592157
445595.55110176;5696586.65169914;474.81195023;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.049225;0.049225;-0.049225;1.000000;0.694118;0.623529;0.47451
445595.53080185;5696586.65379913;474.79934980;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.028925;0.028925;-0.028925;1.000000;0.643137;0.572549;0.427451
445595.52640160;5696586.65429886;474.79454996;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.024525;0.024525;-0.024525;1.000000;0.686275;0.615686;0.478431
445595.53430183;5696586.65299995;474.82515003;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.032425;0.032425;-0.032425;1.000000;0.623529;0.54902;0.403922
445595.52480133;5696586.64479836;474.81064989;52685.000000;1.000000;1.000000;1.000000;1.000000;-0.022924;0.022924;-0.022924;1.000000;0.870588;0.8;0.67451
445595.53430183;5696586.65299995;474.82515003;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.032425;0.032425;-0.032425;1.000000;0.623529;0.552941;0.403922
445595.49740227;5696586.63620003;474.77664997;49858.000000;1.000000;1.000000;1.000000;1.000000;0.004475;-0.004475;0.004475;1.000000;0.792157;0.772549;0.639216
445595.53320129;5696586.63469894;474.81094982;53713.000000;1.000000;1.000000;1.000000;1.000000;-0.031324;0.031324;-0.031324;1.000000;0.886275;0.815686;0.686275
445595.53730209;5696586.64399918;474.79024984;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.035425;0.035425;-0.035425;1.000000;0.662745;0.596078;0.443137
445595.42110260;5696586.61909874;474.82894995;10280.000000;1.000000;1.000000;1.000000;1.000000;0.080774;-0.080774;0.080774;1.000000;0.172549;0.172549;0.0588235
445595.41840179;5696586.61249931;474.82175018;7710.000000;1.000000;1.000000;1.000000;1.000000;0.083475;-0.083475;0.083475;1.000000;0.129412;0.133333;0.0235294
445595.41840179;5696586.61249931;474.82175018;7710.000000;1.000000;1.000000;1.000000;1.000000;0.083475;-0.083475;0.083475;1.000000;0.129412;0.133333;0.0235294
445595.42110260;5696586.61909874;474.82894995;10280.000000;1.000000;1.000000;1.000000;1.000000;0.080774;-0.080774;0.080774;1.000000;0.172549;0.172549;0.0588235
445595.50780113;5696586.64919861;474.78195002;58853.000000;1.000000;1.000000;1.000000;1.000000;-0.005924;0.005924;-0.005924;1.000000;0.956863;0.894118;0.772549
445595.50080116;5696586.63319977;474.80014994;46260.000000;1.000000;1.000000;1.000000;1.000000;0.001076;-0.001076;0.001076;1.000000;0.737255;0.713725;0.592157
445595.51840218;5696586.63879974;474.78464987;59881.000000;1.000000;1.000000;1.000000;1.000000;-0.016525;0.016525;-0.016525;1.000000;0.972549;0.913725;0.776471
445595.52800186;5696586.65389832;474.81084969;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.026125;0.026125;-0.026125;1.000000;0.690196;0.615686;0.478431
445595.50250061;5696586.64269836;474.78165009;57311.000000;1.000000;1.000000;1.000000;1.000000;-0.000624;0.000624;-0.000624;1.000000;0.92549;0.87451;0.760784
445595.53960236;5696586.64379890;474.79034998;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.037725;0.037725;-0.037725;1.000000;0.690196;0.623529;0.470588
445595.41840179;5696586.61249931;474.82175018;7710.000000;1.000000;1.000000;1.000000;1.000000;0.083475;-0.083475;0.083475;1.000000;0.129412;0.133333;0.0196078
445595.54190262;5696586.64349945;474.79045012;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.040026;0.040026;-0.040026;1.000000;0.694118;0.627451;0.47451
445595.50080116;5696586.63319977;474.80014994;46260.000000;1.000000;1.000000;1.000000;1.000000;0.001076;-0.001076;0.001076;1.000000;0.737255;0.713725;0.592157
445595.53320129;5696586.63469894;474.81094982;53713.000000;1.000000;1.000000;1.000000;1.000000;-0.031324;0.031324;-0.031324;1.000000;0.886275;0.815686;0.686275
445595.49850090;5696586.64099892;474.76284983;57311.000000;1.000000;1.000000;1.000000;1.000000;0.003376;-0.003376;0.003376;1.000000;0.917647;0.882353;0.74902
445595.53960236;5696586.64829834;474.79974987;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.037725;0.037725;-0.037725;1.000000;0.666667;0.596078;0.447059
445595.50780113;5696586.64919861;474.78195002;58853.000000;1.000000;1.000000;1.000000;1.000000;-0.005924;0.005924;-0.005924;1.000000;0.956863;0.894118;0.772549
445595.53430183;5696586.65299995;474.82515003;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.032425;0.032425;-0.032425;1.000000;0.623529;0.54902;0.403922
445595.42110260;5696586.61909874;474.82894995;10537.000000;1.000000;1.000000;1.000000;1.000000;0.080774;-0.080774;0.080774;1.000000;0.176471;0.176471;0.0627451
445595.52660187;5696586.65879829;474.79925014;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.024725;0.024725;-0.024725;1.000000;0.654902;0.584314;0.443137
445595.49850090;5696586.64099892;474.76284983;57311.000000;1.000000;1.000000;1.000000;1.000000;0.003376;-0.003376;0.003376;1.000000;0.913725;0.882353;0.74902
445595.53970154;5696586.64609917;474.79264977;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.037825;0.037825;-0.037825;1.000000;0.678431;0.611765;0.458824
445595.54430206;5696586.64789970;474.79995014;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.042425;0.042425;-0.042425;1.000000;0.678431;0.607843;0.458824
445595.54880150;5696586.65189941;474.81185009;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.046925;0.046925;-0.046925;1.000000;0.670588;0.6;0.45098
445595.49740227;5696586.63620003;474.77664997;51143.000000;1.000000;1.000000;1.000000;1.000000;0.004475;-0.004475;0.004475;1.000000;0.811765;0.788235;0.658824
445595.54670151;5696586.64539917;474.79304983;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.044825;0.044825;-0.044825;1.000000;0.752941;0.686275;0.537255
445595.51170166;5696586.64180000;474.78434994;58853.000000;1.000000;1.000000;1.000000;1.000000;-0.009825;0.009825;-0.009825;1.000000;0.956863;0.898039;0.772549
445595.54680069;5696586.64539917;474.79064991;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.044924;0.044924;-0.044924;1.000000;0.772549;0.705882;0.556863
445595.52390106;5696586.65219887;474.79435017;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.022024;0.022024;-0.022024;1.000000;0.737255;0.662745;0.529412
445595.55110176;5696586.65169914;474.81195023;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.049225;0.049225;-0.049225;1.000000;0.694118;0.623529;0.478431
