//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump40;Rf;Gf;Bf
20787
445650.87160309;5696561.89039810;469.95735003;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.060628;0.060628;-0.060628;1.000000;0.352941;0.333333;0.298039
445650.82820328;5696561.83119972;469.96864988;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.048687;0.048687;-0.048687;1.000000;0.592157;0.588235;0.545098
445650.79640015;5696561.96279915;469.96184995;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.155280;0.155280;-0.155280;1.000000;0.603922;0.596078;0.564706
445650.79400070;5696561.98859985;469.96435000;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.178947;0.178947;-0.178947;1.000000;0.694118;0.694118;0.65098
445650.78790100;5696561.92379959;469.96564986;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.129285;0.129285;-0.129285;1.000000;0.192157;0.184314;0.156863
445650.78450211;5696561.96149834;469.96354987;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.160700;0.160700;-0.160700;1.000000;0.568627;0.560784;0.52549
445650.87550171;5696562.03029831;469.95455005;47545.000000;1.000000;1.000000;1.000000;1.000000;0.119376;-0.119376;0.119376;1.000000;0.745098;0.729412;0.670588
445650.84230240;5696561.95379837;469.96144988;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.128535;0.128535;-0.128535;1.000000;0.545098;0.533333;0.490196
445650.87920197;5696561.94579895;469.95604994;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.115799;0.115799;-0.115799;1.000000;0.478431;0.470588;0.415686
445650.84520157;5696561.90919884;469.96105005;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.085297;0.085297;-0.085297;1.000000;0.447059;0.439216;0.4
445650.88130005;5696561.91759880;469.95575001;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.087599;0.087599;-0.087599;1.000000;0.556863;0.545098;0.498039
445650.80420120;5696561.97139938;469.96225001;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.158982;0.158982;-0.158982;1.000000;0.698039;0.690196;0.662745
445650.84630020;5696561.87169846;469.96295001;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.051707;0.051707;-0.051707;1.000000;0.239216;0.219608;0.176471
445650.87740143;5696562.27009972;469.99475004;30583.000000;1.000000;1.000000;1.000000;1.000000;0.067320;-0.067320;0.067320;1.000000;0.513725;0.486275;0.25098
445650.67880066;5696561.83569916;469.97365000;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.198156;0.198156;-0.198156;1.000000;0.345098;0.356863;0.345098
