//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump34;Rf;Gf;Bf
23081
445607.74070175;5696566.19709976;472.72025015;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.174982;0.174982;-0.174982;1.000000;0.509804;0.498039;0.411765
445607.77480133;5696566.23599823;472.71764996;47545.000000;1.000000;1.000000;1.000000;1.000000;-0.175265;0.175265;-0.175265;1.000000;0.74902;0.72549;0.666667
445607.57350166;5696566.14449890;472.74235012;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.185501;0.185501;-0.185501;1.000000;0.419608;0.372549;0.270588
445607.60860165;5696566.22069939;472.74254992;35466.000000;1.000000;1.000000;1.000000;1.000000;0.109301;-0.109301;0.109301;1.000000;0.584314;0.541176;0.447059
445607.57220181;5696566.18199928;472.74504997;27499.000000;1.000000;1.000000;1.000000;1.000000;-0.148001;0.148001;-0.148001;1.000000;0.466667;0.419608;0.313725
445607.57050140;5696566.21709831;472.75005009;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.112902;0.112902;-0.112902;1.000000;0.662745;0.623529;0.537255
445607.76690109;5696566.19949921;472.71444990;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.191409;0.191409;-0.191409;1.000000;0.654902;0.623529;0.541176
445607.80320175;5696566.23810013;472.71425011;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.198837;0.198837;-0.198837;1.000000;0.721569;0.701961;0.65098
445607.76550110;5696566.23689850;472.71955015;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.166987;0.166987;-0.166987;1.000000;0.721569;0.701961;0.639216
445607.57860191;5696566.22799881;472.75054981;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.102001;0.102001;-0.102001;1.000000;0.584314;0.545098;0.45098
445607.73980148;5696566.18789871;472.72015001;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.181507;0.181507;-0.181507;1.000000;0.596078;0.596078;0.509804
445607.77630146;5696566.22659882;472.71754982;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.181713;0.181713;-0.181713;1.000000;0.784314;0.752941;0.686275
445607.76690109;5696566.22739990;472.71945002;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.173590;0.173590;-0.173590;1.000000;0.72549;0.698039;0.631373
445607.60610111;5696566.24650009;472.74734976;48316.000000;1.000000;1.000000;1.000000;1.000000;0.083500;-0.083500;0.083500;1.000000;0.768627;0.737255;0.662745
445607.57360180;5696566.17249878;472.74504997;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.157501;0.157501;-0.157501;1.000000;0.54902;0.509804;0.4
445607.57230194;5696566.20999916;472.74774982;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.120001;0.120001;-0.120001;1.000000;0.623529;0.584314;0.494118
445607.56530197;5696566.13359840;472.74414970;15677.000000;1.000000;1.000000;1.000000;1.000000;-0.196402;0.196402;-0.196402;1.000000;0.286275;0.239216;0.141176
445607.56390198;5696566.17099960;472.74924995;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.159000;0.159000;-0.159000;1.000000;0.439216;0.4;0.294118
