//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump120;Rf;Gf;Bf
4670
445602.28990181;5696581.68159874;473.37794973;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.148401;0.148401;-0.148401;1.000000;0.133333;0.113725;0.0627451
445602.32830151;5696581.66629990;473.37715008;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.163700;0.163700;-0.163700;1.000000;0.447059;0.407843;0.317647
445602.23630150;5696581.68869980;473.38954975;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.141300;0.141300;-0.141300;1.000000;0.196078;0.180392;0.141176
445602.29210098;5696581.65559967;473.38004972;13621.000000;1.000000;1.000000;1.000000;1.000000;-0.174400;0.174400;-0.174400;1.000000;0.231373;0.207843;0.156863
445602.32740219;5696581.65709885;473.37694981;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.172901;0.172901;-0.172901;1.000000;0.415686;0.368627;0.282353
445602.21680172;5696581.68789871;473.40735008;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.142101;0.142101;-0.142101;1.000000;0.203922;0.188235;0.145098
445602.24480160;5696581.63399895;473.39864971;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.196001;0.196001;-0.196001;1.000000;0.105882;0.0941176;0.0627451
445602.28350170;5696581.66339882;473.37974979;19532.000000;1.000000;1.000000;1.000000;1.000000;-0.166601;0.166601;-0.166601;1.000000;0.317647;0.298039;0.25098
445602.20930107;5696581.68839844;473.41865017;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.141602;0.141602;-0.141602;1.000000;0.172549;0.164706;0.133333
445602.30000122;5696581.66429909;473.37815001;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.165701;0.165701;-0.165701;1.000000;0.137255;0.117647;0.0627451
445602.21410187;5696581.68799980;473.41414978;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.142000;0.142000;-0.142000;1.000000;0.160784;0.14902;0.117647
445602.23520191;5696581.67929848;473.39634993;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.150702;0.150702;-0.150702;1.000000;0.184314;0.168627;0.137255
445602.28060158;5696581.68239983;473.37984993;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.147600;0.147600;-0.147600;1.000000;0.113725;0.0941176;0.0509804
445602.20680149;5696581.66059883;473.41585018;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.169401;0.169401;-0.169401;1.000000;0.203922;0.192157;0.168627
445602.24640186;5696581.67139824;473.38985016;8995.000000;1.000000;1.000000;1.000000;1.000000;-0.158602;0.158602;-0.158602;1.000000;0.14902;0.137255;0.109804
445602.24490173;5696581.68089874;473.38985016;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.149101;0.149101;-0.149101;1.000000;0.113725;0.0980392;0.0666667
445602.19730194;5696581.68939980;473.42744972;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.140600;0.140600;-0.140600;1.000000;0.12549;0.109804;0.0823529
445602.19950111;5696581.65889938;473.42014982;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.171101;0.171101;-0.171101;1.000000;0.270588;0.262745;0.235294
445602.20600136;5696581.65139969;473.41564991;5911.000000;1.000000;1.000000;1.000000;1.000000;-0.178600;0.178600;-0.178600;1.000000;0.101961;0.0901961;0.0705882
445602.19700153;5696581.65909966;473.42234995;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.170900;0.170900;-0.170900;1.000000;0.243137;0.227451;0.203922
445602.24330147;5696581.68799980;473.38985016;6682.000000;1.000000;1.000000;1.000000;1.000000;-0.142000;0.142000;-0.142000;1.000000;0.121569;0.101961;0.0705882
445602.24300201;5696581.66229828;473.39424994;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.167702;0.167702;-0.167702;1.000000;0.266667;0.254902;0.227451
445602.21700104;5696581.64110001;473.40905001;4626.000000;1.000000;1.000000;1.000000;1.000000;-0.188900;0.188900;-0.188900;1.000000;0.0823529;0.0745098;0.0470588
445602.30960091;5696581.66569908;473.37624981;8738.000000;1.000000;1.000000;1.000000;1.000000;-0.164301;0.164301;-0.164301;1.000000;0.164706;0.133333;0.0705882
445602.23510178;5696581.63249977;473.40514996;4883.000000;1.000000;1.000000;1.000000;1.000000;-0.197500;0.197500;-0.197500;1.000000;0.0862745;0.0745098;0.0431373
445602.23430164;5696581.67009933;473.39624979;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.159901;0.159901;-0.159901;1.000000;0.192157;0.176471;0.14902
445602.31880196;5696581.66489990;473.37675001;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.165100;0.165100;-0.165100;1.000000;0.282353;0.247059;0.172549
445602.21590145;5696581.63179977;473.41354992;4112.000000;1.000000;1.000000;1.000000;1.000000;-0.198200;0.198200;-0.198200;1.000000;0.0745098;0.0627451;0.0313725
445602.30200203;5696581.63599976;473.38025000;8738.000000;1.000000;1.000000;1.000000;1.000000;-0.194000;0.194000;-0.194000;1.000000;0.156863;0.133333;0.0901961
