//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump39;Rf;Gf;Bf
20791
445610.43570145;5696580.20779999;473.00645020;27242.000000;1.000000;1.000000;1.000000;1.000000;0.122255;-0.122255;0.122255;1.000000;0.423529;0.419608;0.4
445610.54870136;5696580.21149834;472.99755003;33667.000000;1.000000;1.000000;1.000000;1.000000;-0.118502;0.118502;-0.118502;1.000000;0.537255;0.513725;0.482353
445610.58740147;5696580.16619881;472.97784998;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.163801;0.163801;-0.163801;1.000000;0.415686;0.407843;0.376471
445610.46460159;5696580.19119843;473.00514986;58082.000000;1.000000;1.000000;1.000000;1.000000;-0.138802;0.138802;-0.138802;1.000000;0.886275;0.890196;0.870588
445610.54220112;5696580.13749893;472.98705008;33667.000000;1.000000;1.000000;1.000000;1.000000;-0.192501;0.192501;-0.192501;1.000000;0.521569;0.513725;0.494118
445610.49330147;5696580.20010002;473.00894978;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.129900;0.129900;-0.129900;1.000000;0.388235;0.388235;0.368627
445610.53910168;5696580.20999916;472.99944975;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.120001;0.120001;-0.120001;1.000000;0.552941;0.533333;0.498039
445610.46270187;5696580.22839935;473.02185013;59624.000000;1.000000;1.000000;1.000000;1.000000;-0.101601;0.101601;-0.101601;1.000000;0.913725;0.913725;0.898039
445610.42720135;5696580.22469910;473.02255013;28527.000000;1.000000;1.000000;1.000000;1.000000;0.106002;-0.106002;0.106002;1.000000;0.45098;0.431373;0.419608
445610.57490166;5696580.24179848;472.99674990;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.088202;0.088202;-0.088202;1.000000;0.623529;0.603922;0.560784
445610.50950153;5696580.28459938;473.03394987;19275.000000;1.000000;1.000000;1.000000;1.000000;0.045401;-0.045401;0.045401;1.000000;0.321569;0.286275;0.266667
445610.56760128;5696580.20989998;472.98904993;32639.000000;1.000000;1.000000;1.000000;1.000000;0.120100;-0.120100;0.120100;1.000000;0.513725;0.498039;0.466667
445610.57880123;5696580.14829834;472.97485020;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.181702;0.181702;-0.181702;1.000000;0.670588;0.658824;0.631373
445610.38800152;5696580.23519905;473.03254988;35723.000000;1.000000;1.000000;1.000000;1.000000;0.107827;-0.107827;0.107827;1.000000;0.580392;0.537255;0.521569
445610.46330173;5696580.23989876;473.03135015;57311.000000;1.000000;1.000000;1.000000;1.000000;-0.090101;0.090101;-0.090101;1.000000;0.882353;0.87451;0.858824
445610.53410156;5696580.33109863;473.05195000;58596.000000;1.000000;1.000000;1.000000;1.000000;0.001099;-0.001099;0.001099;1.000000;0.905882;0.894118;0.878431
445610.41930111;5696580.20699890;473.00565006;12079.000000;1.000000;1.000000;1.000000;1.000000;0.124629;-0.124629;0.124629;1.000000;0.207843;0.180392;0.164706
445610.58260162;5696580.25259979;473.00425007;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.077400;0.077400;-0.077400;1.000000;0.627451;0.611765;0.576471
445610.46060188;5696580.26569946;473.04085018;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.064301;0.064301;-0.064301;1.000000;0.509804;0.501961;0.482353
445610.57200153;5696580.30669983;473.04164984;42662.000000;1.000000;1.000000;1.000000;1.000000;0.023300;-0.023300;0.023300;1.000000;0.67451;0.65098;0.611765
445610.51830109;5696580.24669846;473.01755001;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.083302;0.083302;-0.083302;1.000000;0.345098;0.329412;0.298039
445610.38940151;5696580.21669968;473.01375010;13364.000000;1.000000;1.000000;1.000000;1.000000;0.123833;-0.123833;0.123833;1.000000;0.239216;0.196078;0.180392
445610.37140186;5696580.22979935;473.02705004;38807.000000;1.000000;1.000000;1.000000;1.000000;0.121082;-0.121082;0.121082;1.000000;0.619608;0.592157;0.552941
445610.58200176;5696580.31509979;473.04454996;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.014900;0.014900;-0.014900;1.000000;0.745098;0.721569;0.686275
445610.44480141;5696580.20689972;473.00915005;45746.000000;1.000000;1.000000;1.000000;1.000000;0.123100;-0.123100;0.123100;1.000000;0.701961;0.701961;0.686275
445610.51470192;5696580.32129868;473.04624989;56797.000000;1.000000;1.000000;1.000000;1.000000;0.008701;-0.008701;0.008701;1.000000;0.882353;0.866667;0.847059
445610.56360157;5696580.24969872;473.00565006;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.080301;0.080301;-0.080301;1.000000;0.596078;0.568627;0.529412
445610.52400120;5696580.32049950;473.04435017;55769.000000;1.000000;1.000000;1.000000;1.000000;-0.009501;0.009501;-0.009501;1.000000;0.866667;0.85098;0.831373
445610.37850197;5696580.23149879;473.02734997;32125.000000;1.000000;1.000000;1.000000;1.000000;0.115794;-0.115794;0.115794;1.000000;0.52549;0.486275;0.447059
445610.42540176;5696580.23639877;473.03424980;45746.000000;1.000000;1.000000;1.000000;1.000000;0.094639;-0.094639;0.094639;1.000000;0.713725;0.694118;0.682353
445610.37900169;5696580.24289902;473.04155018;55255.000000;1.000000;1.000000;1.000000;1.000000;0.105980;-0.105980;0.105980;1.000000;0.862745;0.839216;0.823529
445610.48280151;5696580.24519928;473.02524998;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.084801;0.084801;-0.084801;1.000000;0.372549;0.376471;0.352941
445610.51940163;5696580.20239838;473.00544979;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.127602;0.127602;-0.127602;1.000000;0.576471;0.568627;0.541176
445610.55580147;5696580.24109848;473.00525000;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.088902;0.088902;-0.088902;1.000000;0.513725;0.490196;0.45098
445610.36000164;5696580.23769959;473.03594973;58082.000000;1.000000;1.000000;1.000000;1.000000;0.121737;-0.121737;0.121737;1.000000;0.905882;0.886275;0.854902
445610.57700165;5696580.21129997;472.98955013;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.118700;0.118700;-0.118700;1.000000;0.392157;0.368627;0.337255
445610.52230175;5696580.20909889;473.00804998;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.120901;0.120901;-0.120901;1.000000;0.494118;0.482353;0.458824
445610.55980118;5696580.14769943;472.98105003;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.182301;0.182301;-0.182301;1.000000;0.486275;0.47451;0.45098
445610.49770172;5696580.28339966;473.03335001;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.046600;0.046600;-0.046600;1.000000;0.278431;0.243137;0.219608
445610.55630119;5696580.24799927;473.00764992;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.082001;0.082001;-0.082001;1.000000;0.552941;0.529412;0.486275
445610.53440197;5696580.30329903;473.03765013;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.026701;0.026701;-0.026701;1.000000;0.541176;0.517647;0.490196
445610.47290142;5696580.20889862;473.01275017;55769.000000;1.000000;1.000000;1.000000;1.000000;0.121101;-0.121101;0.121101;1.000000;0.85098;0.854902;0.835294
