//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump53;Rf;Gf;Bf
18499
445642.07590302;5696610.26460083;471.43984987;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.065399;0.065399;-0.065399;1.000000;0.364706;0.317647;0.286275
445642.05520065;5696610.32020004;471.44424965;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.009800;0.009800;-0.009800;1.000000;0.619608;0.572549;0.521569
445641.90810211;5696610.27529724;471.45104982;58339.000000;1.000000;1.000000;1.000000;1.000000;-0.136468;0.136468;-0.136468;1.000000;0.905882;0.890196;0.862745
445642.07470139;5696610.30209930;471.44024994;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.027901;0.027901;-0.027901;1.000000;0.47451;0.423529;0.364706
445642.18520172;5696610.30589874;471.43594982;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.024101;0.024101;-0.024101;1.000000;0.380392;0.34902;0.301961
445642.11130341;5696610.26600082;471.43685009;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.063999;0.063999;-0.063999;1.000000;0.458824;0.419608;0.376471
445642.15350159;5696610.19429977;471.44024994;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.135750;0.135750;-0.135750;1.000000;0.470588;0.415686;0.376471
445641.88830002;5696610.26539810;471.45475008;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.158582;0.158582;-0.158582;1.000000;0.564706;0.545098;0.513725
445642.08180054;5696610.15199860;471.43884995;27499.000000;1.000000;1.000000;1.000000;1.000000;-0.178001;0.178001;-0.178001;1.000000;0.462745;0.411765;0.376471
445642.11580093;5696610.19079788;471.44084980;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.139202;0.139202;-0.139202;1.000000;0.631373;0.588235;0.54902
445641.91540344;5696610.30499847;471.45405008;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.120349;0.120349;-0.120349;1.000000;0.352941;0.32549;0.282353
445641.89170273;5696610.22769745;471.45674994;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.174547;0.174547;-0.174547;1.000000;0.615686;0.592157;0.552941
445641.88790329;5696610.31209763;471.45755007;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.146323;0.146323;-0.146323;1.000000;0.403922;0.376471;0.329412
445641.85050018;5696610.26409729;471.46224977;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.194154;0.194154;-0.194154;1.000000;0.27451;0.258824;0.211765
445641.95310028;5696610.30389984;471.44644978;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.084175;0.084175;-0.084175;1.000000;0.431373;0.388235;0.352941
445641.86880310;5696610.28349884;471.45865013;54227.000000;1.000000;1.000000;1.000000;1.000000;-0.170777;0.170777;-0.170777;1.000000;0.839216;0.831373;0.792157
445641.91020020;5696610.17460068;471.45464994;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.198141;0.198141;-0.198141;1.000000;0.537255;0.52549;0.478431
445641.84910019;5696610.32950027;471.47234966;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.184027;0.184027;-0.184027;1.000000;0.533333;0.517647;0.435294
445642.11240204;5696610.30330093;471.43734982;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.026699;0.026699;-0.026699;1.000000;0.623529;0.572549;0.521569
445642.11470230;5696610.22830017;471.43884995;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.101700;0.101700;-0.101700;1.000000;0.313725;0.262745;0.231373
445642.18860062;5696610.19349869;471.43715002;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.136501;0.136501;-0.136501;1.000000;0.501961;0.447059;0.411765
445642.12470062;5696610.21100052;471.43914988;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.118999;0.118999;-0.118999;1.000000;0.576471;0.521569;0.478431
445642.03180130;5696610.19619949;471.44635012;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.133807;0.133807;-0.133807;1.000000;0.254902;0.2;0.160784
445642.06960114;5696610.19969757;471.44584991;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.130393;0.130393;-0.130393;1.000000;0.411765;0.364706;0.32549
445641.89650162;5696610.33000000;471.45814993;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.136625;0.136625;-0.136625;1.000000;0.572549;0.552941;0.478431
445642.15220078;5696610.22949799;471.43825008;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.100625;0.100625;-0.100625;1.000000;0.462745;0.415686;0.380392
445642.11700256;5696610.15329941;471.44045021;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.176701;0.176701;-0.176701;1.000000;0.435294;0.384314;0.356863
445641.90600021;5696610.30349930;471.45365002;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.129859;0.129859;-0.129859;1.000000;0.427451;0.4;0.368627
445641.90950211;5696610.19109924;471.45244982;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.185948;0.185948;-0.185948;1.000000;0.521569;0.498039;0.462745
445642.02610214;5696610.30890091;471.44514992;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.022238;0.022238;-0.022238;1.000000;0.533333;0.498039;0.462745
445642.02720078;5696610.27129944;471.44705011;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.058999;0.058999;-0.058999;1.000000;0.403922;0.372549;0.352941
445641.89930161;5696610.25739868;471.45274975;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.152250;0.152250;-0.152250;1.000000;0.486275;0.466667;0.435294
445641.90890320;5696610.20979889;471.45265009;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.172858;0.172858;-0.172858;1.000000;0.592157;0.560784;0.529412
445641.87899979;5696610.29189880;471.45694973;58596.000000;1.000000;1.000000;1.000000;1.000000;-0.158767;0.158767;-0.158767;1.000000;0.905882;0.894118;0.862745
445641.88150223;5696610.21929749;471.45855000;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.187737;0.187737;-0.187737;1.000000;0.631373;0.615686;0.576471
445642.13820084;5696610.30330093;471.43615009;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.029001;0.029001;-0.029001;1.000000;0.560784;0.517647;0.47451
445642.13950165;5696610.26809891;471.43814995;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.063175;0.063175;-0.063175;1.000000;0.639216;0.603922;0.572549
445642.17710312;5696610.26930054;471.43514969;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.060699;0.060699;-0.060699;1.000000;0.486275;0.447059;0.411765
445642.17820175;5696610.23179825;471.43715002;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.098202;0.098202;-0.098202;1.000000;0.588235;0.54902;0.509804
445642.07020004;5696610.15299805;471.44065001;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.177054;0.177054;-0.177054;1.000000;0.470588;0.415686;0.384314
445641.86940201;5696610.26479919;471.45844986;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.176230;0.176230;-0.176230;1.000000;0.415686;0.4;0.356863
445642.10540207;5696610.22920044;471.43844988;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.100800;0.100800;-0.100800;1.000000;0.317647;0.266667;0.235294
445642.03059967;5696610.23359879;471.44915010;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.096434;0.096434;-0.096434;1.000000;0.513725;0.462745;0.435294
445642.13620193;5696610.13519867;471.44334986;19532.000000;1.000000;1.000000;1.000000;1.000000;-0.195024;0.195024;-0.195024;1.000000;0.333333;0.290196;0.262745
445642.06520279;5696610.30060013;471.44214966;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.029411;0.029411;-0.029411;1.000000;0.501961;0.447059;0.388235
445642.10290344;5696610.30190094;471.43685009;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.028241;0.028241;-0.028241;1.000000;0.670588;0.623529;0.568627
445642.10410126;5696610.26439865;471.43645002;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.065622;0.065622;-0.065622;1.000000;0.396078;0.352941;0.313725
445641.85860260;5696610.32869919;471.46805002;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.174529;0.174529;-0.174529;1.000000;0.490196;0.482353;0.396078
445642.10650070;5696610.19169815;471.44035007;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.138302;0.138302;-0.138302;1.000000;0.662745;0.615686;0.576471
445642.01740082;5696610.31659897;471.44714977;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.020661;0.020661;-0.020661;1.000000;0.533333;0.501961;0.470588
445642.17370041;5696610.13859756;471.44745018;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.191402;0.191402;-0.191402;1.000000;0.286275;0.243137;0.211765
445641.85850342;5696610.30069931;471.46304991;48316.000000;1.000000;1.000000;1.000000;1.000000;-0.177065;0.177065;-0.177065;1.000000;0.752941;0.741176;0.690196
445641.83950241;5696610.32799728;471.47424986;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.193635;0.193635;-0.193635;1.000000;0.482353;0.458824;0.384314
445642.14070328;5696610.23060043;471.43774988;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.100357;0.100357;-0.100357;1.000000;0.407843;0.360784;0.32549
445642.17940338;5696610.19429977;471.43674995;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.135700;0.135700;-0.135700;1.000000;0.498039;0.439216;0.403922
445642.17590149;5696610.30679901;471.43555023;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.023201;0.023201;-0.023201;1.000000;0.498039;0.458824;0.415686
445642.10770233;5696610.15419968;471.44004967;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.175800;0.175800;-0.175800;1.000000;0.52549;0.47451;0.443137
