//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump104;Rf;Gf;Bf
10324
445615.23940094;5696564.35449989;472.29414989;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.199976;0.199976;-0.199976;1.000000;0.615686;0.611765;0.576471
445615.25060089;5696564.34879883;472.29454996;53199.000000;1.000000;1.000000;1.000000;1.000000;-0.188776;0.188776;-0.188776;1.000000;0.819608;0.815686;0.784314
445615.25390060;5696564.33439835;472.29454996;49858.000000;1.000000;1.000000;1.000000;1.000000;-0.185476;0.185476;-0.185476;1.000000;0.764706;0.764706;0.729412
445615.26760109;5696564.33079918;472.29514982;50372.000000;1.000000;1.000000;1.000000;1.000000;-0.171776;0.171776;-0.171776;1.000000;0.768627;0.776471;0.741176
445615.26720245;5696564.32619865;472.29505016;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.172216;0.172216;-0.172216;1.000000;0.682353;0.694118;0.662745
445615.25900085;5696564.33859833;472.29484989;58596.000000;1.000000;1.000000;1.000000;1.000000;-0.180376;0.180376;-0.180376;1.000000;0.898039;0.901961;0.862745
445615.25430115;5696564.33909996;472.29465010;52685.000000;1.000000;1.000000;1.000000;1.000000;-0.185076;0.185076;-0.185076;1.000000;0.811765;0.811765;0.772549
445615.24910172;5696564.35819824;472.29465010;57054.000000;1.000000;1.000000;1.000000;1.000000;-0.190275;0.190275;-0.190275;1.000000;0.87451;0.87451;0.843137
445615.25750168;5696564.34809883;472.29495003;61680.000000;1.000000;1.000000;1.000000;1.000000;-0.181875;0.181875;-0.181875;1.000000;0.945098;0.945098;0.917647
445615.26720245;5696564.32619865;472.29505016;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.172216;0.172216;-0.172216;1.000000;0.670588;0.682353;0.647059
445615.25850113;5696564.33399971;472.29474976;54741.000000;1.000000;1.000000;1.000000;1.000000;-0.180876;0.180876;-0.180876;1.000000;0.839216;0.839216;0.803922
445615.26590164;5696564.33799942;472.29514982;59624.000000;1.000000;1.000000;1.000000;1.000000;-0.173475;0.173475;-0.173475;1.000000;0.913725;0.913725;0.886275
445615.24950226;5696564.33719833;472.29444983;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.189875;0.189875;-0.189875;1.000000;0.537255;0.545098;0.486275
445615.24300201;5696564.34249886;472.29414989;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.196375;0.196375;-0.196375;1.000000;0.545098;0.54902;0.505882
445615.26150139;5696564.34069832;472.29495003;62194.000000;1.000000;1.000000;1.000000;1.000000;-0.177876;0.177876;-0.177876;1.000000;0.94902;0.956863;0.913725
445615.41370209;5696564.24339874;472.24244978;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.090327;0.090327;-0.090327;1.000000;0.466667;0.443137;0.411765
445615.48420151;5696564.32099922;472.23964979;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.010120;0.010120;-0.010120;1.000000;0.301961;0.282353;0.203922
445615.31070145;5696564.25929840;472.27994968;48316.000000;1.000000;1.000000;1.000000;1.000000;-0.146820;0.146820;-0.146820;1.000000;0.737255;0.745098;0.72549
445615.45790108;5696564.26499947;472.24004986;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.065001;0.065001;-0.065001;1.000000;0.282353;0.25098;0.215686
445615.57060249;5696564.26859863;472.23824980;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.061469;0.061469;-0.061469;1.000000;0.509804;0.47451;0.388235
445615.30960091;5696564.29679878;472.27804996;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.133956;0.133956;-0.133956;1.000000;0.490196;0.498039;0.47451
445615.41900070;5696564.29899986;472.24104979;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.037097;0.037097;-0.037097;1.000000;0.580392;0.572549;0.52549
445615.49430092;5696564.30369957;472.23985006;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.026300;0.026300;-0.026300;1.000000;0.152941;0.12549;0.0627451
445615.45690163;5696564.30249985;472.23584988;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.027500;0.027500;-0.027500;1.000000;0.65098;0.627451;0.580392
445615.41480072;5696564.15899857;472.25085022;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.172758;0.172758;-0.172758;1.000000;0.603922;0.580392;0.494118
445615.45140083;5696564.19779976;472.24595024;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.132200;0.132200;-0.132200;1.000000;0.419608;0.384314;0.329412
445615.41270073;5696564.23409851;472.24464991;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.099543;0.099543;-0.099543;1.000000;0.329412;0.305882;0.27451
445615.68000229;5696564.31219872;472.23434975;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.017801;0.017801;-0.017801;1.000000;0.415686;0.407843;0.313725
445615.30820091;5696564.33199890;472.27834990;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.131176;0.131176;-0.131176;1.000000;0.592157;0.596078;0.572549
445615.45550163;5696564.33999832;472.24084999;38807.000000;1.000000;1.000000;1.000000;1.000000;0.009998;-0.009998;0.009998;1.000000;0.615686;0.592157;0.537255
445615.59440239;5696564.16849907;472.22644999;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.161501;0.161501;-0.161501;1.000000;0.345098;0.32549;0.27451
445615.59080132;5696564.20609863;472.22905018;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.123901;0.123901;-0.123901;1.000000;0.380392;0.356863;0.298039
445615.58940132;5696564.24129875;472.22944977;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.088701;0.088701;-0.088701;1.000000;0.266667;0.231373;0.172549
445615.32720192;5696564.30469902;472.26725008;52171.000000;1.000000;1.000000;1.000000;1.000000;-0.114993;0.114993;-0.114993;1.000000;0.796078;0.803922;0.780392
445615.44740112;5696564.30109985;472.23775007;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.028920;0.028920;-0.028920;1.000000;0.501961;0.482353;0.435294
445615.48490150;5696564.30229958;472.23705008;7967.000000;1.000000;1.000000;1.000000;1.000000;-0.027978;0.027978;-0.027978;1.000000;0.152941;0.121569;0.0627451
445615.63290222;5696564.31629951;472.25094988;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.014038;0.014038;-0.014038;1.000000;0.611765;0.611765;0.478431
445615.35820206;5696564.18509872;472.26494982;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.166090;0.166090;-0.166090;1.000000;0.262745;0.27451;0.243137
445615.31930168;5696564.29609879;472.26914980;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.124769;0.124769;-0.124769;1.000000;0.486275;0.498039;0.482353
445615.64690216;5696564.17989929;472.22664978;50372.000000;1.000000;1.000000;1.000000;1.000000;-0.150101;0.150101;-0.150101;1.000000;0.776471;0.776471;0.72549
445615.67030151;5696564.31069954;472.23854973;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.019300;0.019300;-0.019300;1.000000;0.360784;0.34902;0.25098
445615.44610222;5696564.33849915;472.24044992;34438.000000;1.000000;1.000000;1.000000;1.000000;0.006725;-0.006725;0.006725;1.000000;0.545098;0.52549;0.482353
445615.44590195;5696564.31049927;472.23775007;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.019670;0.019670;-0.019670;1.000000;0.6;0.580392;0.533333
445615.43500145;5696564.19919975;472.24994995;10023.000000;1.000000;1.000000;1.000000;1.000000;-0.130873;0.130873;-0.130873;1.000000;0.176471;0.152941;0.101961
445615.59370239;5696564.13130005;472.21665003;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.198700;0.198700;-0.198700;1.000000;0.427451;0.403922;0.360784
445615.65790184;5696564.19759949;472.22734978;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.132401;0.132401;-0.132401;1.000000;0.388235;0.384314;0.333333
445615.40540131;5696564.15989883;472.25274994;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.173461;0.173461;-0.173461;1.000000;0.521569;0.498039;0.403922
445615.43620117;5696564.16179855;472.24954988;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.168231;0.168231;-0.168231;1.000000;0.462745;0.427451;0.345098
445615.62200172;5696564.13109978;472.21094992;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.198900;0.198900;-0.198900;1.000000;0.372549;0.356863;0.301961
445615.46670158;5696564.23829849;472.24945023;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.091702;0.091702;-0.091702;1.000000;0.454902;0.427451;0.380392
445615.66730125;5696564.17109879;472.22284986;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.158901;0.158901;-0.158901;1.000000;0.65098;0.658824;0.603922
445615.48720177;5696564.25749977;472.24834969;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.072518;0.072518;-0.072518;1.000000;0.188235;0.156863;0.117647
445615.60310181;5696564.13049896;472.21474983;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.199508;0.199508;-0.199508;1.000000;0.337255;0.313725;0.270588
445615.61190231;5696564.15059860;472.21775009;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.179401;0.179401;-0.179401;1.000000;0.494118;0.478431;0.419608
445615.38810165;5696564.17769821;472.25915005;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.160702;0.160702;-0.160702;1.000000;0.435294;0.431373;0.372549
445615.68570145;5696564.19049843;472.21925022;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.139502;0.139502;-0.139502;1.000000;0.407843;0.403922;0.34902
445615.64090164;5696564.13399895;472.21414997;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.196001;0.196001;-0.196001;1.000000;0.231373;0.235294;0.184314
445615.40850075;5696564.14099892;472.25035002;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.191507;0.191507;-0.191507;1.000000;0.552941;0.537255;0.443137
445615.48280151;5696564.14399918;472.21414997;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.186100;0.186100;-0.186100;1.000000;0.776471;0.737255;0.690196
445615.47900208;5696564.21849831;472.24744989;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.111816;0.111816;-0.111816;1.000000;0.678431;0.643137;0.572549
445615.70130165;5696564.22889908;472.21105005;52685.000000;1.000000;1.000000;1.000000;1.000000;-0.101101;0.101101;-0.101101;1.000000;0.815686;0.811765;0.760784
445615.29100235;5696564.24949844;472.28125002;55255.000000;1.000000;1.000000;1.000000;1.000000;-0.168806;0.168806;-0.168806;1.000000;0.847059;0.847059;0.819608
445615.51540192;5696564.25729950;472.24494984;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.072701;0.072701;-0.072701;1.000000;0.188235;0.156863;0.101961
445615.48860176;5696564.24799927;472.25054981;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.082001;0.082001;-0.082001;1.000000;0.196078;0.168627;0.121569
445615.57420166;5696564.14939888;472.22065022;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.180601;0.180601;-0.180601;1.000000;0.745098;0.721569;0.678431
445615.42580231;5696564.17899902;472.25624992;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.151610;0.151610;-0.151610;1.000000;0.541176;0.509804;0.439216
