//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump123;Rf;Gf;Bf
992
445583.95910080;5696578.50209911;474.40315010;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.172099;0.172099;-0.172099;1.000000;0.768627;0.737255;0.607843
445584.02620132;5696578.49809940;474.41074993;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.168201;0.168201;-0.168201;1.000000;0.756863;0.752941;0.635294
445583.94920166;5696578.52619942;474.41464998;53456.000000;1.000000;1.000000;1.000000;1.000000;-0.196199;0.196199;-0.196199;1.000000;0.854902;0.827451;0.658824
445584.02430161;5696578.50519951;474.41545012;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.175244;0.175244;-0.175244;1.000000;0.760784;0.764706;0.635294
445584.01970108;5696578.44069870;474.38415005;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.110699;0.110699;-0.110699;1.000000;0.65098;0.631373;0.584314
445584.01530273;5696578.47819908;474.40304996;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.148199;0.148199;-0.148199;1.000000;0.780392;0.752941;0.67451
445584.02720078;5696578.47939880;474.40124990;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.149516;0.149516;-0.149516;1.000000;0.721569;0.705882;0.635294
445584.02830322;5696578.43289955;474.38444998;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.103012;0.103012;-0.103012;1.000000;0.603922;0.580392;0.533333
445584.00870331;5696578.45099934;474.39074995;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.120999;0.120999;-0.120999;1.000000;0.631373;0.611765;0.541176
445584.03390320;5696578.50659950;474.41354992;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.176600;0.176600;-0.176600;1.000000;0.760784;0.760784;0.654902
445584.03290375;5696578.52749928;474.42775013;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.197499;0.197499;-0.197499;1.000000;0.678431;0.67451;0.541176
445583.97040375;5696578.49639900;474.40124990;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.166399;0.166399;-0.166399;1.000000;0.768627;0.737255;0.615686
445584.02340134;5696578.52379902;474.42264988;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.193823;0.193823;-0.193823;1.000000;0.721569;0.713725;0.556863
445584.01750000;5696578.50809868;474.41744997;50372.000000;1.000000;1.000000;1.000000;1.000000;-0.178099;0.178099;-0.178099;1.000000;0.792157;0.780392;0.654902
445583.95990189;5696578.51359947;474.41034986;51657.000000;1.000000;1.000000;1.000000;1.000000;-0.183599;0.183599;-0.183599;1.000000;0.819608;0.796078;0.670588
445584.01590164;5696578.48509892;474.40555002;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.155099;0.155099;-0.155099;1.000000;0.768627;0.74902;0.647059
445584.01640137;5696578.45949944;474.39354994;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.129499;0.129499;-0.129499;1.000000;0.658824;0.639216;0.564706
445583.95060165;5696578.51219948;474.40525009;53970.000000;1.000000;1.000000;1.000000;1.000000;-0.182199;0.182199;-0.182199;1.000000;0.858824;0.831373;0.713725
445584.01659973;5696578.49659927;474.41264965;50886.000000;1.000000;1.000000;1.000000;1.000000;-0.166599;0.166599;-0.166599;1.000000;0.796078;0.788235;0.686275
445584.01620300;5696578.52209957;474.42455008;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.192100;0.192100;-0.192100;1.000000;0.678431;0.662745;0.517647
445584.00700195;5696578.52529915;474.42654993;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.195299;0.195299;-0.195299;1.000000;0.65098;0.631373;0.482353
445583.93990143;5696578.52699955;474.41424992;55512.000000;1.000000;1.000000;1.000000;1.000000;-0.197000;0.197000;-0.197000;1.000000;0.890196;0.854902;0.705882
445583.95980270;5696578.51129921;474.40794994;51143.000000;1.000000;1.000000;1.000000;1.000000;-0.181299;0.181299;-0.181299;1.000000;0.811765;0.788235;0.666667
445584.00720032;5696578.49509914;474.41225006;51400.000000;1.000000;1.000000;1.000000;1.000000;-0.165099;0.165099;-0.165099;1.000000;0.811765;0.792157;0.670588
445584.02779968;5696578.48629959;474.40374996;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.156390;0.156390;-0.156390;1.000000;0.705882;0.694118;0.6
445583.97020157;5696578.49179943;474.39654972;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.161799;0.161799;-0.161799;1.000000;0.784314;0.752941;0.65098
445583.98050125;5696578.47689922;474.39444973;42919.000000;1.000000;1.000000;1.000000;1.000000;-0.146899;0.146899;-0.146899;1.000000;0.690196;0.658824;0.556863
445583.95070084;5696578.51449879;474.40754988;55512.000000;1.000000;1.000000;1.000000;1.000000;-0.184499;0.184499;-0.184499;1.000000;0.882353;0.854902;0.733333
445584.01690109;5696578.46649940;474.39605000;44461.000000;1.000000;1.000000;1.000000;1.000000;-0.136499;0.136499;-0.136499;1.000000;0.709804;0.678431;0.596078
445583.96990021;5696578.52419956;474.41785004;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.194200;0.194200;-0.194200;1.000000;0.784314;0.74902;0.607843
445584.02880295;5696578.46769913;474.39424994;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.137767;0.137767;-0.137767;1.000000;0.784314;0.74902;0.666667
445584.02740295;5696578.44929894;474.38695004;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.119436;0.119436;-0.119436;1.000000;0.682353;0.670588;0.623529
445583.97960098;5696578.49549873;474.40164997;48059.000000;1.000000;1.000000;1.000000;1.000000;-0.165499;0.165499;-0.165499;1.000000;0.768627;0.737255;0.623529
445583.96860321;5696578.50349911;474.40354969;46517.000000;1.000000;1.000000;1.000000;1.000000;-0.173499;0.173499;-0.173499;1.000000;0.741176;0.717647;0.6
445584.02570160;5696578.49109943;474.40835001;45232.000000;1.000000;1.000000;1.000000;1.000000;-0.161188;0.161188;-0.161188;1.000000;0.713725;0.701961;0.584314
445584.03210266;5696578.51599892;474.42054989;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.186002;0.186002;-0.186002;1.000000;0.772549;0.764706;0.647059
445584.02499969;5696578.51439960;474.42024996;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.184458;0.184458;-0.184458;1.000000;0.776471;0.760784;0.619608
445583.95120056;5696578.52129944;474.41235020;55255.000000;1.000000;1.000000;1.000000;1.000000;-0.191299;0.191299;-0.191299;1.000000;0.882353;0.85098;0.72549
445583.96110352;5696578.49719913;474.40084984;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.167199;0.167199;-0.167199;1.000000;0.776471;0.74902;0.615686
445583.98010071;5696578.50469883;474.41115000;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.174699;0.174699;-0.174699;1.000000;0.733333;0.709804;0.580392
445584.03320129;5696578.49739941;474.41104986;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.167399;0.167399;-0.167399;1.000000;0.72549;0.717647;0.611765
445583.97670181;5696578.52349957;474.42044975;47031.000000;1.000000;1.000000;1.000000;1.000000;-0.193500;0.193500;-0.193500;1.000000;0.752941;0.729412;0.580392
445584.00390060;5696578.51399906;474.42164995;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.183999;0.183999;-0.183999;1.000000;0.729412;0.713725;0.576471
445584.01700027;5696578.46869953;474.39834978;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.138700;0.138700;-0.138700;1.000000;0.686275;0.662745;0.572549
445584.03270157;5696578.52299889;474.42304995;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.192999;0.192999;-0.192999;1.000000;0.733333;0.729412;0.588235
445583.96059998;5696578.52509888;474.41744997;52428.000000;1.000000;1.000000;1.000000;1.000000;-0.195099;0.195099;-0.195099;1.000000;0.847059;0.803922;0.658824
445584.00760086;5696578.46729954;474.39564993;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.137300;0.137300;-0.137300;1.000000;0.666667;0.635294;0.552941
445583.97750290;5696578.50029953;474.40625002;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.170300;0.170300;-0.170300;1.000000;0.717647;0.690196;0.568627
445584.00819977;5696578.47649868;474.40275003;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.146499;0.146499;-0.146499;1.000000;0.694118;0.678431;0.596078
445583.95860107;5696578.52979954;474.42205002;51657.000000;1.000000;1.000000;1.000000;1.000000;-0.199800;0.199800;-0.199800;1.000000;0.831373;0.796078;0.647059
445584.00660141;5696578.48819931;474.40975000;47031.000000;1.000000;1.000000;1.000000;1.000000;-0.158199;0.158199;-0.158199;1.000000;0.745098;0.72549;0.603922
445584.02680023;5696578.44239910;474.38455011;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.112577;0.112577;-0.112577;1.000000;0.619608;0.6;0.54902
445584.00560196;5696578.50459869;474.41454985;51657.000000;1.000000;1.000000;1.000000;1.000000;-0.174599;0.174599;-0.174599;1.000000;0.815686;0.8;0.682353
445584.02330215;5696578.52609928;474.42964985;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.196121;0.196121;-0.196121;1.000000;0.643137;0.631373;0.494118
445583.96730240;5696578.51979931;474.41534998;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.189799;0.189799;-0.189799;1.000000;0.788235;0.760784;0.627451
445583.97830017;5696578.51179894;474.41344978;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.181799;0.181799;-0.181799;1.000000;0.721569;0.705882;0.576471
445584.01569946;5696578.51519878;474.41984989;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.185199;0.185199;-0.185199;1.000000;0.733333;0.717647;0.584314
445583.97860153;5696578.51639946;474.41585018;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.186399;0.186399;-0.186399;1.000000;0.729412;0.713725;0.568627
445583.96880157;5696578.50809868;474.40835001;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.178099;0.178099;-0.178099;1.000000;0.737255;0.705882;0.576471
445584.00919922;5696578.45789917;474.39325001;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.127899;0.127899;-0.127899;1.000000;0.639216;0.619608;0.54902
445584.01620300;5696578.48969944;474.40794994;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.159699;0.159699;-0.159699;1.000000;0.733333;0.72549;0.615686
445583.97880371;5696578.48399933;474.39685013;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.153999;0.153999;-0.153999;1.000000;0.741176;0.709804;0.615686
445583.95810135;5696578.52069958;474.41264965;52942.000000;1.000000;1.000000;1.000000;1.000000;-0.190700;0.190700;-0.190700;1.000000;0.843137;0.815686;0.690196
445584.01640137;5696578.52669914;474.42934992;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.196699;0.196699;-0.196699;1.000000;0.584314;0.560784;0.427451
445584.01790054;5696578.44779881;474.38654997;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.117799;0.117799;-0.117799;1.000000;0.65098;0.635294;0.584314
445583.94190033;5696578.52219875;474.41194965;56283.000000;1.000000;1.000000;1.000000;1.000000;-0.192199;0.192199;-0.192199;1.000000;0.898039;0.866667;0.72549
445584.02820023;5696578.46079929;474.39185001;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.130892;0.130892;-0.130892;1.000000;0.764706;0.729412;0.65098
445584.03400238;5696578.50889881;474.41594984;50372.000000;1.000000;1.000000;1.000000;1.000000;-0.178899;0.178899;-0.178899;1.000000;0.784314;0.780392;0.666667
445583.96899994;5696578.51269920;474.41305019;47031.000000;1.000000;1.000000;1.000000;1.000000;-0.182699;0.182699;-0.182699;1.000000;0.752941;0.72549;0.596078
445584.21990021;5696578.40499886;474.43475010;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.145152;0.145152;-0.145152;1.000000;0.745098;0.741176;0.631373
