//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump65;Rf;Gf;Bf
16039
445636.95570190;5696602.39940079;471.79034998;60138.000000;1.000000;1.000000;1.000000;1.000000;-0.108675;0.108675;-0.108675;1.000000;0.929412;0.92549;0.862745
445636.92140015;5696602.36049850;471.79535009;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.142977;0.142977;-0.142977;1.000000;0.611765;0.639216;0.509804
445637.03690155;5696602.25229843;471.75734999;54484.000000;1.000000;1.000000;1.000000;1.000000;-0.082416;0.082416;-0.082416;1.000000;0.843137;0.835294;0.788235
445636.96450241;5696602.17729767;471.75544979;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.182463;0.182463;-0.182463;1.000000;0.713725;0.698039;0.65098
445636.89450272;5696602.32099731;471.79124977;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.170113;0.170113;-0.170113;1.000000;0.635294;0.670588;0.529412
445637.10620316;5696602.36739929;471.75484993;16705.000000;1.000000;1.000000;1.000000;1.000000;0.038866;-0.038866;0.038866;1.000000;0.294118;0.254902;0.180392
445637.25470169;5696602.33779724;471.71694996;15934.000000;1.000000;1.000000;1.000000;1.000000;0.008293;-0.008293;0.008293;1.000000;0.25098;0.254902;0.168627
445637.03849991;5696602.21719940;471.75234987;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.115731;0.115731;-0.115731;1.000000;0.580392;0.572549;0.517647
445637.11350067;5696602.21959885;471.75334980;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.110973;0.110973;-0.110973;1.000000;0.584314;0.580392;0.556863
445637.22380264;5696602.22339828;471.75145008;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.106649;0.106649;-0.106649;1.000000;0.278431;0.290196;0.239216
445637.22860153;5696602.15049942;471.75315001;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.179509;0.179509;-0.179509;1.000000;0.298039;0.345098;0.196078
445637.22750290;5696602.37299927;471.72074987;26985.000000;1.000000;1.000000;1.000000;1.000000;0.043095;-0.043095;0.043095;1.000000;0.435294;0.415686;0.352941
445637.22520264;5696602.18820007;471.75105001;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.141874;0.141874;-0.141874;1.000000;0.568627;0.596078;0.521569
445636.88520248;5696602.32179840;471.79325010;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.179362;0.179362;-0.179362;1.000000;0.678431;0.713725;0.572549
445636.92049988;5696602.32329758;471.79015018;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.144033;0.144033;-0.144033;1.000000;0.678431;0.698039;0.572549
445637.11100204;5696602.29450043;471.75654985;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.038065;0.038065;-0.038065;1.000000;0.32549;0.309804;0.262745
445636.92540176;5696602.21119888;471.75874998;50372.000000;1.000000;1.000000;1.000000;1.000000;-0.182833;0.182833;-0.182833;1.000000;0.780392;0.772549;0.721569
445637.00090225;5696602.21599777;471.75525000;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.130482;0.130482;-0.130482;1.000000;0.596078;0.584314;0.533333
445637.14870270;5696602.29569824;471.75355007;56283.000000;1.000000;1.000000;1.000000;1.000000;-0.034302;0.034302;-0.034302;1.000000;0.870588;0.866667;0.819608
445637.11230286;5696602.25699814;471.75374987;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.074055;0.074055;-0.074055;1.000000;0.294118;0.282353;0.262745
445636.96300323;5696602.21240051;471.75815012;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.155262;0.155262;-0.155262;1.000000;0.635294;0.619608;0.568627
445637.02820023;5696602.23439987;471.75674965;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.102216;0.102216;-0.102216;1.000000;0.701961;0.690196;0.635294
445637.10760315;5696602.33219727;471.75444986;14906.000000;1.000000;1.000000;1.000000;1.000000;0.012176;-0.012176;0.012176;1.000000;0.25098;0.231373;0.168627
445636.87120255;5696602.41369827;471.82865002;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.193174;0.193174;-0.193174;1.000000;0.258824;0.286275;0.133333
445637.07590302;5696602.21840103;471.75404980;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.111599;0.111599;-0.111599;1.000000;0.639216;0.631373;0.6
445637.24710281;5696602.35489853;471.71444990;17990.000000;1.000000;1.000000;1.000000;1.000000;0.024899;-0.024899;0.024899;1.000000;0.290196;0.282353;0.219608
445636.97260101;5696602.21389969;471.75624992;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.147994;0.147994;-0.147994;1.000000;0.635294;0.619608;0.568627
445637.01020248;5696602.21509750;471.75334980;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.127033;0.127033;-0.127033;1.000000;0.568627;0.556863;0.505882
445636.90320023;5696602.31320007;471.78924992;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.162050;0.162050;-0.162050;1.000000;0.658824;0.690196;0.556863
445636.88440140;5696602.31259735;471.79075005;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.180815;0.180815;-0.180815;1.000000;0.690196;0.72549;0.588235
445637.11700256;5696602.33139999;471.75254967;19275.000000;1.000000;1.000000;1.000000;1.000000;0.007878;-0.007878;0.007878;1.000000;0.317647;0.294118;0.231373
445637.11810120;5696602.29389771;471.75444986;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.036709;0.036709;-0.036709;1.000000;0.301961;0.290196;0.247059
445637.15570267;5696602.29509933;471.75155022;60909.000000;1.000000;1.000000;1.000000;1.000000;-0.034901;0.034901;-0.034901;1.000000;0.941176;0.937255;0.890196
445636.95500000;5696602.17579849;471.75505020;53713.000000;1.000000;1.000000;1.000000;1.000000;-0.189054;0.189054;-0.189054;1.000000;0.839216;0.823529;0.776471
445636.99270065;5696602.17709930;471.75204994;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.168867;0.168867;-0.168867;1.000000;0.490196;0.47451;0.431373
445637.24770172;5696602.33849915;471.71894981;12336.000000;1.000000;1.000000;1.000000;1.000000;0.008499;-0.008499;0.008499;1.000000;0.196078;0.2;0.109804
445637.10390289;5696602.21809967;471.75525000;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.112206;0.112206;-0.112206;1.000000;0.72549;0.717647;0.694118
445637.21910294;5696602.14900024;471.75495007;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.181000;0.181000;-0.181000;1.000000;0.490196;0.52549;0.392157
445636.98330124;5696602.20350082;471.75664999;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.150251;0.150251;-0.150251;1.000000;0.615686;0.6;0.54902
445637.01889999;5696602.20730026;471.75134995;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.130856;0.130856;-0.130856;1.000000;0.6;0.588235;0.537255
445637.11639984;5696602.35009964;471.75274994;15934.000000;1.000000;1.000000;1.000000;1.000000;0.021767;-0.021767;0.021767;1.000000;0.27451;0.243137;0.180392
445637.15509995;5696602.31379898;471.75175001;57568.000000;1.000000;1.000000;1.000000;1.000000;-0.016201;0.016201;-0.016201;1.000000;0.894118;0.886275;0.827451
445637.22820099;5696602.35429962;471.71824982;27499.000000;1.000000;1.000000;1.000000;1.000000;0.024397;-0.024397;0.024397;1.000000;0.435294;0.427451;0.360784
445637.02900131;5696602.21570023;471.75184967;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.119649;0.119649;-0.119649;1.000000;0.541176;0.533333;0.478431
445637.11940201;5696602.25639923;471.75175001;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.073795;0.073795;-0.073795;1.000000;0.290196;0.278431;0.254902
445636.87570007;5696602.32039841;471.79274990;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.188921;0.188921;-0.188921;1.000000;0.67451;0.717647;0.564706
445636.91360291;5696602.32390030;471.78984978;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.150897;0.150897;-0.150897;1.000000;0.619608;0.647059;0.513725
445637.24650009;5696602.37369736;471.71464970;28013.000000;1.000000;1.000000;1.000000;1.000000;0.043697;-0.043697;0.043697;1.000000;0.45098;0.427451;0.368627
445636.94610031;5696602.39800079;471.79225018;56026.000000;1.000000;1.000000;1.000000;1.000000;-0.118277;0.118277;-0.118277;1.000000;0.866667;0.866667;0.792157
445636.91860016;5696602.21190079;471.75614979;49858.000000;1.000000;1.000000;1.000000;1.000000;-0.187612;0.187612;-0.187612;1.000000;0.772549;0.764706;0.709804
445636.99130066;5696602.21449860;471.75715019;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.136677;0.136677;-0.136677;1.000000;0.619608;0.615686;0.560784
445637.13690002;5696602.29450043;471.75304987;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.035500;0.035500;-0.035500;1.000000;0.568627;0.560784;0.513725
445637.10260208;5696602.25549896;471.75794985;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.074827;0.074827;-0.074827;1.000000;0.341176;0.333333;0.313725
