//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump114;Rf;Gf;Bf
8378
445638.61980255;5696578.34099873;471.12264969;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.194574;0.194574;-0.194574;1.000000;0.576471;0.596078;0.47451
445638.62240036;5696578.28489883;471.10584976;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.197203;0.197203;-0.197203;1.000000;0.564706;0.537255;0.478431
445638.62940033;5696578.34239872;471.12085011;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.184977;0.184977;-0.184977;1.000000;0.592157;0.603922;0.478431
445638.61840256;5696578.35269936;471.12745001;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.195974;0.195974;-0.195974;1.000000;0.576471;0.627451;0.470588
445638.62780197;5696578.35189922;471.12314989;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.186575;0.186575;-0.186575;1.000000;0.623529;0.662745;0.509804
445638.62400253;5696578.27779873;471.10584976;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.197402;0.197402;-0.197402;1.000000;0.529412;0.501961;0.447059
445638.61930283;5696578.33399876;471.12025024;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.195074;0.195074;-0.195074;1.000000;0.572549;0.580392;0.470588
445638.62080200;5696578.32229908;471.11325027;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.193728;0.193728;-0.193728;1.000000;0.521569;0.509804;0.411765
445638.62030228;5696578.31539925;471.11074974;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.194623;0.194623;-0.194623;1.000000;0.462745;0.45098;0.360784
445638.62110336;5696578.29669960;471.10594990;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.196121;0.196121;-0.196121;1.000000;0.458824;0.431373;0.356863
445638.62170227;5696578.30359943;471.10835030;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.194475;0.194475;-0.194475;1.000000;0.392157;0.372549;0.294118
445638.63210114;5696578.31659897;471.11134960;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.182768;0.182768;-0.182768;1.000000;0.447059;0.431373;0.341176
445639.09970291;5696578.24139889;471.05705025;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.088695;0.088695;-0.088695;1.000000;0.380392;0.396078;0.298039
445639.10220154;5696578.16649921;471.05394985;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.163550;0.163550;-0.163550;1.000000;0.592157;0.658824;0.490196
445638.74410065;5696578.28989895;471.11144974;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.080913;0.080913;-0.080913;1.000000;0.172549;0.207843;0.0862745
445638.87850006;5696578.18459900;471.07665016;49858.000000;1.000000;1.000000;1.000000;1.000000;-0.145410;0.145410;-0.145410;1.000000;0.74902;0.784314;0.666667
445638.94760330;5696578.29959877;471.07875015;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.030490;0.030490;-0.030490;1.000000;0.188235;0.227451;0.0588235
445638.98660095;5696578.26559933;471.07544996;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.064401;0.064401;-0.064401;1.000000;0.227451;0.27451;0.156863
