//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump46;Rf;Gf;Bf
19468
445602.90100105;5696575.02259930;473.29605009;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.163376;0.163376;-0.163376;1.000000;0.321569;0.32549;0.2
445602.90180214;5696575.03189953;473.29614975;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.162575;0.162575;-0.162575;1.000000;0.4;0.403922;0.270588
445602.86970146;5696574.83639915;473.29234983;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.194675;0.194675;-0.194675;1.000000;0.27451;0.32549;0.176471
445602.87490089;5696575.04829891;473.30445005;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.189476;0.189476;-0.189476;1.000000;0.392157;0.388235;0.282353
445602.87510117;5696575.03929909;473.28104975;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.189276;0.189276;-0.189276;1.000000;0.364706;0.388235;0.203922
445602.87530144;5696574.96679886;473.28254988;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.189075;0.189075;-0.189075;1.000000;0.0980392;0.109804;0.0588235
445602.88940151;5696575.05169876;473.30044987;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.174975;0.174975;-0.174975;1.000000;0.419608;0.423529;0.309804
445602.88350113;5696574.82829960;473.27894976;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.180884;0.180884;-0.180884;1.000000;0.188235;0.235294;0.0941176
445602.87050159;5696574.84559925;473.29255011;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.193875;0.193875;-0.193875;1.000000;0.278431;0.34902;0.184314
445602.87280090;5696574.81749924;473.28765013;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.191983;0.191983;-0.191983;1.000000;0.27451;0.309804;0.176471
445602.88040169;5696574.87289913;473.28634979;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.183975;0.183975;-0.183975;1.000000;0.290196;0.34902;0.2
445602.87960155;5696574.83789928;473.28354980;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.184775;0.184775;-0.184775;1.000000;0.321569;0.380392;0.215686
445602.87430199;5696575.04129894;473.30434992;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.190075;0.190075;-0.190075;1.000000;0.345098;0.345098;0.239216
445602.88100155;5696574.85409935;473.28615000;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.183375;0.183375;-0.183375;1.000000;0.337255;0.403922;0.25098
445602.87470158;5696574.98559959;473.28275015;5397.000000;1.000000;1.000000;1.000000;1.000000;-0.189675;0.189675;-0.189675;1.000000;0.0784314;0.0941176;0.0392157
445602.87190159;5696575.01129921;473.29454996;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.192475;0.192475;-0.192475;1.000000;0.25098;0.254902;0.172549
445602.88150223;5696575.03169926;473.27894976;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.182875;0.182875;-0.182875;1.000000;0.384314;0.415686;0.262745
445602.87600143;5696574.94809921;473.28004982;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.188375;0.188375;-0.188375;1.000000;0.12549;0.137255;0.0627451
445602.88080223;5696574.80049904;473.28314974;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.185930;0.185930;-0.185930;1.000000;0.176471;0.192157;0.113725
