//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump87;Rf;Gf;Bf
13261
445632.61230286;5696585.31009872;471.71444990;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.019901;0.019901;-0.019901;1.000000;0.631373;0.623529;0.537255
445632.49730118;5696585.17599876;471.70534994;44461.000000;1.000000;1.000000;1.000000;1.000000;-0.154001;0.154001;-0.154001;1.000000;0.701961;0.678431;0.627451
445632.53230103;5696585.25219925;471.70774986;43433.000000;1.000000;1.000000;1.000000;1.000000;0.077805;-0.077805;0.077805;1.000000;0.682353;0.666667;0.596078
445632.65750320;5696585.36889847;471.71484997;41377.000000;1.000000;1.000000;1.000000;1.000000;0.039795;-0.039795;0.039795;1.000000;0.65098;0.635294;0.568627
445632.44890030;5696585.21079834;471.71054985;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.119202;0.119202;-0.119202;1.000000;0.552941;0.529412;0.47451
445632.48650177;5696585.21199997;471.70755007;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.118000;0.118000;-0.118000;1.000000;0.698039;0.678431;0.619608
445632.59950073;5696585.21799858;471.70344975;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.112001;0.112001;-0.112001;1.000000;0.560784;0.545098;0.478431
445632.48890121;5696585.13709839;471.70674994;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.192902;0.192902;-0.192902;1.000000;0.729412;0.705882;0.666667
445632.68240173;5696585.46229942;471.71945002;39578.000000;1.000000;1.000000;1.000000;1.000000;0.118025;-0.118025;0.118025;1.000000;0.631373;0.607843;0.541176
445632.62600143;5696585.38569839;471.72295000;40863.000000;1.000000;1.000000;1.000000;1.000000;0.055698;-0.055698;0.055698;1.000000;0.658824;0.623529;0.54902
445632.64850052;5696585.34869965;471.71654989;27242.000000;1.000000;1.000000;1.000000;1.000000;0.025538;-0.025538;0.025538;1.000000;0.435294;0.419608;0.34902
445632.54810150;5696585.29959877;471.71604969;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.030401;0.030401;-0.030401;1.000000;0.611765;0.592157;0.501961
445632.59600266;5696585.31149872;471.71604969;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.018501;0.018501;-0.018501;1.000000;0.627451;0.607843;0.521569
445632.66970261;5696585.29549988;471.70755007;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.034500;0.034500;-0.034500;1.000000;0.611765;0.607843;0.537255
445632.59790237;5696585.25309952;471.70844986;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.076900;0.076900;-0.076900;1.000000;0.643137;0.631373;0.560784
445632.56190308;5696585.21679886;471.70405008;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.113201;0.113201;-0.113201;1.000000;0.603922;0.588235;0.521569
445632.45380219;5696585.13569839;471.70515015;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.194302;0.194302;-0.194302;1.000000;0.690196;0.662745;0.623529
445632.65460022;5696585.41579826;471.71995022;34952.000000;1.000000;1.000000;1.000000;1.000000;0.086536;-0.086536;0.086536;1.000000;0.564706;0.533333;0.45098
445632.62180145;5696585.33939941;471.71985008;31611.000000;1.000000;1.000000;1.000000;1.000000;0.009399;-0.009399;0.009399;1.000000;0.509804;0.486275;0.411765
445632.51030167;5696585.29609879;471.71665003;42662.000000;1.000000;1.000000;1.000000;1.000000;0.033901;-0.033901;0.033901;1.000000;0.67451;0.658824;0.564706
445632.42150314;5696585.22029884;471.71404984;43176.000000;1.000000;1.000000;1.000000;1.000000;0.109701;-0.109701;0.109701;1.000000;0.682353;0.662745;0.607843
445632.68070038;5696585.47169884;471.72405006;41120.000000;1.000000;1.000000;1.000000;1.000000;0.116323;-0.116323;0.116323;1.000000;0.65098;0.631373;0.572549
445632.50970276;5696585.28919991;471.71654989;37265.000000;1.000000;1.000000;1.000000;1.000000;0.040800;-0.040800;0.040800;1.000000;0.592157;0.576471;0.490196
445632.58550079;5696585.32650002;471.72034981;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.003500;0.003500;-0.003500;1.000000;0.615686;0.588235;0.498039
445632.59420212;5696585.29079826;471.71105005;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.039202;0.039202;-0.039202;1.000000;0.686275;0.670588;0.584314
