//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump41;Rf;Gf;Bf
20186
445628.02630241;5696602.63130005;472.56115009;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.198700;0.198700;-0.198700;1.000000;0.639216;0.631373;0.588235
445627.96730240;5696602.64100082;472.59354975;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.192136;0.192136;-0.192136;1.000000;0.270588;0.262745;0.207843
445627.94310196;5696602.64279755;472.61574986;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.196212;0.196212;-0.196212;1.000000;0.552941;0.552941;0.478431
445628.05230148;5696602.63139923;472.55534985;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.198601;0.198601;-0.198601;1.000000;0.184314;0.176471;0.141176
445627.95990189;5696602.63699921;472.59544994;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.197513;0.197513;-0.197513;1.000000;0.301961;0.294118;0.231373
445627.95500191;5696602.63960083;472.60465004;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.196084;0.196084;-0.196084;1.000000;0.384314;0.380392;0.317647
445628.03570183;5696602.63049896;472.55924990;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.199518;0.199518;-0.199518;1.000000;0.47451;0.462745;0.423529
445628.07130249;5696602.63199814;472.54925014;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.198123;0.198123;-0.198123;1.000000;0.227451;0.215686;0.180392
445627.97700127;5696602.64019974;472.58465006;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.191423;0.191423;-0.191423;1.000000;0.176471;0.172549;0.121569
445627.99840172;5696602.63839920;472.57165005;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.191632;0.191632;-0.191632;1.000000;0.372549;0.368627;0.321569
445627.93290146;5696602.64349945;472.63625004;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.198847;0.198847;-0.198847;1.000000;0.690196;0.67451;0.615686
445627.97920235;5696602.63769730;472.58234980;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.193635;0.193635;-0.193635;1.000000;0.184314;0.176471;0.12549
445628.01430138;5696602.63009842;472.56524994;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.199902;0.199902;-0.199902;1.000000;0.552941;0.545098;0.498039
445627.96940239;5696602.63619812;472.58894970;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.196504;0.196504;-0.196504;1.000000;0.207843;0.196078;0.137255
445628.06430061;5696602.63260086;472.55125000;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.197399;0.197399;-0.197399;1.000000;0.164706;0.152941;0.113725
445627.94770248;5696602.64010056;472.61364986;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.197476;0.197476;-0.197476;1.000000;0.470588;0.466667;0.407843
