//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump59;Rf;Gf;Bf
17377
445631.72020157;5696575.30629929;471.42924978;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.097112;0.097112;-0.097112;1.000000;0.345098;0.337255;0.313725
445631.67420013;5696575.26839931;471.43844988;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.153115;0.153115;-0.153115;1.000000;0.478431;0.462745;0.431373
445631.72140320;5696575.26879890;471.42894985;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.111309;0.111309;-0.111309;1.000000;0.513725;0.505882;0.47451
445631.64760025;5696575.22899921;471.42744972;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.194976;0.194976;-0.194976;1.000000;0.529412;0.509804;0.47451
445631.73900040;5696575.30689915;471.42784979;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.078837;0.078837;-0.078837;1.000000;0.576471;0.564706;0.545098
445631.70260056;5696575.26819904;471.43034985;19532.000000;1.000000;1.000000;1.000000;1.000000;-0.127724;0.127724;-0.127724;1.000000;0.313725;0.298039;0.262745
445631.66769989;5696575.19439896;471.42794992;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.199754;0.199754;-0.199754;1.000000;0.560784;0.545098;0.521569
445631.69600113;5696575.19419868;471.42224981;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.180152;0.180152;-0.180152;1.000000;0.231373;0.219608;0.207843
445631.73370178;5696575.19549950;471.41925003;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.156840;0.156840;-0.156840;1.000000;0.509804;0.509804;0.509804
445631.68660172;5696575.19499882;471.42644979;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.185881;0.185881;-0.185881;1.000000;0.427451;0.411765;0.388235
445631.73170288;5696575.27959927;471.42945005;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.096826;0.096826;-0.096826;1.000000;0.572549;0.564706;0.541176
445631.69390305;5696575.25039871;471.42974998;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.144396;0.144396;-0.144396;1.000000;0.278431;0.258824;0.215686
445631.69510086;5696575.21289928;471.42934992;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.167151;0.167151;-0.167151;1.000000;0.501961;0.490196;0.470588
445631.73940094;5696575.28809937;471.43225004;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.085890;0.085890;-0.085890;1.000000;0.54902;0.541176;0.521569
445631.68820007;5696575.18559940;471.42175009;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.191761;0.191761;-0.191761;1.000000;0.32549;0.309804;0.294118
445631.72430237;5696575.19629868;471.42114975;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.161212;0.161212;-0.161212;1.000000;0.607843;0.603922;0.596078
445631.69680222;5696575.17549904;471.41734983;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.194150;0.194150;-0.194150;1.000000;0.239216;0.231373;0.223529
445631.63380249;5696575.30279930;471.42065002;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.182612;0.182612;-0.182612;1.000000;0.305882;0.286275;0.25098
445631.62759979;5696575.26589878;471.42924978;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.197471;0.197471;-0.197471;1.000000;0.32549;0.305882;0.258824
445631.69480331;5696575.25959881;471.42994978;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.138759;0.138759;-0.138759;1.000000;0.309804;0.294118;0.254902
445631.71550186;5696575.17609890;471.41825010;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.182926;0.182926;-0.182926;1.000000;0.494118;0.490196;0.482353
445631.68200119;5696575.29819878;471.42985012;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.136142;0.136142;-0.136142;1.000000;0.509804;0.501961;0.470588
445631.68660172;5696575.22299870;471.43144991;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.166661;0.166661;-0.166661;1.000000;0.619608;0.603922;0.572549
445631.72200211;5696575.22449883;471.42604973;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.140227;0.140227;-0.140227;1.000000;0.541176;0.533333;0.513725
445631.69540222;5696575.24089916;471.42974998;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.148640;0.148640;-0.148640;1.000000;0.380392;0.356863;0.321569
445631.72030075;5696575.30409916;471.42224981;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.097577;0.097577;-0.097577;1.000000;0.239216;0.243137;0.207843
445631.73330124;5696575.16739948;471.42124989;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.181693;0.181693;-0.181693;1.000000;0.52549;0.52549;0.529412
445631.73070343;5696575.24229916;471.42665007;50629.000000;1.000000;1.000000;1.000000;1.000000;-0.121213;0.121213;-0.121213;1.000000;0.788235;0.772549;0.752941
445631.70200165;5696575.28699883;471.43055012;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.120322;0.120322;-0.120322;1.000000;0.47451;0.466667;0.427451
445631.66570099;5696575.24829872;471.42845013;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.169646;0.169646;-0.169646;1.000000;0.490196;0.466667;0.419608
445631.74100311;5696575.25299938;471.42724993;55512.000000;1.000000;1.000000;1.000000;1.000000;-0.106362;0.106362;-0.106362;1.000000;0.858824;0.85098;0.827451
445631.72010239;5696575.28059872;471.43134977;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.106434;0.106434;-0.106434;1.000000;0.411765;0.4;0.372549
445631.70650299;5696575.30769928;471.42404987;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.110155;0.110155;-0.110155;1.000000;0.596078;0.584314;0.556863
445631.64680298;5696575.27559956;471.43724968;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.176183;0.176183;-0.176183;1.000000;0.635294;0.615686;0.572549
445631.66420181;5696575.28799923;471.44054987;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.155938;0.155938;-0.155938;1.000000;0.478431;0.466667;0.427451
445631.63620193;5696575.25809868;471.42954971;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.192136;0.192136;-0.192136;1.000000;0.52549;0.501961;0.447059
445631.71140106;5696575.28839882;471.43104984;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.111062;0.111062;-0.111062;1.000000;0.541176;0.529412;0.494118
445631.63780029;5696575.24859913;471.42724993;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.194436;0.194436;-0.194436;1.000000;0.576471;0.556863;0.505882
445631.71270187;5696575.25099953;471.42824986;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.128759;0.128759;-0.128759;1.000000;0.454902;0.439216;0.411765
445631.64700134;5696575.24769886;471.42764999;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.186516;0.186516;-0.186516;1.000000;0.67451;0.65098;0.607843
445631.72229965;5696575.25249870;471.42644979;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.120352;0.120352;-0.120352;1.000000;0.596078;0.580392;0.556863
445631.68589981;5696575.21369942;471.42894985;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.173298;0.173298;-0.173298;1.000000;0.631373;0.615686;0.588235
445631.72070129;5696575.28759869;471.43144991;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.102825;0.102825;-0.102825;1.000000;0.486275;0.47451;0.45098
445631.72370346;5696575.21499928;471.42135002;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.146447;0.146447;-0.146447;1.000000;0.541176;0.533333;0.521569
445631.68380173;5696575.26989944;471.43654968;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.143743;0.143743;-0.143743;1.000000;0.419608;0.4;0.364706
445631.64620026;5696575.26869877;471.43715002;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.179001;0.179001;-0.179001;1.000000;0.686275;0.662745;0.619608
445631.66400345;5696575.30459888;471.42674973;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.152504;0.152504;-0.152504;1.000000;0.490196;0.470588;0.443137
