//X;Y;Z;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump96;Rf;Gf;Bf
12361
445649.03059967;5696606.36219986;470.92744996;45746.000000;1.000000;1.000000;1.000000;1.000000;0.032200;-0.032200;0.032200;1.000000;0.701961;0.701961;0.686275
445649.02940186;5696606.39959915;470.92785003;42919.000000;1.000000;1.000000;1.000000;1.000000;0.069599;-0.069599;0.069599;1.000000;0.670588;0.65098;0.635294
445649.02060135;5696606.37949951;470.92715003;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.049500;0.049500;-0.049500;1.000000;0.45098;0.439216;0.431373
445649.03960236;5696606.40799912;470.92834999;41120.000000;1.000000;1.000000;1.000000;1.000000;0.077999;-0.077999;0.077999;1.000000;0.643137;0.623529;0.611765
445649.02120026;5696606.36070068;470.92695000;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.030701;0.030701;-0.030701;1.000000;0.678431;0.678431;0.670588
445649.03149994;5696606.37140091;470.92754986;26985.000000;1.000000;1.000000;1.000000;1.000000;0.041401;-0.041401;0.041401;1.000000;0.423529;0.411765;0.396078
445649.03270157;5696606.33399780;470.92715003;21331.000000;1.000000;1.000000;1.000000;1.000000;0.003998;-0.003998;0.003998;1.000000;0.321569;0.333333;0.329412
445649.02200134;5696606.37000092;470.92715003;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.040001;0.040001;-0.040001;1.000000;0.486275;0.478431;0.466667
445649.04020126;5696606.38929947;470.92814996;33667.000000;1.000000;1.000000;1.000000;1.000000;0.059299;-0.059299;0.059299;1.000000;0.529412;0.509804;0.494118
445649.03210266;5696606.35269745;470.92735006;49601.000000;1.000000;1.000000;1.000000;1.000000;0.022697;-0.022697;0.022697;1.000000;0.760784;0.760784;0.74902
445649.03090103;5696606.39019974;470.92774989;28784.000000;1.000000;1.000000;1.000000;1.000000;0.060200;-0.060200;0.060200;1.000000;0.454902;0.435294;0.423529
445649.03870209;5696606.39879807;470.92824986;41120.000000;1.000000;1.000000;1.000000;1.000000;0.068798;-0.068798;0.068798;1.000000;0.643137;0.623529;0.611765
445649.03940018;5696606.38009842;470.92575004;22873.000000;1.000000;1.000000;1.000000;1.000000;0.050098;-0.050098;0.050098;1.000000;0.364706;0.34902;0.333333
445649.02280243;5696606.35359772;470.92695000;42919.000000;1.000000;1.000000;1.000000;1.000000;-0.023601;0.023601;-0.023601;1.000000;0.654902;0.658824;0.654902
445649.03120239;5696606.34340103;470.92724993;35723.000000;1.000000;1.000000;1.000000;1.000000;0.013401;-0.013401;0.013401;1.000000;0.541176;0.54902;0.541176
445649.03000076;5696606.38089951;470.92764999;22873.000000;1.000000;1.000000;1.000000;1.000000;0.050900;-0.050900;0.050900;1.000000;0.364706;0.34902;0.333333
445648.88490112;5696606.29120071;470.95264985;45232.000000;1.000000;1.000000;1.000000;1.000000;0.094097;-0.094097;0.094097;1.000000;0.698039;0.690196;0.678431
445648.88610275;5696606.25369843;470.95225002;18247.000000;1.000000;1.000000;1.000000;1.000000;0.113870;-0.113870;0.113870;1.000000;0.294118;0.278431;0.262745
445648.94400223;5696606.41449936;470.93575003;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.088595;0.088595;-0.088595;1.000000;0.72549;0.737255;0.713725
445648.85190018;5696606.46470078;470.95554997;45232.000000;1.000000;1.000000;1.000000;1.000000;-0.179556;0.179556;-0.179556;1.000000;0.682353;0.709804;0.615686
445648.78760345;5696606.38849838;470.97965004;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.192145;0.192145;-0.192145;1.000000;0.376471;0.403922;0.282353
445649.00860031;5696606.43400009;470.94365003;50886.000000;1.000000;1.000000;1.000000;1.000000;-0.104000;0.104000;-0.104000;1.000000;0.780392;0.780392;0.756863
445648.78880127;5696606.35109909;470.97924997;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.183046;0.183046;-0.183046;1.000000;0.580392;0.596078;0.529412
445648.87960251;5696606.42970093;470.94234993;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.135003;0.135003;-0.135003;1.000000;0.713725;0.72549;0.670588
445648.84150131;5696606.45619782;470.96194984;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.180553;0.180553;-0.180553;1.000000;0.458824;0.482353;0.372549
445648.90070160;5696606.35750015;470.94715001;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.075139;0.075139;-0.075139;1.000000;0.364706;0.368627;0.384314
