//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump61
17114
445637.42980011;5696553.31359871;470.61745002;0.0745098;0.121569;0.0470588;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.166636;0.166636;-0.166636;1.000000
445637.46500214;5696553.31499870;470.61675002;0.423529;0.454902;0.384314;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.131483;0.131483;-0.131483;1.000000
445637.43120010;5696553.27839859;470.61704995;0.439216;0.513725;0.380392;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.172334;0.172334;-0.172334;1.000000
445637.43230255;5696553.24090012;470.61905005;0.447059;0.52549;0.372549;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.186047;0.186047;-0.186047;1.000000
445637.49660309;5696553.24460037;470.60095002;0.0666667;0.0862745;0.0470588;4883.000000;1.000000;1.000000;1.000000;1.000000;-0.130762;0.130762;-0.130762;1.000000
445637.50370224;5696553.34669884;470.60255005;0.345098;0.356863;0.290196;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.091925;0.091925;-0.091925;1.000000
445637.42260178;5696553.28619965;470.61675002;0.454902;0.529412;0.396078;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.178483;0.178483;-0.178483;1.000000
445637.45779999;5696553.28759964;470.61605002;0.443137;0.490196;0.388235;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.144201;0.144201;-0.144201;1.000000
445637.42370041;5696553.24869926;470.61874988;0.333333;0.423529;0.262745;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.190180;0.190180;-0.190180;1.000000
445637.47179993;5696553.18589981;470.61314990;0.301961;0.329412;0.262745;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.189995;0.189995;-0.189995;1.000000
445637.43630035;5696553.35289963;470.60655000;0.239216;0.25098;0.196078;15677.000000;1.000000;1.000000;1.000000;1.000000;-0.159327;0.159327;-0.159327;1.000000
445637.48380096;5696553.33669861;470.60854985;0.505882;0.513725;0.454902;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.111826;0.111826;-0.111826;1.000000
