//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump115
8279
445641.75399979;5696593.00389870;471.31535007;0.717647;0.678431;0.623529;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.091627;0.091627;-0.091627;1.000000
445641.71780212;5696592.96519859;471.31325008;0.65098;0.623529;0.576471;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.127825;0.127825;-0.127825;1.000000
445641.70440109;5696592.87069901;471.30924990;0.745098;0.721569;0.67451;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.088624;0.088624;-0.088624;1.000000
445641.73999985;5696592.87449844;471.30625011;0.466667;0.435294;0.388235;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.061968;0.061968;-0.061968;1.000000
445641.71780212;5696592.99319847;471.31825020;0.756863;0.72549;0.678431;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.127825;0.127825;-0.127825;1.000000
445641.75320251;5696592.99459847;471.31524994;0.741176;0.701961;0.647059;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.092424;0.092424;-0.092424;1.000000
445641.68270309;5696592.91699989;471.31815006;0.513725;0.494118;0.458824;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.132868;0.132868;-0.132868;1.000000
445641.61219986;5696592.83939941;471.32095005;0.611765;0.596078;0.552941;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.171185;0.171185;-0.171185;1.000000
445641.71930130;5696592.95579918;471.31094982;0.545098;0.521569;0.47451;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.126326;0.126326;-0.126326;1.000000
445641.65620239;5696592.86099823;471.32324984;0.662745;0.643137;0.611765;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.130655;0.130655;-0.130655;1.000000
445641.66580017;5696592.83449944;471.31405022;0.698039;0.678431;0.643137;44461.000000;1.000000;1.000000;1.000000;1.000000;-0.117413;0.117413;-0.117413;1.000000
445641.72050293;5696592.91829880;471.31055023;0.647059;0.615686;0.576471;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.108252;0.108252;-0.108252;1.000000
445641.66370209;5696592.91639908;471.32194998;0.643137;0.623529;0.592157;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.147401;0.147401;-0.147401;1.000000
445641.66480072;5696592.87879951;471.32385017;0.682353;0.670588;0.635294;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.127994;0.127994;-0.127994;1.000000
445641.77430161;5696592.96699913;471.30884983;0.74902;0.717647;0.67451;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.071325;0.071325;-0.071325;1.000000
445641.73920258;5696592.89089973;471.30635025;0.713725;0.678431;0.639216;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.075087;0.075087;-0.075087;1.000000
445641.66870316;5696592.81329926;471.30924990;0.72549;0.705882;0.670588;46260.000000;1.000000;1.000000;1.000000;1.000000;0.115636;-0.115636;0.115636;1.000000
445641.67010315;5696592.77819832;471.30884983;0.733333;0.713725;0.682353;46774.000000;1.000000;1.000000;1.000000;1.000000;0.124329;-0.124329;0.124329;1.000000
445641.76540192;5696592.92119987;471.30555012;0.670588;0.639216;0.607843;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.080225;0.080225;-0.080225;1.000000
445641.76659973;5696592.88369949;471.30515005;0.380392;0.356863;0.313725;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.056185;0.056185;-0.056185;1.000000
445641.67120178;5696592.97169884;471.32284977;0.717647;0.694118;0.658824;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.174425;0.174425;-0.174425;1.000000
445641.76410110;5696592.95859917;471.30835011;0.631373;0.603922;0.564706;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.081526;0.081526;-0.081526;1.000000
445641.73260315;5696592.84479912;471.30555012;0.603922;0.580392;0.545098;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.052647;0.052647;-0.052647;1.000000
445641.69500168;5696592.84359940;471.30614998;0.709804;0.682353;0.65098;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.089168;0.089168;-0.089168;1.000000
445641.66080292;5696592.80469902;471.31115009;0.752941;0.729412;0.698039;47802.000000;1.000000;1.000000;1.000000;1.000000;0.124913;-0.124913;0.124913;1.000000
445641.69620331;5696592.80609901;471.30574991;0.694118;0.670588;0.643137;44204.000000;1.000000;1.000000;1.000000;1.000000;0.090150;-0.090150;0.090150;1.000000
445641.68390091;5696592.87949951;471.31775000;0.701961;0.67451;0.635294;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.110887;0.110887;-0.110887;1.000000
445641.64980133;5696592.84059914;471.31804993;0.643137;0.619608;0.584314;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.133746;0.133746;-0.133746;1.000000
445641.66980179;5696593.00910004;471.32795002;0.705882;0.682353;0.639216;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.175825;0.175825;-0.175825;1.000000
445641.58390244;5696592.83729942;471.32204964;0.709804;0.698039;0.662745;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.199358;0.199358;-0.199358;1.000000
445641.63470276;5696592.93299873;471.32544996;0.337255;0.32549;0.294118;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.180661;0.180661;-0.180661;1.000000
445641.60060318;5696592.89409836;471.32805016;0.635294;0.619608;0.584314;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.193452;0.193452;-0.193452;1.000000
445641.65170105;5696592.98979958;471.32684996;0.729412;0.713725;0.67451;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.193926;0.193926;-0.193926;1.000000
445641.65300186;5696592.95239838;471.32414963;0.572549;0.556863;0.521569;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.178645;0.178645;-0.178645;1.000000
