//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump122
1848
445595.95840080;5696566.47399910;473.49314978;0.505882;0.505882;0.45098;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.145250;0.145250;-0.145250;1.000000
445596.04720123;5696566.36929901;473.53784992;0.466667;0.498039;0.462745;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.114763;0.114763;-0.114763;1.000000
445595.77720078;5696566.73979958;473.55334999;0.643137;0.584314;0.462745;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.119074;-0.119074;0.119074;1.000000
445596.04320152;5696566.35559853;473.54454996;0.933333;0.945098;0.921569;61423.000000;1.000000;1.000000;1.000000;1.000000;-0.106934;0.106934;-0.106934;1.000000
445595.97510155;5696566.50279816;473.49424984;0.607843;0.619608;0.529412;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.176452;0.176452;-0.176452;1.000000
445596.05290230;5696566.43260010;473.48994972;0.407843;0.396078;0.368627;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.153019;0.153019;-0.153019;1.000000
445595.77730186;5696566.63489922;473.54045012;0.427451;0.419608;0.380392;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.119175;0.119175;-0.119175;1.000000
445596.09460075;5696566.34419830;473.52105000;0.105882;0.137255;0.12549;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.155872;0.155872;-0.155872;1.000000
445596.09120186;5696566.41509827;473.48455002;0.478431;0.478431;0.435294;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.174047;0.174047;-0.174047;1.000000
445596.05560120;5696566.37579926;473.51975014;0.180392;0.2;0.176471;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.124923;0.124923;-0.124923;1.000000
445595.70540054;5696566.69739922;473.55424978;0.701961;0.682353;0.631373;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.047274;0.047274;-0.047274;1.000000
445595.74180229;5696566.73609932;473.55174973;0.584314;0.529412;0.423529;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.083675;-0.083675;0.083675;1.000000
445595.85580261;5696566.66529854;473.52115013;0.498039;0.462745;0.380392;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.197676;0.197676;-0.197676;1.000000
445595.92580231;5696566.52839859;473.49935009;0.752941;0.721569;0.639216;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.198399;0.198399;-0.198399;1.000000
445595.77410133;5696566.67269905;473.53384974;0.784314;0.756863;0.690196;49601.000000;1.000000;1.000000;1.000000;1.000000;-0.115974;0.115974;-0.115974;1.000000
445595.84090240;5696566.58029945;473.51944973;0.690196;0.686275;0.643137;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.182775;0.182775;-0.182775;1.000000
445596.07020195;5696566.44269951;473.48854973;0.498039;0.482353;0.45098;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.172674;0.172674;-0.172674;1.000000
445596.01170166;5696566.49479874;473.49354984;0.176471;0.215686;0.129412;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.179971;0.179971;-0.179971;1.000000
445596.05090149;5696566.46089943;473.48784973;0.231373;0.231373;0.192157;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.171966;0.171966;-0.171966;1.000000
445596.01290138;5696566.45729836;473.49314978;0.25098;0.286275;0.235294;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.147006;0.147006;-0.147006;1.000000
445595.96870239;5696566.43789871;473.50024988;0.682353;0.698039;0.662745;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.111813;0.111813;-0.111813;1.000000
445595.78120239;5696566.69999893;473.53674986;0.533333;0.486275;0.403922;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.123075;0.123075;-0.123075;1.000000
445595.85420235;5696566.70489891;473.53545000;0.729412;0.682353;0.572549;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.196075;0.196075;-0.196075;1.000000
445596.01430138;5696566.44779976;473.49534990;0.313725;0.341176;0.298039;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.139608;0.139608;-0.139608;1.000000
445595.85150154;5696566.54419907;473.52174999;0.780392;0.752941;0.705882;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.193375;0.193375;-0.193375;1.000000
445596.08550079;5696566.30049904;473.52944996;0.572549;0.623529;0.576471;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.146124;0.146124;-0.146124;1.000000
445595.69740112;5696566.68649872;473.55375006;0.772549;0.756863;0.709804;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.039274;0.039274;-0.039274;1.000000
445595.94010170;5696566.45689972;473.50145008;0.698039;0.701961;0.658824;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.126902;0.126902;-0.126902;1.000000
445596.05000122;5696566.37150009;473.53104975;0.317647;0.352941;0.313725;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.118152;0.118152;-0.118152;1.000000
445595.95080193;5696566.44660004;473.50185015;0.780392;0.788235;0.756863;51143.000000;1.000000;1.000000;1.000000;1.000000;-0.117158;0.117158;-0.117158;1.000000
445595.99670227;5696566.45879944;473.49244978;0.407843;0.45098;0.388235;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.140980;0.140980;-0.140980;1.000000
445595.89970215;5696566.52829941;473.50745012;0.670588;0.65098;0.588235;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.198299;0.198299;-0.198299;1.000000
445596.07370193;5696566.34829910;473.52715017;0.333333;0.360784;0.333333;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.135566;0.135566;-0.135566;1.000000
445595.78540237;5696566.59899910;473.54505016;0.556863;0.564706;0.533333;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.127275;0.127275;-0.127275;1.000000
445596.00380142;5696566.48609932;473.49534990;0.243137;0.290196;0.2;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.168871;0.168871;-0.168871;1.000000
445596.03930099;5696566.48759850;473.49004986;0.172549;0.2;0.141176;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.186607;0.186607;-0.186607;1.000000
445596.04280098;5696566.44989975;473.48974993;0.239216;0.243137;0.211765;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.158343;0.158343;-0.158343;1.000000
445596.00500114;5696566.44869812;473.49494984;0.321569;0.360784;0.309804;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.135631;0.135631;-0.135631;1.000000
445595.85010155;5696566.55369957;473.51954987;0.796078;0.772549;0.72549;50629.000000;1.000000;1.000000;1.000000;1.000000;-0.191975;0.191975;-0.191975;1.000000
445596.00890167;5696566.38229950;473.53165009;0.568627;0.6;0.576471;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.087000;0.087000;-0.087000;1.000000
445596.00690086;5696566.42039879;473.49935009;0.415686;0.447059;0.427451;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.112834;0.112834;-0.112834;1.000000
445595.96690186;5696566.49189957;473.49615004;0.501961;0.501961;0.427451;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.164223;0.164223;-0.164223;1.000000
445595.91870125;5696566.52899940;473.50134995;0.737255;0.709804;0.635294;46517.000000;1.000000;1.000000;1.000000;1.000000;-0.198999;0.198999;-0.198999;1.000000
445595.69830139;5696566.69800003;473.55634977;0.729412;0.713725;0.662745;46517.000000;1.000000;1.000000;1.000000;1.000000;-0.040174;0.040174;-0.040174;1.000000
