//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump80
14048
445624.29450233;5696560.41609962;471.63394978;0.156863;0.160784;0.152941;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.196044;0.196044;-0.196044;1.000000
445624.32970245;5696560.41749962;471.63324978;0.176471;0.192157;0.2;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.165880;0.165880;-0.165880;1.000000
445624.33320244;5696560.37979897;471.63294985;0.0862745;0.105882;0.105882;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.146170;0.146170;-0.146170;1.000000
445624.35680206;5696560.46609886;471.65135004;0.266667;0.286275;0.254902;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.176325;0.176325;-0.176325;1.000000
445624.31880196;5696560.45569809;471.64255001;0.207843;0.219608;0.203922;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.197106;0.197106;-0.197106;1.000000
445624.35610207;5696560.45459946;471.64414980;0.309804;0.32549;0.305882;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.169237;0.169237;-0.169237;1.000000
445624.33820160;5696560.46549995;471.64814999;0.286275;0.301961;0.270588;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.189465;0.189465;-0.189465;1.000000
445624.32020195;5696560.41609962;471.63285019;0.156863;0.172549;0.184314;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.173323;0.173323;-0.173323;1.000000
445624.32380112;5696560.38069923;471.63485004;0.101961;0.117647;0.117647;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.155333;0.155333;-0.155333;1.000000
445624.35800179;5696560.41959961;471.63224985;0.137255;0.156863;0.156863;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.143919;0.143919;-0.143919;1.000000
445624.33810242;5696560.46319969;471.64584972;0.333333;0.34902;0.32549;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.187896;0.187896;-0.187896;1.000000
445624.34200104;5696560.35319908;471.64234974;0.160784;0.184314;0.180392;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.130702;0.130702;-0.130702;1.000000
445624.35770233;5696560.38929947;471.62715008;0.439216;0.458824;0.458824;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.127548;0.127548;-0.127548;1.000000
445624.34680183;5696560.45549973;471.64374973;0.258824;0.266667;0.247059;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.176304;0.176304;-0.176304;1.000000
445624.34150131;5696560.35079964;471.64925005;0.141176;0.172549;0.168627;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.130791;0.130791;-0.130791;1.000000
445624.34860237;5696560.44829948;471.64144995;0.247059;0.262745;0.247059;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.169955;0.169955;-0.169955;1.000000
445624.36540230;5696560.45599945;471.64694979;0.294118;0.313725;0.298039;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.164159;0.164159;-0.164159;1.000000
445624.35940178;5696560.43799980;471.63945009;0.247059;0.262745;0.247059;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.155033;0.155033;-0.155033;1.000000
445624.31170090;5696560.37929924;471.64125015;0.0666667;0.0823529;0.0941176;5140.000000;1.000000;1.000000;1.000000;1.000000;-0.166397;0.166397;-0.166397;1.000000
445624.32040222;5696560.44399841;471.63544991;0.211765;0.223529;0.203922;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.188582;0.188582;-0.188582;1.000000
445624.31960114;5696560.40909966;471.63264992;0.137255;0.152941;0.160784;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.170487;0.170487;-0.170487;1.000000
445624.35930069;5696560.40779884;471.62984993;0.2;0.219608;0.219608;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.135817;0.135817;-0.135817;1.000000
445624.35290154;5696560.34509857;471.64274981;0.133333;0.152941;0.145098;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.118690;0.118690;-0.118690;1.000000
445624.36400230;5696560.46779831;471.65164997;0.243137;0.258824;0.227451;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.169125;0.169125;-0.169125;1.000000
