//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump105
10145
445603.49150093;5696562.31839951;472.89904978;0.52549;0.529412;0.501961;34181.000000;1.000000;1.000000;1.000000;1.000000;0.073793;-0.073793;0.073793;1.000000
445603.48280151;5696562.32619865;472.90105011;0.458824;0.466667;0.439216;30069.000000;1.000000;1.000000;1.000000;1.000000;0.081664;-0.081664;0.081664;1.000000
445603.41870125;5696562.45309837;472.92764999;0.431373;0.431373;0.364706;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.190721;0.190721;-0.190721;1.000000
445603.39030178;5696562.37850006;472.93715002;0.25098;0.235294;0.133333;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.180705;0.180705;-0.180705;1.000000
445603.52730186;5696562.42039879;472.88784983;0.592157;0.588235;0.564706;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.097706;0.097706;-0.097706;1.000000
445603.52980145;5696562.34769829;472.88945009;0.545098;0.54902;0.537255;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.038842;0.038842;-0.038842;1.000000
445603.41560181;5696562.34139832;472.91914989;0.505882;0.490196;0.431373;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.149211;0.149211;-0.149211;1.000000
445603.53210171;5696562.27269943;472.88864996;0.819608;0.827451;0.796078;53713.000000;1.000000;1.000000;1.000000;1.000000;0.065765;-0.065765;0.065765;1.000000
445603.37050159;5696562.34069832;472.93344976;0.643137;0.631373;0.513725;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.194170;0.194170;-0.194170;1.000000
445603.52610214;5696562.38309868;472.88735010;0.658824;0.654902;0.631373;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.065456;0.065456;-0.065456;1.000000
445603.41650208;5696562.37859924;472.92665007;0.341176;0.317647;0.247059;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.155656;0.155656;-0.155656;1.000000
445603.50640114;5696562.44800003;472.88964989;0.388235;0.380392;0.356863;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.131473;0.131473;-0.131473;1.000000
445603.46860130;5696562.44669922;472.89484980;0.27451;0.270588;0.231373;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.150969;0.150969;-0.150969;1.000000
445603.50760086;5696562.41269882;472.89384987;0.623529;0.615686;0.588235;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.100313;0.100313;-0.100313;1.000000
445603.47200211;5696562.40899857;472.89694979;0.2;0.196078;0.156863;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.121548;0.121548;-0.121548;1.000000
445603.51000221;5696562.33779915;472.89314987;0.321569;0.329412;0.309804;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.054931;0.054931;-0.054931;1.000000
445603.51330193;5696562.29999931;472.89744999;0.772549;0.784314;0.752941;50886.000000;1.000000;1.000000;1.000000;1.000000;0.059234;-0.059234;0.059234;1.000000
445603.51480110;5696562.26260002;472.89015009;0.862745;0.866667;0.835294;56283.000000;1.000000;1.000000;1.000000;1.000000;0.083669;-0.083669;0.083669;1.000000
445603.47690208;5696562.26139839;472.89764978;0.34902;0.352941;0.313725;22616.000000;1.000000;1.000000;1.000000;1.000000;0.111167;-0.111167;0.111167;1.000000
445603.50020226;5696562.38309868;472.89325001;0.54902;0.545098;0.517647;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.083294;0.083294;-0.083294;1.000000
445603.50770195;5696562.36369904;472.89335014;0.352941;0.352941;0.333333;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.065937;0.065937;-0.065937;1.000000
