//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump90
12774
445640.66540344;5696594.28889854;471.47475006;0.345098;0.329412;0.305882;21588.000000;1.000000;1.000000;1.000000;1.000000;0.124692;-0.124692;0.124692;1.000000
445640.70290192;5696594.29009827;471.47415020;0.576471;0.560784;0.537255;36751.000000;1.000000;1.000000;1.000000;1.000000;0.089600;-0.089600;0.089600;1.000000
445640.66390045;5696594.29839905;471.47485020;0.290196;0.270588;0.243137;17733.000000;1.000000;1.000000;1.000000;1.000000;0.123343;-0.123343;0.123343;1.000000
445640.70140274;5696594.29959877;471.47655012;0.415686;0.4;0.372549;26214.000000;1.000000;1.000000;1.000000;1.000000;0.087196;-0.087196;0.087196;1.000000
445640.68320282;5696594.28019913;471.47545006;0.384314;0.372549;0.345098;24415.000000;1.000000;1.000000;1.000000;1.000000;0.111647;-0.111647;0.111647;1.000000
445640.69340332;5696594.26299866;471.47345020;0.47451;0.462745;0.439216;30326.000000;1.000000;1.000000;1.000000;1.000000;0.111980;-0.111980;0.111980;1.000000
445640.69210251;5696594.30039986;471.47615005;0.360784;0.341176;0.317647;22359.000000;1.000000;1.000000;1.000000;1.000000;0.095716;-0.095716;0.095716;1.000000
445640.68470200;5696594.27079971;471.47545006;0.45098;0.443137;0.415686;28784.000000;1.000000;1.000000;1.000000;1.000000;0.114857;-0.114857;0.114857;1.000000
445640.67609985;5696594.27859886;471.47514965;0.396078;0.380392;0.356863;24929.000000;1.000000;1.000000;1.000000;1.000000;0.118730;-0.118730;0.118730;1.000000
445640.68270309;5696594.29899986;471.47564985;0.313725;0.294118;0.270588;19275.000000;1.000000;1.000000;1.000000;1.000000;0.105100;-0.105100;0.105100;1.000000
445640.68380173;5696594.26149948;471.47534992;0.615686;0.607843;0.584314;39578.000000;1.000000;1.000000;1.000000;1.000000;0.120656;-0.120656;0.120656;1.000000
445640.69360168;5696594.29089935;471.47604992;0.486275;0.47451;0.447059;31097.000000;1.000000;1.000000;1.000000;1.000000;0.097691;-0.097691;0.097691;1.000000
445640.69490250;5696594.25350006;471.47335007;0.556863;0.54902;0.529412;35980.000000;1.000000;1.000000;1.000000;1.000000;0.116772;-0.116772;0.116772;1.000000
445640.69250305;5696594.27939995;471.47594978;0.501961;0.486275;0.458824;31868.000000;1.000000;1.000000;1.000000;1.000000;0.103793;-0.103793;0.103793;1.000000
445640.67460068;5696594.28799828;471.47524979;0.282353;0.266667;0.239216;17476.000000;1.000000;1.000000;1.000000;1.000000;0.116370;-0.116370;0.116370;1.000000
445640.69400223;5696594.24419983;471.47324993;0.603922;0.592157;0.568627;38807.000000;1.000000;1.000000;1.000000;1.000000;0.123713;-0.123713;0.123713;1.000000
445640.68410309;5696594.28949936;471.47564985;0.352941;0.337255;0.309804;22102.000000;1.000000;1.000000;1.000000;1.000000;0.106986;-0.106986;0.106986;1.000000
445640.67520340;5696594.26929863;471.47504999;0.603922;0.596078;0.572549;38807.000000;1.000000;1.000000;1.000000;1.000000;0.123823;-0.123823;0.123823;1.000000
445640.70210083;5696594.28079994;471.47405006;0.627451;0.615686;0.588235;40349.000000;1.000000;1.000000;1.000000;1.000000;0.094794;-0.094794;0.094794;1.000000
445640.67320068;5696594.29749878;471.47524979;0.278431;0.258824;0.231373;16962.000000;1.000000;1.000000;1.000000;1.000000;0.114630;-0.114630;0.114630;1.000000
445640.69160278;5696594.27009972;471.47574999;0.447059;0.439216;0.411765;28527.000000;1.000000;1.000000;1.000000;1.000000;0.109383;-0.109383;0.109383;1.000000
445640.70120056;5696594.27159889;471.47384979;0.54902;0.541176;0.513725;35209.000000;1.000000;1.000000;1.000000;1.000000;0.100611;-0.100611;0.100611;1.000000
445640.98660095;5696594.15609940;471.49004986;0.462745;0.45098;0.419608;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.173901;0.173901;-0.173901;1.000000
445641.02380188;5696594.15489967;471.49405005;0.552941;0.541176;0.498039;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.175100;0.175100;-0.175100;1.000000
445641.08730133;5696594.19529922;471.51835014;0.533333;0.517647;0.47451;33667.000000;1.000000;1.000000;1.000000;1.000000;-0.134701;0.134701;-0.134701;1.000000
445641.16180237;5696594.25659950;471.49454977;0.27451;0.25098;0.227451;16705.000000;1.000000;1.000000;1.000000;1.000000;0.073400;-0.073400;0.073400;1.000000
445641.01390274;5696594.18359955;471.51254990;0.572549;0.568627;0.537255;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.146400;0.146400;-0.146400;1.000000
445640.85140045;5696594.28769882;471.49484970;0.682353;0.682353;0.654902;44461.000000;1.000000;1.000000;1.000000;1.000000;0.042301;-0.042301;0.042301;1.000000
445640.84210022;5696594.28629883;471.49204971;0.435294;0.431373;0.411765;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.043701;0.043701;-0.043701;1.000000
445641.17710312;5696594.21469887;471.53665020;0.478431;0.47451;0.443137;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.115301;0.115301;-0.115301;1.000000
445640.98240097;5696594.24489983;471.50955011;0.262745;0.258824;0.243137;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.085100;0.085100;-0.085100;1.000000
445641.08240326;5696594.13079842;471.49174978;0.384314;0.372549;0.333333;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.199202;0.199202;-0.199202;1.000000
445640.83170135;5696594.26879890;471.47744991;0.372549;0.356863;0.321569;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.061201;0.061201;-0.061201;1.000000
445640.98400314;5696594.23769959;471.51184990;0.27451;0.270588;0.243137;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.092300;0.092300;-0.092300;1.000000
445641.09430130;5696594.24149902;471.50995018;0.533333;0.529412;0.501961;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.088501;0.088501;-0.088501;1.000000
445641.28170212;5696594.21279915;471.49244978;0.286275;0.278431;0.270588;18247.000000;1.000000;1.000000;1.000000;1.000000;0.117210;-0.117210;0.117210;1.000000
445641.17540176;5696594.14259918;471.52874996;0.6;0.596078;0.572549;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.187401;0.187401;-0.187401;1.000000
445640.72319992;5696594.25329979;471.46764996;0.517647;0.509804;0.478431;33153.000000;1.000000;1.000000;1.000000;1.000000;0.097335;-0.097335;0.097335;1.000000
445641.15500076;5696594.14239891;471.51384975;0.721569;0.709804;0.678431;46517.000000;1.000000;1.000000;1.000000;1.000000;-0.187601;0.187601;-0.187601;1.000000
445641.22430237;5696594.24849899;471.49254992;0.364706;0.34902;0.32549;22873.000000;1.000000;1.000000;1.000000;1.000000;0.081501;-0.081501;0.081501;1.000000
445641.09580048;5696594.21319969;471.52124979;0.607843;0.603922;0.568627;39321.000000;1.000000;1.000000;1.000000;1.000000;0.116800;-0.116800;0.116800;1.000000
445640.85130127;5696594.25739868;471.48745014;0.356863;0.34902;0.301961;22616.000000;1.000000;1.000000;1.000000;1.000000;0.072601;-0.072601;0.072601;1.000000
445641.16030319;5696594.24489983;471.50365021;0.341176;0.321569;0.294118;21074.000000;1.000000;1.000000;1.000000;1.000000;0.085100;-0.085100;0.085100;1.000000
445641.20030029;5696594.20129974;471.51195004;0.25098;0.243137;0.223529;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.128700;0.128700;-0.128700;1.000000
