//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump58
17432
445644.27540024;5696568.25739868;470.42674996;0.635294;0.643137;0.619608;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.179330;0.179330;-0.179330;1.000000
445644.27760132;5696568.21259888;470.44264986;0.462745;0.470588;0.443137;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.199886;0.199886;-0.199886;1.000000
445644.28620346;5696568.20699890;470.44764997;0.501961;0.513725;0.482353;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.196447;0.196447;-0.196447;1.000000
445644.27630051;5696568.26669891;470.42695000;0.411765;0.411765;0.388235;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.174931;0.174931;-0.174931;1.000000
445644.28640182;5696568.22819908;470.43394997;0.305882;0.309804;0.286275;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.183752;0.183752;-0.183752;1.000000
445644.26640137;5696568.23709877;470.43074991;0.501961;0.509804;0.490196;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.196345;0.196345;-0.196345;1.000000
445644.27720078;5696568.22909935;470.43354990;0.282353;0.290196;0.262745;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.191003;0.191003;-0.191003;1.000000
445644.28569992;5696568.22129925;470.43614985;0.364706;0.368627;0.345098;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.188235;0.188235;-0.188235;1.000000
445644.27869995;5696568.22189911;470.43584992;0.305882;0.309804;0.286275;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.193657;0.193657;-0.193657;1.000000
445644.29450043;5696568.23919876;470.43205001;0.286275;0.294118;0.278431;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.170980;0.170980;-0.170980;1.000000
445644.28780182;5696568.20209892;470.45234992;0.45098;0.466667;0.431373;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.198327;0.198327;-0.198327;1.000000
445644.28770264;5696568.21869858;470.43855001;0.45098;0.454902;0.431373;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.188131;0.188131;-0.188131;1.000000
445644.29560287;5696568.20849903;470.44805004;0.407843;0.415686;0.380392;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.188238;0.188238;-0.188238;1.000000
445644.26680191;5696568.26519974;470.42645003;0.403922;0.4;0.376471;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.184340;0.184340;-0.184340;1.000000
445644.27820023;5696568.21719940;470.43805005;0.368627;0.376471;0.34902;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.196728;0.196728;-0.196728;1.000000
445644.25810059;5696568.24729927;470.42824986;0.592157;0.596078;0.576471;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.199250;0.199250;-0.199250;1.000000
445644.26790054;5696568.22999962;470.43314983;0.290196;0.298039;0.270588;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.198505;0.198505;-0.198505;1.000000
445644.26540192;5696568.27469929;470.42654993;0.427451;0.419608;0.396078;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.182553;0.182553;-0.182553;1.000000
445644.29490097;5696568.26719864;470.43015005;0.635294;0.635294;0.619608;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.157535;0.157535;-0.157535;1.000000
445644.29590042;5696568.22969921;470.43435003;0.321569;0.329412;0.305882;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.175059;0.175059;-0.175059;1.000000
445644.25750168;5696568.26599892;470.42834999;0.419608;0.407843;0.384314;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.192808;0.192808;-0.192808;1.000000
445644.29549988;5696568.24849899;470.42995002;0.501961;0.509804;0.494118;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.165357;0.165357;-0.165357;1.000000
445644.28490265;5696568.25879868;470.42724993;0.686275;0.690196;0.670588;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.170094;0.170094;-0.170094;1.000000
445644.28680237;5696568.21169861;470.44304993;0.470588;0.482353;0.454902;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.193065;0.193065;-0.193065;1.000000
445644.27580078;5696568.23859985;470.43124988;0.458824;0.466667;0.443137;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.187380;0.187380;-0.187380;1.000000
445644.26590164;5696568.25589951;470.42864992;0.54902;0.54902;0.529412;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.188639;0.188639;-0.188639;1.000000
445644.29640015;5696568.25769909;470.43004992;0.666667;0.670588;0.654902;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.160218;0.160218;-0.160218;1.000000
445644.28510101;5696568.23769959;470.43164994;0.32549;0.333333;0.313725;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.179779;0.179779;-0.179779;1.000000
445644.25660141;5696568.25679977;470.42824986;0.454902;0.45098;0.431373;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.196889;0.196889;-0.196889;1.000000
445644.28550156;5696568.26579865;470.42735006;0.564706;0.564706;0.541176;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.166732;0.166732;-0.166732;1.000000
445644.25610168;5696568.27549942;470.42614986;0.494118;0.482353;0.454902;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.191207;0.191207;-0.191207;1.000000
445644.29630096;5696568.21309860;470.44344999;0.396078;0.403922;0.372549;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.184761;0.184761;-0.184761;1.000000
445644.27680023;5696568.24789913;470.42904999;0.658824;0.666667;0.647059;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.182131;0.182131;-0.182131;1.000000
445644.26730164;5696568.24639900;470.42864992;0.647059;0.654902;0.635294;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.191309;0.191309;-0.191309;1.000000
445644.28600128;5696568.24699982;470.42945005;0.596078;0.603922;0.584314;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.174394;0.174394;-0.174394;1.000000
445644.29710205;5696568.22009857;470.43894984;0.407843;0.415686;0.388235;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.179779;0.179779;-0.179779;1.000000
445644.15210159;5696568.77389915;470.39474990;0.596078;0.592157;0.541176;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.056101;0.056101;-0.056101;1.000000
445643.96840103;5696568.72729881;470.43244984;0.101961;0.113725;0.0823529;6939.000000;1.000000;1.000000;1.000000;1.000000;0.121396;-0.121396;0.121396;1.000000
445644.12840088;5696568.87409981;470.40185000;0.34902;0.34902;0.313725;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.044100;0.044100;-0.044100;1.000000
445644.18970306;5696568.77509888;470.39415004;0.470588;0.45098;0.411765;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.054902;0.054902;-0.054902;1.000000
445644.12950333;5696568.83659943;470.40374996;0.596078;0.592157;0.552941;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.006599;0.006599;-0.006599;1.000000
445643.92600067;5696568.80119904;470.43844988;0.67451;0.682353;0.635294;44204.000000;1.000000;1.000000;1.000000;1.000000;0.110930;-0.110930;0.110930;1.000000
445644.21300323;5696568.72839935;470.40164997;0.329412;0.321569;0.290196;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.101601;0.101601;-0.101601;1.000000
445644.24780090;5696568.69419868;470.44234993;0.623529;0.635294;0.611765;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.135801;0.135801;-0.135801;1.000000
445644.28900345;5696568.58299931;470.43824985;0.321569;0.333333;0.309804;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.150373;0.150373;-0.150373;1.000000
445644.19080170;5696568.73759850;470.39374997;0.584314;0.556863;0.505882;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.092412;0.092412;-0.092412;1.000000
445644.26580246;5696568.74229916;470.39954998;0.215686;0.203922;0.180392;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.088800;0.088800;-0.088800;1.000000
445644.22790344;5696568.73869904;470.40474989;0.32549;0.309804;0.278431;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.091301;0.091301;-0.091301;1.000000
445644.15430267;5696568.69889935;470.39864995;0.109804;0.117647;0.105882;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.131101;0.131101;-0.131101;1.000000
445644.22800262;5696568.70319946;470.43225004;0.717647;0.733333;0.705882;47545.000000;1.000000;1.000000;1.000000;1.000000;-0.126801;0.126801;-0.126801;1.000000
445644.04600342;5696568.65699966;470.43284990;0.129412;0.156863;0.101961;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.173000;0.173000;-0.173000;1.000000
445644.33950241;5696568.70729931;470.40474989;0.278431;0.278431;0.254902;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.116302;0.116302;-0.116302;1.000000
445644.25290115;5696568.57229908;470.43884995;0.47451;0.47451;0.431373;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.186476;0.186476;-0.186476;1.000000
445644.27330215;5696568.56349953;470.43494989;0.321569;0.32549;0.294118;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.166075;0.166075;-0.166075;1.000000
445644.31580170;5696568.41709908;470.43284990;0.54902;0.52549;0.490196;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.123575;0.123575;-0.123575;1.000000
445644.34150131;5696568.67909916;470.40454986;0.309804;0.301961;0.282353;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.102790;0.102790;-0.102790;1.000000
445643.84810074;5696568.89929970;470.45004990;0.509804;0.486275;0.423529;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.197578;0.197578;-0.197578;1.000000
445644.31410034;5696568.64849861;470.43085005;0.14902;0.141176;0.133333;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.125277;0.125277;-0.125277;1.000000
445644.24699982;5696568.50749977;470.43544986;0.223529;0.196078;0.168627;13107.000000;1.000000;1.000000;1.000000;1.000000;-0.192377;0.192377;-0.192377;1.000000
445643.95850189;5696568.89639862;470.43174984;0.462745;0.462745;0.427451;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.099888;0.099888;-0.099888;1.000000
445644.07160004;5696568.87219913;470.41324999;0.498039;0.490196;0.454902;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.042199;0.042199;-0.042199;1.000000
445644.07290085;5696568.83469971;470.41054990;0.32549;0.313725;0.278431;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.004700;0.004700;-0.004700;1.000000
445644.25080307;5696568.42309959;470.43464996;0.647059;0.635294;0.607843;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.188574;0.188574;-0.188574;1.000000
445644.27029999;5696568.78639896;470.39094998;0.713725;0.717647;0.701961;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.046379;0.046379;-0.046379;1.000000
445644.03880127;5696568.79579933;470.41314985;0.388235;0.4;0.360784;25700.000000;1.000000;1.000000;1.000000;1.000000;0.034201;-0.034201;0.034201;1.000000
445643.91500290;5696568.88399895;470.43894984;0.639216;0.623529;0.584314;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.129881;0.129881;-0.129881;1.000000
445643.91600235;5696568.84639938;470.44085004;0.345098;0.341176;0.298039;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.118267;0.118267;-0.118267;1.000000
