//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump85
13317
445649.19720276;5696551.24899872;469.68054988;0.698039;0.694118;0.67451;45232.000000;1.000000;1.000000;1.000000;1.000000;-0.081378;0.081378;-0.081378;1.000000
445649.10740097;5696551.14359863;469.63794996;0.494118;0.454902;0.427451;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.186773;0.186773;-0.186773;1.000000
445649.14340027;5696551.18219955;469.64474990;0.639216;0.647059;0.627451;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.147800;0.147800;-0.147800;1.000000
445649.14430054;5696551.21710022;469.64514997;0.470588;0.45098;0.431373;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.112900;0.112900;-0.112900;1.000000
445649.32629974;5696551.22780045;469.67684986;0.792157;0.803922;0.784314;52171.000000;1.000000;1.000000;1.000000;1.000000;-0.170858;0.170858;-0.170858;1.000000
445649.17970093;5696551.26009949;469.67524983;0.627451;0.623529;0.6;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.069901;0.069901;-0.069901;1.000000
445649.24860199;5696551.29579742;469.67415001;0.223529;0.219608;0.235294;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.068392;0.068392;-0.068392;1.000000
445649.02240189;5696551.32839783;469.67594983;0.533333;0.521569;0.505882;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.042006;0.042006;-0.042006;1.000000
445649.27990158;5696551.33479889;469.68295004;0.101961;0.109804;0.105882;6939.000000;1.000000;1.000000;1.000000;1.000000;0.090652;-0.090652;0.090652;1.000000
445649.17329987;5696551.36810120;469.67855002;0.0470588;0.0470588;0.0666667;3084.000000;1.000000;1.000000;1.000000;1.000000;0.038101;-0.038101;0.038101;1.000000
445649.09840210;5696551.36569794;469.67514994;0.858824;0.854902;0.827451;55769.000000;1.000000;1.000000;1.000000;1.000000;0.034025;-0.034025;0.034025;1.000000
445649.13360031;5696551.36939819;469.68144991;0.458824;0.454902;0.466667;29812.000000;1.000000;1.000000;1.000000;1.000000;0.039398;-0.039398;0.039398;1.000000
445649.16970261;5696551.40579803;469.68114998;0.607843;0.6;0.596078;39321.000000;1.000000;1.000000;1.000000;1.000000;0.075801;-0.075801;0.075801;1.000000
445649.13240250;5696551.40460022;469.67715003;0.196078;0.196078;0.2;12850.000000;1.000000;1.000000;1.000000;1.000000;0.068026;-0.068026;0.068026;1.000000
445649.24470337;5696551.40809830;469.68225004;0.290196;0.305882;0.290196;19532.000000;1.000000;1.000000;1.000000;1.000000;0.095710;-0.095710;0.095710;1.000000
445649.20950134;5696551.40669830;469.68295004;0.372549;0.376471;0.372549;24415.000000;1.000000;1.000000;1.000000;1.000000;0.079295;-0.079295;0.079295;1.000000
445649.20630081;5696551.44449814;469.67634990;0.2;0.196078;0.192157;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.084079;0.084079;-0.084079;1.000000
445649.27779968;5696551.48679932;469.68234994;0.254902;0.258824;0.258824;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.097027;0.097027;-0.097027;1.000000
445649.20500000;5696551.48190125;469.67904999;0.67451;0.678431;0.658824;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.047549;0.047549;-0.047549;1.000000
445649.27440079;5696551.52229889;469.67564990;0.32549;0.317647;0.32549;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.085148;0.085148;-0.085148;1.000000
445649.23670013;5696551.59580048;469.67945005;0.317647;0.313725;0.282353;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.047323;0.047323;-0.047323;1.000000
445649.34950073;5696551.60169800;469.67764999;0.584314;0.572549;0.541176;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.160124;0.160124;-0.160124;1.000000
445649.31220062;5696551.60059937;469.67365005;0.631373;0.619608;0.6;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.122824;0.122824;-0.122824;1.000000
445649.23430069;5696551.67069824;469.68024995;0.266667;0.243137;0.219608;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.044924;0.044924;-0.044924;1.000000
445649.07769974;5696551.39340027;469.67454984;0.745098;0.741176;0.721569;48316.000000;1.000000;1.000000;1.000000;1.000000;0.013323;-0.013323;0.013323;1.000000
445649.22720154;5696551.21380051;469.66754987;0.588235;0.588235;0.560784;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.122201;0.122201;-0.122201;1.000000
445649.03890045;5696551.42970093;469.67555000;0.745098;0.737255;0.721569;48316.000000;1.000000;1.000000;1.000000;1.000000;-0.025476;0.025476;-0.025476;1.000000
445649.15120132;5696551.43309982;469.68304994;0.137255;0.121569;0.117647;8224.000000;1.000000;1.000000;1.000000;1.000000;0.086824;-0.086824;0.086824;1.000000
445649.21860321;5696551.18459900;469.64115002;0.34902;0.345098;0.321569;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.148309;0.148309;-0.148309;1.000000
445649.29060181;5696551.22399719;469.68214991;0.337255;0.360784;0.352941;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.146571;0.146571;-0.146571;1.000000
445649.28989990;5696551.26389893;469.67794992;0.105882;0.12549;0.133333;7710.000000;1.000000;1.000000;1.000000;1.000000;-0.120309;0.120309;-0.120309;1.000000
445649.22089966;5696551.32409866;469.67324998;0.109804;0.105882;0.12549;6939.000000;1.000000;1.000000;1.000000;1.000000;-0.032070;0.032070;-0.032070;1.000000
445649.23560150;5696551.63329895;469.67754986;0.643137;0.647059;0.619608;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.046225;0.046225;-0.046225;1.000000
445649.29310043;5696551.62549789;469.68234994;0.819608;0.811765;0.788235;52942.000000;1.000000;1.000000;1.000000;1.000000;-0.103724;0.103724;-0.103724;1.000000
445649.21669968;5696551.65830048;469.68164994;0.235294;0.231373;0.211765;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.027323;0.027323;-0.027323;1.000000
445649.16860016;5696551.44330032;469.67925002;0.388235;0.372549;0.372549;24672.000000;1.000000;1.000000;1.000000;1.000000;0.086044;-0.086044;0.086044;1.000000
445649.05840118;5696551.43949707;469.67884995;0.380392;0.368627;0.352941;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.005976;0.005976;-0.005976;1.000000
445649.24250229;5696551.56009872;469.68394997;0.270588;0.27451;0.254902;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.053125;0.053125;-0.053125;1.000000
445649.09700211;5696551.40320023;469.68024995;0.392157;0.396078;0.388235;25700.000000;1.000000;1.000000;1.000000;1.000000;0.032625;-0.032625;0.032625;1.000000
445649.18110092;5696551.18340118;469.64174988;0.52549;0.52549;0.509804;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.146599;0.146599;-0.146599;1.000000
445649.22080048;5696551.22589691;469.67904999;0.67451;0.670588;0.654902;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.108742;0.108742;-0.108742;1.000000
445649.31260117;5696551.55380066;469.67074992;0.462745;0.454902;0.439216;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.123224;0.123224;-0.123224;1.000000
445649.28620346;5696551.29929932;469.67584993;0.294118;0.305882;0.313725;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.101577;0.101577;-0.101577;1.000000
445649.03040131;5696551.15959747;469.66734983;0.792157;0.788235;0.776471;51400.000000;1.000000;1.000000;1.000000;1.000000;-0.173757;0.173757;-0.173757;1.000000
445649.32060059;5696551.59039886;469.67384984;0.533333;0.521569;0.498039;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.131224;0.131224;-0.131224;1.000000
445649.27850159;5696551.51489838;469.67345001;0.301961;0.298039;0.305882;19532.000000;1.000000;1.000000;1.000000;1.000000;-0.089933;0.089933;-0.089933;1.000000
445649.16140182;5696551.17349823;469.64314987;0.909804;0.909804;0.890196;59367.000000;1.000000;1.000000;1.000000;1.000000;-0.156536;0.156536;-0.156536;1.000000
445649.25450333;5696551.16729935;469.63794996;0.690196;0.670588;0.65098;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.175251;0.175251;-0.175251;1.000000
445649.30160339;5696551.44029816;469.68054988;0.482353;0.478431;0.470588;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.141677;0.141677;-0.141677;1.000000
445649.18520172;5696551.46980103;469.67794992;0.309804;0.298039;0.282353;19532.000000;1.000000;1.000000;1.000000;1.000000;0.057181;-0.057181;0.057181;1.000000
445649.02919968;5696551.19709976;469.66765000;0.2;0.207843;0.207843;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.137477;0.137477;-0.137477;1.000000
445649.02449997;5696551.14839752;469.67155005;0.627451;0.615686;0.6;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.185929;0.185929;-0.185929;1.000000
445649.17150314;5696551.15399750;469.63634994;0.784314;0.764706;0.745098;50115.000000;1.000000;1.000000;1.000000;1.000000;-0.176003;0.176003;-0.176003;1.000000
