//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump121
2561
445604.68600090;5696576.38359936;473.07844975;0.0980392;0.0901961;0.0823529;5911.000000;1.000000;1.000000;1.000000;1.000000;-0.110934;0.110934;-0.110934;1.000000
445604.81370171;5696576.26909931;473.06885006;0.129412;0.105882;0.054902;6939.000000;1.000000;1.000000;1.000000;1.000000;-0.060901;0.060901;-0.060901;1.000000
445604.77010162;5696576.37829884;473.06815006;0.901961;0.901961;0.870588;58853.000000;1.000000;1.000000;1.000000;1.000000;-0.050024;0.050024;-0.050024;1.000000
445604.73480137;5696576.37679871;473.07124998;0.678431;0.682353;0.662745;44461.000000;1.000000;1.000000;1.000000;1.000000;-0.067272;0.067272;-0.067272;1.000000
445604.66220100;5696576.29949959;473.06934978;0.662745;0.639216;0.596078;41891.000000;1.000000;1.000000;1.000000;1.000000;0.124713;-0.124713;0.124713;1.000000
445604.69390114;5696576.41329868;473.06984999;0.101961;0.0745098;0.0627451;5140.000000;1.000000;1.000000;1.000000;1.000000;-0.122065;0.122065;-0.122065;1.000000
445604.62070091;5696576.37279900;473.10564997;0.25098;0.227451;0.196078;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.167970;0.167970;-0.167970;1.000000
445604.69270142;5696576.45079906;473.07025005;0.380392;0.341176;0.301961;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.150895;0.150895;-0.150895;1.000000
445604.62170227;5696576.41009911;473.10844995;0.513725;0.490196;0.45098;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.180205;0.180205;-0.180205;1.000000
445604.65500172;5696576.44959934;473.07315018;0.321569;0.282353;0.25098;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.175271;0.175271;-0.175271;1.000000
445604.76540192;5696576.52819927;473.06974985;0.698039;0.690196;0.643137;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.198990;0.198990;-0.198990;1.000000
445604.69840153;5696576.33809956;473.07144978;0.709804;0.694118;0.643137;45232.000000;1.000000;1.000000;1.000000;1.000000;-0.085112;0.085112;-0.085112;1.000000
445604.73620136;5696576.34159954;473.07084991;0.698039;0.670588;0.623529;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.048338;0.048338;-0.048338;1.000000
445604.81480225;5696576.23159893;473.07074978;0.729412;0.745098;0.627451;47545.000000;1.000000;1.000000;1.000000;1.000000;0.098401;-0.098401;0.098401;1.000000
445604.69700153;5696576.37559898;473.07655003;0.305882;0.298039;0.286275;19532.000000;1.000000;1.000000;1.000000;1.000000;-0.097452;0.097452;-0.097452;1.000000
445604.76940163;5696576.21269901;473.05224993;0.552941;0.517647;0.396078;33667.000000;1.000000;1.000000;1.000000;1.000000;0.118101;-0.118101;0.118101;1.000000
445604.76550110;5696576.24809940;473.05714991;0.615686;0.584314;0.501961;38293.000000;1.000000;1.000000;1.000000;1.000000;0.083776;-0.083776;0.083776;1.000000
445604.83830173;5696576.32539948;473.05434992;0.258824;0.231373;0.14902;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.004601;0.004601;-0.004601;1.000000
445604.80060204;5696576.32419880;473.05725004;0.592157;0.54902;0.47451;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.005801;0.005801;-0.005801;1.000000
445604.73050125;5696576.24669941;473.05314972;0.886275;0.878431;0.835294;57311.000000;1.000000;1.000000;1.000000;1.000000;0.098531;-0.098531;0.098531;1.000000
445604.83710106;5696576.36289890;473.05474998;0.572549;0.572549;0.509804;37008.000000;1.000000;1.000000;1.000000;1.000000;0.032899;-0.032899;0.032899;1.000000
445604.83240135;5696576.43809898;473.05544998;0.247059;0.231373;0.196078;15163.000000;1.000000;1.000000;1.000000;1.000000;0.108099;-0.108099;0.108099;1.000000
445604.75820168;5696576.47059925;473.05714991;0.631373;0.619608;0.576471;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.142792;0.142792;-0.142792;1.000000
445604.64880188;5696576.39149960;473.09084990;0.109804;0.0823529;0.0666667;5654.000000;1.000000;1.000000;1.000000;1.000000;-0.147734;0.147734;-0.147734;1.000000
445604.64530190;5696576.42689903;473.08645012;0.419608;0.384314;0.341176;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.168479;0.168479;-0.168479;1.000000
445604.79830177;5696576.14699944;473.05275013;0.231373;0.235294;0.117647;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.183001;0.183001;-0.183001;1.000000
445604.82750137;5696576.33579929;473.05634977;0.337255;0.317647;0.231373;20560.000000;1.000000;1.000000;1.000000;1.000000;0.005799;-0.005799;0.005799;1.000000
445604.74750145;5696576.48099907;473.05674984;0.364706;0.352941;0.305882;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.155145;0.155145;-0.155145;1.000000
445604.63690193;5696576.43699940;473.08614971;0.34902;0.317647;0.278431;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.181192;0.181192;-0.181192;1.000000
445604.80010136;5696576.16549881;473.05074980;0.254902;0.27451;0.137255;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.164501;0.164501;-0.164501;1.000000
