//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump63
16962
445624.10930069;5696577.72819908;472.07385017;0.615686;0.623529;0.54902;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.101801;0.101801;-0.101801;1.000000
445624.13940247;5696577.69289883;472.05845024;0.4;0.392157;0.352941;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.137101;0.137101;-0.137101;1.000000
445624.09420212;5696577.66419895;472.06775000;0.631373;0.623529;0.592157;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.165801;0.165801;-0.165801;1.000000
445623.95330246;5696577.87069901;472.09644987;0.705882;0.701961;0.643137;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.118296;0.118296;-0.118296;1.000000
445624.14030083;5696577.87959869;472.06304981;0.164706;0.172549;0.168627;11051.000000;1.000000;1.000000;1.000000;1.000000;0.013423;-0.013423;0.013423;1.000000
445623.91940125;5696577.83409889;472.09905006;0.235294;0.239216;0.196078;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.145034;0.145034;-0.145034;1.000000
445624.10280235;5696577.87849911;472.06134989;0.352941;0.34902;0.329412;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.024075;0.024075;-0.024075;1.000000
445623.95640190;5696577.85179909;472.09165003;0.717647;0.705882;0.654902;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.110154;0.110154;-0.110154;1.000000
445624.14040192;5696577.65539940;472.06274988;0.752941;0.752941;0.713725;48830.000000;1.000000;1.000000;1.000000;1.000000;-0.174601;0.174601;-0.174601;1.000000
445623.87170227;5696577.85919960;472.12054970;0.243137;0.286275;0.188235;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.194875;0.194875;-0.194875;1.000000
445624.02230080;5696577.82719906;472.08274986;0.239216;0.235294;0.196078;15163.000000;1.000000;1.000000;1.000000;1.000000;0.042170;-0.042170;0.042170;1.000000
445624.05770119;5696577.82869919;472.07735016;0.427451;0.447059;0.392157;28270.000000;1.000000;1.000000;1.000000;1.000000;0.006802;-0.006802;0.006802;1.000000
445624.06250198;5696577.75579937;472.07905008;0.619608;0.623529;0.564706;40349.000000;1.000000;1.000000;1.000000;1.000000;0.074224;-0.074224;0.074224;1.000000
445624.02830132;5696577.71679886;472.08395006;0.631373;0.623529;0.588235;40606.000000;1.000000;1.000000;1.000000;1.000000;0.118811;-0.118811;0.118811;1.000000
445623.97390182;5696577.86199959;472.08794977;0.678431;0.670588;0.627451;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.095968;0.095968;-0.095968;1.000000
445624.11310204;5696577.69049938;472.06654980;0.760784;0.760784;0.721569;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.139501;0.139501;-0.139501;1.000000
445624.15000160;5696577.65689953;472.06084969;0.756863;0.756863;0.717647;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.173100;0.173100;-0.173100;1.000000
445623.91770180;5696577.84129913;472.09915020;0.247059;0.254902;0.2;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.147110;0.147110;-0.147110;1.000000
445624.14590080;5696577.73899944;472.06164982;0.584314;0.592157;0.505882;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.091001;0.091001;-0.091001;1.000000
445624.11320122;5696577.66489895;472.06395008;0.74902;0.74902;0.717647;48830.000000;1.000000;1.000000;1.000000;1.000000;-0.165101;0.165101;-0.165101;1.000000
445623.99210175;5696577.85559948;472.08634998;0.65098;0.643137;0.603922;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.076675;0.076675;-0.076675;1.000000
445623.99940117;5696577.88299950;472.08465006;0.458824;0.447059;0.411765;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.083850;0.083850;-0.083850;1.000000
445623.96630104;5696577.80659874;472.08925011;0.364706;0.356863;0.32549;23130.000000;1.000000;1.000000;1.000000;1.000000;0.100829;-0.100829;0.100829;1.000000
445624.14850243;5696577.71319874;472.05445005;0.552941;0.545098;0.494118;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.116801;0.116801;-0.116801;1.000000
445623.88790138;5696577.90679939;472.11714985;0.258824;0.356863;0.172549;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.192463;0.192463;-0.192463;1.000000
445624.00200089;5696577.83599957;472.08424999;0.545098;0.537255;0.498039;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.062664;0.062664;-0.062664;1.000000
445624.04340179;5696577.80189903;472.08104994;0.388235;0.384314;0.34902;24929.000000;1.000000;1.000000;1.000000;1.000000;0.035066;-0.035066;0.035066;1.000000
445624.01830109;5696577.88359936;472.08085014;0.666667;0.662745;0.631373;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.070682;0.070682;-0.070682;1.000000
445624.14390190;5696577.76939877;472.06654980;0.517647;0.572549;0.427451;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.060601;0.060601;-0.060601;1.000000
445624.09880074;5696577.79439934;472.08115007;0.333333;0.384314;0.239216;23130.000000;1.000000;1.000000;1.000000;1.000000;0.035601;-0.035601;0.035601;1.000000
445623.99230202;5696577.88359936;472.08664991;0.380392;0.364706;0.32549;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.089821;0.089821;-0.089821;1.000000
445624.11890228;5696577.72959908;472.07194998;0.686275;0.694118;0.623529;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.100401;0.100401;-0.100401;1.000000
445623.99310120;5696577.81809910;472.08824970;0.458824;0.45098;0.419608;29298.000000;1.000000;1.000000;1.000000;1.000000;0.072263;-0.072263;0.072263;1.000000
445623.98220070;5696577.90089901;472.08874990;0.231373;0.227451;0.188235;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.108534;0.108534;-0.108534;1.000000
445623.98450096;5696577.82589920;472.08794977;0.470588;0.458824;0.427451;30069.000000;1.000000;1.000000;1.000000;1.000000;0.079982;-0.079982;0.079982;1.000000
