//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump77
14247
445622.08950241;5696595.34409912;472.76984980;0.164706;0.164706;0.145098;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.162985;0.162985;-0.162985;1.000000
445622.14620216;5696595.31950005;472.81164982;0.0666667;0.0666667;0.0627451;4112.000000;1.000000;1.000000;1.000000;1.000000;0.106195;-0.106195;0.106195;1.000000
445622.14590080;5696595.30049904;472.83005001;0.12549;0.12549;0.113725;7967.000000;1.000000;1.000000;1.000000;1.000000;0.110006;-0.110006;0.110006;1.000000
445622.15250214;5696595.39419945;472.77325012;0.129412;0.129412;0.121569;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.118309;0.118309;-0.118309;1.000000
445622.18790062;5696595.39789970;472.77484991;0.141176;0.14902;0.129412;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.093292;0.093292;-0.093292;1.000000
445622.18040092;5696595.31379898;472.82014992;0.270588;0.254902;0.184314;16448.000000;1.000000;1.000000;1.000000;1.000000;0.073289;-0.073289;0.073289;1.000000
445622.16480072;5696595.33889969;472.80114986;0.137255;0.133333;0.109804;8481.000000;1.000000;1.000000;1.000000;1.000000;-0.087530;0.087530;-0.087530;1.000000
445622.14410217;5696595.35749825;472.78174974;0.109804;0.109804;0.101961;6939.000000;1.000000;1.000000;1.000000;1.000000;-0.111227;0.111227;-0.111227;1.000000
445622.14570244;5696595.31709869;472.81864979;0.0470588;0.0470588;0.0470588;3084.000000;1.000000;1.000000;1.000000;1.000000;0.106955;-0.106955;0.106955;1.000000
445622.13170250;5696595.39389999;472.76765015;0.121569;0.121569;0.109804;7710.000000;1.000000;1.000000;1.000000;1.000000;-0.136107;0.136107;-0.136107;1.000000
445622.18260201;5696595.29699905;472.83864977;0.180392;0.180392;0.105882;11051.000000;1.000000;1.000000;1.000000;1.000000;0.076734;-0.076734;0.076734;1.000000
445622.10930069;5696595.33509834;472.77994968;0.12549;0.121569;0.109804;7710.000000;1.000000;1.000000;1.000000;1.000000;-0.142667;0.142667;-0.142667;1.000000
445622.15680130;5696595.29919823;472.84684994;0.411765;0.407843;0.392157;26471.000000;1.000000;1.000000;1.000000;1.000000;0.099941;-0.099941;0.099941;1.000000
445622.09440239;5696595.39279945;472.76364996;0.0784314;0.0823529;0.054902;4883.000000;1.000000;1.000000;1.000000;1.000000;-0.169535;0.169535;-0.169535;1.000000
445622.14310081;5696595.34819992;472.78394987;0.176471;0.172549;0.145098;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.110288;0.110288;-0.110288;1.000000
445622.14490135;5696595.31009872;472.82084991;0.0941176;0.0941176;0.0823529;5911.000000;1.000000;1.000000;1.000000;1.000000;0.108811;-0.108811;0.108811;1.000000
445622.14220245;5696595.38349922;472.77264978;0.164706;0.164706;0.164706;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.122027;0.122027;-0.122027;1.000000
445622.05940063;5696595.34459885;472.76615002;0.0627451;0.0627451;0.0392157;3855.000000;1.000000;1.000000;1.000000;1.000000;-0.193029;0.193029;-0.193029;1.000000
445622.17300232;5696595.31889923;472.83855011;0.0941176;0.0941176;0.0823529;5911.000000;1.000000;1.000000;1.000000;1.000000;0.079652;-0.079652;0.079652;1.000000
445622.13740166;5696595.32039841;472.80195000;0.0823529;0.0784314;0.0627451;4883.000000;1.000000;1.000000;1.000000;1.000000;0.114877;-0.114877;0.114877;1.000000
445622.17410095;5696595.32139977;472.81995012;0.235294;0.231373;0.188235;14906.000000;1.000000;1.000000;1.000000;1.000000;0.078250;-0.078250;0.078250;1.000000
445622.14550217;5696595.31250008;472.81154968;0.176471;0.172549;0.133333;11051.000000;1.000000;1.000000;1.000000;1.000000;0.107805;-0.107805;0.107805;1.000000
445622.06840141;5696595.39049919;472.76475002;0.239216;0.243137;0.180392;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.193193;0.193193;-0.193193;1.000000
445622.10590179;5696595.39169891;472.76415016;0.0745098;0.0745098;0.054902;4626.000000;1.000000;1.000000;1.000000;1.000000;-0.158479;0.158479;-0.158479;1.000000
445622.18070229;5696595.35619934;472.79734995;0.231373;0.235294;0.223529;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.075843;0.075843;-0.075843;1.000000
445622.14440163;5696595.31979950;472.79995014;0.109804;0.105882;0.0784314;6682.000000;1.000000;1.000000;1.000000;1.000000;0.107958;-0.107958;0.107958;1.000000
445622.16380127;5696595.34849937;472.79185011;0.184314;0.180392;0.156863;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.089997;0.089997;-0.089997;1.000000
445622.14430244;5696595.30309875;472.82074978;0.14902;0.14902;0.113725;9509.000000;1.000000;1.000000;1.000000;1.000000;0.110887;-0.110887;0.110887;1.000000
445622.06960114;5696595.35299881;472.76434996;0.0627451;0.0588235;0.0392157;3598.000000;1.000000;1.000000;1.000000;1.000000;-0.183721;0.183721;-0.183721;1.000000
445622.13480194;5696595.33719833;472.79045012;0.0980392;0.0941176;0.0862745;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.117296;0.117296;-0.117296;1.000000
445622.14880188;5696595.28379829;472.83694984;0.054902;0.0509804;0.0352941;3084.000000;1.000000;1.000000;1.000000;1.000000;0.112956;-0.112956;0.112956;1.000000
445622.13600166;5696595.34659966;472.78125002;0.105882;0.105882;0.0941176;6682.000000;1.000000;1.000000;1.000000;1.000000;-0.117058;0.117058;-0.117058;1.000000
445622.13790138;5696595.30849846;472.81815006;0.0627451;0.0627451;0.0588235;3855.000000;1.000000;1.000000;1.000000;1.000000;0.115986;-0.115986;0.115986;1.000000
445622.16340073;5696595.31289871;472.83104994;0.12549;0.129412;0.101961;7967.000000;1.000000;1.000000;1.000000;1.000000;0.090114;-0.090114;0.090114;1.000000
445622.11620148;5696595.35559853;472.77344992;0.152941;0.14902;0.137255;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.138069;0.138069;-0.138069;1.000000
445622.16390236;5696595.30089958;472.84714987;0.305882;0.301961;0.282353;19532.000000;1.000000;1.000000;1.000000;1.000000;0.092663;-0.092663;0.092663;1.000000
445622.17540176;5696595.27639969;472.85444977;0.101961;0.101961;0.0392157;6168.000000;1.000000;1.000000;1.000000;1.000000;0.093389;-0.093389;0.093389;1.000000
445622.12890060;5696595.30939873;472.81075003;0.054902;0.0509804;0.0431373;3341.000000;1.000000;1.000000;1.000000;1.000000;0.124690;-0.124690;0.124690;1.000000
445622.18820198;5696595.36019905;472.79304983;0.223529;0.231373;0.196078;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.070473;0.070473;-0.070473;1.000000
445622.15760239;5696595.28279884;472.84665014;0.0862745;0.0862745;0.0666667;5397.000000;1.000000;1.000000;1.000000;1.000000;0.105431;-0.105431;0.105431;1.000000
445622.09720238;5696595.37379845;472.76585009;0.0666667;0.0627451;0.0470588;3855.000000;1.000000;1.000000;1.000000;1.000000;-0.160756;0.160756;-0.160756;1.000000
445622.17190178;5696595.34059914;472.80375006;0.290196;0.282353;0.239216;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.080674;0.080674;-0.080674;1.000000
445622.11520203;5696595.34629829;472.77565004;0.14902;0.14902;0.129412;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.137643;0.137643;-0.137643;1.000000
445622.15330132;5696595.32109840;472.81204988;0.121569;0.121569;0.0980392;7710.000000;1.000000;1.000000;1.000000;1.000000;0.098977;-0.098977;0.098977;1.000000
445622.16620071;5696595.27499969;472.84695007;0.0823529;0.0784314;0.0313725;4626.000000;1.000000;1.000000;1.000000;1.000000;0.101811;-0.101811;0.101811;1.000000
445622.14530190;5696595.32909973;472.80014994;0.0745098;0.0705882;0.0666667;4626.000000;1.000000;1.000000;1.000000;1.000000;0.106579;-0.106579;0.106579;1.000000
