//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump57
17724
445636.21580322;5696582.74529846;471.40415003;0.176471;0.184314;0.164706;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.155011;0.155011;-0.155011;1.000000
445636.25480087;5696582.71139915;471.40325024;0.258824;0.254902;0.227451;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.149384;0.149384;-0.149384;1.000000
445636.40320023;5696582.67959984;471.36294987;0.568627;0.552941;0.509804;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.150400;0.150400;-0.150400;1.000000
445636.32060059;5696582.65649994;471.38455011;0.596078;0.576471;0.52549;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.175296;0.175296;-0.175296;1.000000
445636.49450119;5696582.72729881;471.35605003;0.545098;0.533333;0.482353;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.116560;0.116560;-0.116560;1.000000
445636.29810150;5696582.73809822;471.37984993;0.396078;0.396078;0.364706;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.103463;0.103463;-0.103463;1.000000
445636.52380188;5696582.68499954;471.34515001;0.623529;0.607843;0.552941;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.167788;0.167788;-0.167788;1.000000
445636.42500122;5696582.63329895;471.35405018;0.603922;0.580392;0.537255;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.196701;0.196701;-0.196701;1.000000
445636.33469971;5696582.70430000;471.37885000;0.67451;0.662745;0.619608;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.126174;0.126174;-0.126174;1.000000
445636.40260132;5696582.69829948;471.36315014;0.462745;0.447059;0.4;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.131701;0.131701;-0.131701;1.000000
445636.40440186;5696582.64209946;471.36254980;0.611765;0.588235;0.54902;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.187901;0.187901;-0.187901;1.000000
445636.48970230;5696582.67179878;471.34814980;0.690196;0.670588;0.627451;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.166013;0.166013;-0.166013;1.000000
445636.45750244;5696582.70959862;471.36114981;0.74902;0.737255;0.698039;48059.000000;1.000000;1.000000;1.000000;1.000000;-0.121758;0.121758;-0.121758;1.000000
445636.50560196;5696582.66569908;471.34415009;0.588235;0.568627;0.521569;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.177146;0.177146;-0.177146;1.000000
