//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump47
19312
445639.82550247;5696601.45210083;471.87844994;0.392157;0.415686;0.443137;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.113874;0.113874;-0.113874;1.000000
445640.01420029;5696601.38500031;471.90945007;0.443137;0.470588;0.517647;30583.000000;1.000000;1.000000;1.000000;1.000000;0.055000;-0.055000;0.055000;1.000000
445639.87070282;5696601.26919754;471.95055010;0.054902;0.0745098;0.0941176;4626.000000;1.000000;1.000000;1.000000;1.000000;0.071397;-0.071397;0.071397;1.000000
445640.13910110;5696601.44639786;472.01835014;0.572549;0.580392;0.6;37779.000000;1.000000;1.000000;1.000000;1.000000;0.116398;-0.116398;0.116398;1.000000
445639.99950226;5696601.29999741;471.90544989;0.105882;0.133333;0.172549;8481.000000;1.000000;1.000000;1.000000;1.000000;-0.030003;0.030003;-0.030003;1.000000
445640.00970276;5696601.15419968;472.05324986;0.470588;0.498039;0.541176;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.175800;0.175800;-0.175800;1.000000
445639.97670181;5696601.43070038;471.90364983;0.290196;0.309804;0.34902;20046.000000;1.000000;1.000000;1.000000;1.000000;0.037325;-0.037325;0.037325;1.000000
445639.94280060;5696601.39179810;471.89934971;0.211765;0.223529;0.25098;14392.000000;1.000000;1.000000;1.000000;1.000000;0.003424;-0.003424;0.003424;1.000000
445640.09679993;5696601.37010010;472.07375004;0.196078;0.239216;0.254902;14906.000000;1.000000;1.000000;1.000000;1.000000;0.040100;-0.040100;0.040100;1.000000
445639.95200165;5696601.36529739;471.89944984;0.101961;0.129412;0.172549;8224.000000;1.000000;1.000000;1.000000;1.000000;0.012625;-0.012625;0.012625;1.000000
445639.84340103;5696601.24849899;471.94205000;0.0862745;0.105882;0.12549;6682.000000;1.000000;1.000000;1.000000;1.000000;0.104076;-0.104076;0.104076;1.000000
445640.13410004;5696601.26190002;471.89944984;0.0588235;0.0823529;0.129412;5140.000000;1.000000;1.000000;1.000000;1.000000;-0.068100;0.068100;-0.068100;1.000000
445640.02190216;5696601.51579865;472.01384975;0.321569;0.352941;0.360784;22359.000000;1.000000;1.000000;1.000000;1.000000;0.082525;-0.082525;0.082525;1.000000
445640.07090195;5696601.14129837;472.06984999;0.145098;0.145098;0.180392;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.188814;0.188814;-0.188814;1.000000
445640.09570129;5696601.25810059;472.07235004;0.0117647;0.0313725;0.054902;1799.000000;1.000000;1.000000;1.000000;1.000000;-0.071899;0.071899;-0.071899;1.000000
445640.03289993;5696601.24510010;471.93195011;0.0666667;0.0705882;0.0862745;4626.000000;1.000000;1.000000;1.000000;1.000000;-0.084900;0.084900;-0.084900;1.000000
445640.10830124;5696601.21059998;471.89764978;0.137255;0.164706;0.176471;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.119400;0.119400;-0.119400;1.000000
445640.04180344;5696601.20859726;471.97155001;0.0823529;0.0901961;0.121569;5911.000000;1.000000;1.000000;1.000000;1.000000;-0.121405;0.121405;-0.121405;1.000000
445639.75730331;5696601.34409912;471.86945011;0.247059;0.258824;0.270588;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.151481;0.151481;-0.151481;1.000000
