//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump93
12629
445648.26580246;5696574.47069939;470.51335003;0.203922;0.223529;0.223529;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.017324;0.017324;-0.017324;1.000000
445648.38900192;5696574.21399887;470.51584985;0.168627;0.156863;0.109804;10023.000000;1.000000;1.000000;1.000000;1.000000;-0.116001;0.116001;-0.116001;1.000000
445648.35420044;5696574.14019878;470.51335003;0.4;0.403922;0.360784;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.189820;0.189820;-0.189820;1.000000
445648.26460083;5696574.48029907;470.50874998;0.152941;0.164706;0.160784;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.018526;0.018526;-0.018526;1.000000
445648.15540131;5696574.43669899;470.50565006;0.188235;0.180392;0.164706;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.127726;0.127726;-0.127726;1.000000
445648.22830017;5696574.44159897;470.50664999;0.141176;0.152941;0.156863;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.054827;0.054827;-0.054827;1.000000
445648.19320114;5696574.44019897;470.50504996;0.337255;0.337255;0.32549;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.089926;0.089926;-0.089926;1.000000
445648.41830261;5696574.37489899;470.50974991;0.2;0.25098;0.172549;14649.000000;1.000000;1.000000;1.000000;1.000000;0.044912;-0.044912;0.044912;1.000000
445648.10780151;5696574.47619923;470.50394990;0.239216;0.235294;0.207843;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.175325;0.175325;-0.175325;1.000000
445648.08870132;5696574.47329910;470.50534989;0.321569;0.321569;0.286275;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.194426;0.194426;-0.194426;1.000000
445648.16500290;5696574.43819912;470.50374987;0.192157;0.192157;0.180392;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.118124;0.118124;-0.118124;1.000000
445648.23760040;5696574.44299896;470.51175000;0.196078;0.219608;0.219608;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.045527;0.045527;-0.045527;1.000000
445648.42770203;5696574.37409885;470.50784995;0.235294;0.278431;0.215686;16705.000000;1.000000;1.000000;1.000000;1.000000;0.044099;-0.044099;0.044099;1.000000
445648.18460281;5696574.44809921;470.50475003;0.270588;0.278431;0.262745;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.098524;0.098524;-0.098524;1.000000
445648.26360138;5696574.47099884;470.51094987;0.113725;0.133333;0.133333;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.019526;0.019526;-0.019526;1.000000
445648.44230087;5696574.44999893;470.49775006;0.317647;0.341176;0.317647;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.060505;0.060505;-0.060505;1.000000
445648.46590240;5696574.42449959;470.49154999;0.0941176;0.117647;0.113725;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.090048;0.090048;-0.090048;1.000000
445648.37020309;5696574.43769939;470.51534988;0.0980392;0.12549;0.0901961;7196.000000;1.000000;1.000000;1.000000;1.000000;0.087076;-0.087076;0.087076;1.000000
445648.41020020;5696574.36619957;470.51624991;0.156863;0.215686;0.117647;12079.000000;1.000000;1.000000;1.000000;1.000000;0.036259;-0.036259;0.036259;1.000000
445648.37980087;5696574.21489914;470.51545002;0.196078;0.176471;0.12549;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.115138;-0.115138;0.115138;1.000000
445648.41730316;5696574.21609886;470.51484992;0.129412;0.109804;0.0705882;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.113920;0.113920;-0.113920;1.000000
445648.12710007;5696574.45579918;470.49985005;0.223529;0.219608;0.207843;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.156027;0.156027;-0.156027;1.000000
445648.41980179;5696574.14339931;470.51635005;0.643137;0.65098;0.615686;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.186601;0.186601;-0.186601;1.000000
445648.41860016;5696574.40289886;470.51014997;0.105882;0.145098;0.0862745;8224.000000;1.000000;1.000000;1.000000;1.000000;0.072903;-0.072903;0.072903;1.000000
445648.11880310;5696574.44479950;470.50635006;0.152941;0.14902;0.133333;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.164324;0.164324;-0.164324;1.000000
445648.24430283;5696574.48009880;470.49154999;0.207843;0.219608;0.219608;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.038824;0.038824;-0.038824;1.000000
