//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump81
13849
445644.35890015;5696595.44369896;471.17565014;0.631373;0.592157;0.509804;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.182674;0.182674;-0.182674;1.000000
445644.32250031;5696595.40499886;471.17814972;0.470588;0.427451;0.341176;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.194424;0.194424;-0.194424;1.000000
445644.36000259;5696595.40619858;471.17754986;0.443137;0.411765;0.321569;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.161042;0.161042;-0.161042;1.000000
445644.32360275;5696595.36749847;471.18015005;0.411765;0.384314;0.317647;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.182175;0.182175;-0.182175;1.000000
445644.36110123;5696595.36869820;471.17954971;0.490196;0.470588;0.396078;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.145998;0.145998;-0.145998;1.000000
445644.39870270;5696595.36989983;471.17884972;0.501961;0.490196;0.423529;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.110621;0.110621;-0.110621;1.000000
445644.35190018;5696595.36959847;471.17915012;0.435294;0.411765;0.333333;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.155116;0.155116;-0.155116;1.000000
445644.38930328;5696595.37079819;471.18085005;0.498039;0.490196;0.415686;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.119739;0.119739;-0.119739;1.000000
445644.39640244;5696595.44489868;471.17735006;0.352941;0.329412;0.25098;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.155970;0.155970;-0.155970;1.000000
445644.39760025;5696595.40739830;471.17695000;0.188235;0.164706;0.105882;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.129862;0.129862;-0.129862;1.000000
445644.38610275;5696595.43419846;471.17674973;0.282353;0.247059;0.176471;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.155759;0.155759;-0.155759;1.000000
445644.38970001;5696595.39879997;471.17884972;0.423529;0.403922;0.333333;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.131594;0.131594;-0.131594;1.000000
445644.40350159;5696595.47219856;471.18034985;0.65098;0.662745;0.545098;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.172911;0.172911;-0.172911;1.000000
445644.33210190;5696595.43219955;471.17664959;0.447059;0.392157;0.305882;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.198162;0.198162;-0.198162;1.000000
445644.40509995;5696595.43709953;471.17534973;0.286275;0.266667;0.196078;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.144347;0.144347;-0.144347;1.000000
445644.33320053;5696595.39469917;471.17855026;0.576471;0.541176;0.454902;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.180659;0.180659;-0.180659;1.000000
