//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump86
13262
445617.21060188;5696574.67709930;472.37795021;0.631373;0.603922;0.537255;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.152901;0.152901;-0.152901;1.000000
445617.06230171;5696574.66069897;472.36634972;0.329412;0.309804;0.27451;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.169301;0.169301;-0.169301;1.000000
445617.13490112;5696574.66329868;472.36735012;0.235294;0.223529;0.172549;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.166704;0.166704;-0.166704;1.000000
445617.14480217;5696574.64599903;472.37225010;0.235294;0.227451;0.207843;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.184001;0.184001;-0.184001;1.000000
445616.96890076;5696574.64799889;472.38994982;0.490196;0.478431;0.423529;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.182001;0.182001;-0.182001;1.000000
445617.24780090;5696574.67819889;472.38425018;0.603922;0.564706;0.454902;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.151801;0.151801;-0.151801;1.000000
445617.14350136;5696574.68109901;472.37034990;0.545098;0.529412;0.478431;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.148901;0.148901;-0.148901;1.000000
445617.04220207;5696574.66959961;472.36324980;0.435294;0.415686;0.376471;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.160400;0.160400;-0.160400;1.000000
445617.11700066;5696574.67189892;472.36894991;0.494118;0.486275;0.435294;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.158101;0.158101;-0.158101;1.000000
445617.07960136;5696574.67079933;472.36494972;0.356863;0.341176;0.301961;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.159201;0.159201;-0.159201;1.000000
445617.27430161;5696574.65949924;472.38065006;0.639216;0.611765;0.517647;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.170501;0.170501;-0.170501;1.000000
445616.98510178;5696574.66759880;472.38164999;0.615686;0.603922;0.552941;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.163045;0.163045;-0.163045;1.000000
445616.97760208;5696574.63789948;472.38324978;0.321569;0.309804;0.262745;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.192227;0.192227;-0.192227;1.000000
445617.26730164;5696574.66019924;472.38035013;0.839216;0.807843;0.713725;52685.000000;1.000000;1.000000;1.000000;1.000000;-0.169801;0.169801;-0.169801;1.000000
445617.24910172;5696574.64079960;472.38154985;0.690196;0.662745;0.592157;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.189200;0.189200;-0.189200;1.000000
445617.14620216;5696574.63649948;472.37225010;0.207843;0.2;0.184314;13107.000000;1.000000;1.000000;1.000000;1.000000;-0.193501;0.193501;-0.193501;1.000000
445617.24600227;5696574.68539913;472.38665010;0.545098;0.513725;0.407843;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.144601;0.144601;-0.144601;1.000000
445617.14520081;5696574.67399891;472.37024977;0.458824;0.443137;0.392157;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.156001;0.156001;-0.156001;1.000000
445617.27450188;5696574.68749912;472.38094999;0.215686;0.192157;0.105882;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.142501;0.142501;-0.142501;1.000000
445617.09070213;5696574.64169891;472.36975004;0.498039;0.486275;0.458824;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.188301;0.188301;-0.188301;1.000000
