//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump91
12678
445604.32960136;5696558.00490006;472.79944994;0.619608;0.635294;0.635294;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.175633;0.175633;-0.175633;1.000000
445604.31870087;5696558.01299866;472.79664995;0.572549;0.592157;0.592157;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.184969;0.184969;-0.184969;1.000000
445604.32030113;5696558.00580032;472.79894974;0.643137;0.662745;0.658824;42919.000000;1.000000;1.000000;1.000000;1.000000;-0.177615;0.177615;-0.177615;1.000000
445604.32850178;5696557.99559982;472.80394985;0.686275;0.705882;0.709804;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.166483;0.166483;-0.166483;1.000000
445604.32920177;5696558.02369888;472.79495003;0.529412;0.552941;0.556863;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.194394;0.194394;-0.194394;1.000000
445604.31050117;5696558.02309998;472.79414989;0.647059;0.670588;0.670588;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.196269;0.196269;-0.196269;1.000000
445604.33630188;5696558.02540024;472.79524996;0.364706;0.388235;0.384314;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.195623;0.195623;-0.195623;1.000000
445604.32820137;5696558.01439865;472.79715015;0.517647;0.533333;0.537255;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.185220;0.185220;-0.185220;1.000000
445604.31990154;5696558.02459915;472.79454996;0.482353;0.509804;0.513725;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.196292;0.196292;-0.196292;1.000000
445604.30950172;5696558.01389893;472.79624989;0.611765;0.635294;0.639216;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.187414;0.187414;-0.187414;1.000000
445604.45480164;5696557.89069946;472.79204990;0.709804;0.737255;0.729412;47545.000000;1.000000;1.000000;1.000000;1.000000;-0.060699;0.060699;-0.060699;1.000000
445604.64190109;5696558.09359940;472.74464991;0.25098;0.219608;0.188235;14649.000000;1.000000;1.000000;1.000000;1.000000;0.015024;-0.015024;0.015024;1.000000
445604.67760094;5696557.90789993;472.76044991;0.341176;0.317647;0.278431;20817.000000;1.000000;1.000000;1.000000;1.000000;0.050724;-0.050724;0.050724;1.000000
445604.37640198;5696558.00749977;472.80384972;0.239216;0.239216;0.235294;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.177500;0.177500;-0.177500;1.000000
445604.56060226;5696558.03309830;472.76354982;0.521569;0.494118;0.439216;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.066275;0.066275;-0.066275;1.000000
445604.56280144;5696557.95819862;472.76515009;0.388235;0.356863;0.313725;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.064075;0.064075;-0.064075;1.000000
445604.60390099;5696557.92389877;472.76895000;0.380392;0.352941;0.317647;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.022976;0.022976;-0.022976;1.000000
445604.60530098;5696557.88879974;472.76854994;0.207843;0.180392;0.152941;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.021576;0.021576;-0.021576;1.000000
445604.64390190;5696557.85019882;472.76515009;0.156863;0.133333;0.121569;8995.000000;1.000000;1.000000;1.000000;1.000000;0.017025;-0.017025;0.017025;1.000000
445604.86760147;5696557.82530029;472.73075010;0.317647;0.313725;0.298039;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.004700;0.004700;-0.004700;1.000000
445604.68070133;5696557.81649979;472.76174976;0.415686;0.396078;0.356863;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.013500;0.013500;-0.013500;1.000000
445604.56420143;5696557.99769981;472.76564981;0.490196;0.454902;0.403922;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.062675;0.062675;-0.062675;1.000000
445604.67930134;5696557.85159882;472.76214983;0.188235;0.156863;0.133333;10537.000000;1.000000;1.000000;1.000000;1.000000;0.021599;-0.021599;0.021599;1.000000
445604.74170120;5696558.13579948;472.74274971;0.572549;0.560784;0.541176;36751.000000;1.000000;1.000000;1.000000;1.000000;0.114824;-0.114824;0.114824;1.000000
445604.63230141;5696558.09219940;472.74655010;0.301961;0.27451;0.239216;18247.000000;1.000000;1.000000;1.000000;1.000000;0.005424;-0.005424;0.005424;1.000000
445604.67000206;5696558.09569939;472.74594976;0.231373;0.203922;0.164706;13364.000000;1.000000;1.000000;1.000000;1.000000;0.043125;-0.043125;0.043125;1.000000
445604.83830173;5696557.63649948;472.72954990;0.576471;0.564706;0.541176;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.193501;0.193501;-0.193501;1.000000
445604.87600143;5696557.63780029;472.72424986;0.517647;0.498039;0.462745;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.192200;0.192200;-0.192200;1.000000
445604.64430149;5696557.77779968;472.76205017;0.545098;0.529412;0.482353;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.052200;0.052200;-0.052200;1.000000
445604.64050110;5696557.88789948;472.76314976;0.113725;0.0745098;0.0588235;5397.000000;1.000000;1.000000;1.000000;1.000000;0.013624;-0.013624;0.013624;1.000000
445604.56640156;5696557.92269905;472.76725008;0.192157;0.160784;0.129412;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.060475;0.060475;-0.060475;1.000000
445604.37370117;5696558.02649887;472.79934980;0.227451;0.239216;0.235294;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.196525;0.196525;-0.196525;1.000000
445604.70520218;5696558.09709938;472.74764969;0.498039;0.482353;0.454902;31611.000000;1.000000;1.000000;1.000000;1.000000;0.078325;-0.078325;0.078325;1.000000
445604.67810162;5696557.88909920;472.76254990;0.266667;0.235294;0.196078;15677.000000;1.000000;1.000000;1.000000;1.000000;0.051225;-0.051225;0.051225;1.000000
445604.72120102;5696557.96719940;472.74445011;0.109804;0.0901961;0.0862745;6168.000000;1.000000;1.000000;1.000000;1.000000;0.094324;-0.094324;0.094324;1.000000
445604.74620159;5696558.06059845;472.74664976;0.654902;0.647059;0.615686;42148.000000;1.000000;1.000000;1.000000;1.000000;0.119325;-0.119325;0.119325;1.000000
445604.63590153;5696558.05679901;472.74865009;0.360784;0.32549;0.282353;21588.000000;1.000000;1.000000;1.000000;1.000000;0.009025;-0.009025;0.009025;1.000000
445604.67100151;5696558.05589874;472.74554970;0.294118;0.270588;0.239216;17733.000000;1.000000;1.000000;1.000000;1.000000;0.044125;-0.044125;0.044125;1.000000
445604.37560089;5696557.96049889;472.82655003;0.796078;0.780392;0.745098;51143.000000;1.000000;1.000000;1.000000;1.000000;-0.130505;0.130505;-0.130505;1.000000
445604.45800217;5696558.04699905;472.78475000;0.462745;0.435294;0.388235;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.168875;0.168875;-0.168875;1.000000
445604.70990189;5696558.02189835;472.74694969;0.27451;0.243137;0.211765;16191.000000;1.000000;1.000000;1.000000;1.000000;0.083025;-0.083025;0.083025;1.000000
445604.41720207;5696557.91739853;472.79995014;0.603922;0.619608;0.619608;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.087399;0.087399;-0.087399;1.000000
445604.49840172;5696557.97559937;472.77874996;0.407843;0.376471;0.321569;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.128475;0.128475;-0.128475;1.000000
445604.41600140;5696557.92689903;472.79535009;0.588235;0.596078;0.576471;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.096899;0.096899;-0.096899;1.000000
445604.41710098;5696557.96419914;472.79584982;0.313725;0.313725;0.282353;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.134199;0.134199;-0.134199;1.000000
445604.76420219;5696557.80200012;472.74445011;0.25098;0.227451;0.188235;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.030593;0.030593;-0.030593;1.000000
445604.73020180;5696557.76309975;472.74475004;0.619608;0.611765;0.572549;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.066900;0.066900;-0.066900;1.000000
445604.64680107;5696557.99959953;472.75075008;0.333333;0.313725;0.286275;20560.000000;1.000000;1.000000;1.000000;1.000000;0.019924;-0.019924;0.019924;1.000000
445604.76780136;5696557.76429947;472.74184992;0.466667;0.466667;0.431373;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.066383;0.066383;-0.066383;1.000000
445604.69450195;5696557.75929840;472.75005009;0.486275;0.462745;0.411765;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.070780;0.070780;-0.070780;1.000000
445604.84280212;5696557.76669891;472.74294998;0.54902;0.541176;0.513725;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.063301;0.063301;-0.063301;1.000000
445604.46450146;5696558.11419876;472.78114988;0.223529;0.188235;0.14902;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.162375;0.162375;-0.162375;1.000000
445604.42790134;5696558.07539948;472.78604986;0.568627;0.537255;0.498039;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.198976;0.198976;-0.198976;1.000000
445604.46560104;5696558.07670029;472.78314974;0.435294;0.415686;0.364706;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.161276;0.161276;-0.161276;1.000000
445604.51770218;5696558.17039879;472.75395014;0.219608;0.196078;0.188235;13107.000000;1.000000;1.000000;1.000000;1.000000;-0.109175;0.109175;-0.109175;1.000000
445604.80660160;5696557.72799881;472.74084999;0.501961;0.498039;0.478431;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.102001;0.102001;-0.102001;1.000000
445604.68910225;5696558.04949959;472.74634983;0.564706;0.537255;0.505882;35466.000000;1.000000;1.000000;1.000000;1.000000;0.062225;-0.062225;0.062225;1.000000
445604.71610172;5696558.11469849;472.74834969;0.376471;0.360784;0.329412;23644.000000;1.000000;1.000000;1.000000;1.000000;0.089225;-0.089225;0.089225;1.000000
445604.46680172;5696558.03919800;472.78275015;0.415686;0.384314;0.341176;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.160075;0.160075;-0.160075;1.000000
445604.46960171;5696557.91749962;472.77904989;0.407843;0.396078;0.364706;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.087506;0.087506;-0.087506;1.000000
445604.50940140;5696557.91849907;472.77854969;0.560784;0.529412;0.486275;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.088499;0.088499;-0.088499;1.000000
445604.43260201;5696558.00029953;472.78534986;0.490196;0.470588;0.431373;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.170307;0.170307;-0.170307;1.000000
445604.72910126;5696557.97579964;472.74254992;0.254902;0.235294;0.223529;15677.000000;1.000000;1.000000;1.000000;1.000000;0.102224;-0.102224;0.102224;1.000000
445604.78570183;5696557.75559814;472.74254992;0.584314;0.584314;0.54902;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.074402;0.074402;-0.074402;1.000000
445604.58900173;5696557.81999977;472.78095009;0.384314;0.341176;0.290196;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.010000;0.010000;-0.010000;1.000000
445604.77510174;5696557.79169853;472.74244978;0.466667;0.439216;0.4;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.038364;0.038364;-0.038364;1.000000
445604.73950203;5696557.79019936;472.75014975;0.305882;0.290196;0.247059;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.039801;0.039801;-0.039801;1.000000
445604.74120148;5696557.75509842;472.74284985;0.792157;0.788235;0.752941;51400.000000;1.000000;1.000000;1.000000;1.000000;-0.074902;0.074902;-0.074902;1.000000
445604.88190086;5696557.73049934;472.73495008;0.627451;0.623529;0.584314;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.099627;0.099627;-0.099627;1.000000
445604.87710197;5696557.80559929;472.73794987;0.25098;0.25098;0.227451;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.024402;0.024402;-0.024402;1.000000
445604.57260139;5696558.15600021;472.75164988;0.305882;0.290196;0.278431;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.054276;0.054276;-0.054276;1.000000
445604.90130146;5696557.68439873;472.72825005;0.435294;0.415686;0.384314;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.145913;0.145913;-0.145913;1.000000
445604.68810089;5696558.14069946;472.74965002;0.580392;0.552941;0.517647;36494.000000;1.000000;1.000000;1.000000;1.000000;0.061224;-0.061224;0.061224;1.000000
445604.94060143;5696558.07799919;472.72305014;0.384314;0.376471;0.34902;24415.000000;1.000000;1.000000;1.000000;1.000000;0.061275;-0.061275;0.061275;1.000000
445604.90300186;5696558.07670029;472.72604992;0.419608;0.411765;0.4;26985.000000;1.000000;1.000000;1.000000;1.000000;0.098875;-0.098875;0.098875;1.000000
445604.93930157;5696558.11539848;472.72574999;0.607843;0.6;0.568627;39064.000000;1.000000;1.000000;1.000000;1.000000;0.062575;-0.062575;0.062575;1.000000
445604.85140141;5696557.75889977;472.74314978;0.482353;0.47451;0.443137;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.071151;0.071151;-0.071151;1.000000
445604.84200104;5696557.80429848;472.73635008;0.164706;0.152941;0.129412;10023.000000;1.000000;1.000000;1.000000;1.000000;-0.025702;0.025702;-0.025702;1.000000
445604.80410202;5696557.80069931;472.73924973;0.494118;0.482353;0.447059;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.029301;0.029301;-0.029301;1.000000
445604.70850189;5696557.86519821;472.76364996;0.258824;0.227451;0.184314;15163.000000;1.000000;1.000000;1.000000;1.000000;0.035198;-0.035198;0.035198;1.000000
445604.74350174;5696557.86429985;472.76284983;0.215686;0.192157;0.164706;12850.000000;1.000000;1.000000;1.000000;1.000000;0.034300;-0.034300;0.034300;1.000000
445604.85530098;5696557.86849983;472.72835018;0.603922;0.6;0.584314;39064.000000;1.000000;1.000000;1.000000;1.000000;0.038500;-0.038500;0.038500;1.000000
445604.85430153;5696557.90600021;472.72644999;0.780392;0.776471;0.756863;50629.000000;1.000000;1.000000;1.000000;1.000000;0.076000;-0.076000;0.076000;1.000000
445604.69500168;5696557.96479996;472.75024988;0.14902;0.12549;0.109804;8481.000000;1.000000;1.000000;1.000000;1.000000;0.068125;-0.068125;0.068125;1.000000
445604.88940151;5696557.98219879;472.72664978;0.447059;0.427451;0.4;28013.000000;1.000000;1.000000;1.000000;1.000000;0.112475;-0.112475;0.112475;1.000000
445604.58870132;5696558.00720032;472.75995018;0.403922;0.364706;0.313725;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.038176;0.038176;-0.038176;1.000000
445604.66930206;5696557.91799934;472.75785019;0.384314;0.352941;0.317647;23387.000000;1.000000;1.000000;1.000000;1.000000;0.042425;-0.042425;0.042425;1.000000
445604.92800148;5696557.96699913;472.72114994;0.454902;0.439216;0.415686;28784.000000;1.000000;1.000000;1.000000;1.000000;0.073875;-0.073875;0.073875;1.000000
445604.88810165;5696558.01969917;472.72935011;0.513725;0.498039;0.478431;32639.000000;1.000000;1.000000;1.000000;1.000000;0.113775;-0.113775;0.113775;1.000000
445604.92380150;5696558.02339943;472.72394993;0.396078;0.388235;0.368627;25443.000000;1.000000;1.000000;1.000000;1.000000;0.078075;-0.078075;0.078075;1.000000
445604.62600143;5696558.02729996;472.75255014;0.329412;0.313725;0.266667;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.000875;0.000875;-0.000875;1.000000
445604.51420219;5696557.84559830;472.78025009;0.54902;0.545098;0.517647;35466.000000;1.000000;1.000000;1.000000;1.000000;0.015598;-0.015598;0.015598;1.000000
445604.51080139;5696557.88329895;472.77824976;0.54902;0.545098;0.513725;35466.000000;1.000000;1.000000;1.000000;1.000000;0.053299;-0.053299;0.053299;1.000000
445604.46960171;5696557.99459847;472.78235008;0.498039;0.470588;0.411765;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.157275;0.157275;-0.157275;1.000000
445604.88460167;5696558.05739983;472.72965004;0.356863;0.34902;0.337255;22873.000000;1.000000;1.000000;1.000000;1.000000;0.117275;-0.117275;0.117275;1.000000
445604.59050186;5696558.02579887;472.75785019;0.639216;0.611765;0.560784;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.036375;0.036375;-0.036375;1.000000
445604.54860123;5696558.08090027;472.76594975;0.4;0.364706;0.317647;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.078276;0.078276;-0.078276;1.000000
445604.58630188;5696558.08219917;472.76065018;0.509804;0.490196;0.45098;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.040575;0.040575;-0.040575;1.000000
445604.54730137;5696558.11609848;472.76394989;0.184314;0.152941;0.12549;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.079576;0.079576;-0.079576;1.000000
445604.50850113;5696558.15239914;472.76494982;0.12549;0.109804;0.0901961;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.118376;0.118376;-0.118376;1.000000
445604.69720085;5696558.08609970;472.74714996;0.568627;0.552941;0.517647;36237.000000;1.000000;1.000000;1.000000;1.000000;0.070324;-0.070324;0.070324;1.000000
445604.79980095;5696557.87829979;472.73525002;0.211765;0.172549;0.156863;11822.000000;1.000000;1.000000;1.000000;1.000000;0.048300;-0.048300;0.048300;1.000000
445604.61970146;5696557.76599892;472.76545002;0.537255;0.533333;0.501961;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.064001;0.064001;-0.064001;1.000000
445604.71290215;5696557.75299843;472.74384977;0.411765;0.380392;0.341176;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.077002;0.077002;-0.077002;1.000000
