//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump43
20003
445641.94030197;5696562.37359818;470.50974991;0.431373;0.439216;0.368627;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.124075;0.124075;-0.124075;1.000000
445641.86540039;5696562.39919861;470.51364996;0.682353;0.67451;0.647059;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.198977;0.198977;-0.198977;1.000000
445641.86499985;5696562.32440002;470.52215006;0.364706;0.384314;0.360784;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.199456;0.199456;-0.199456;1.000000
445641.90880020;5696562.21299942;470.51344993;0.298039;0.313725;0.294118;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.194662;0.194662;-0.194662;1.000000
445641.88780029;5696562.51169975;470.50904991;0.584314;0.584314;0.537255;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.176577;0.176577;-0.176577;1.000000
445641.88910110;5696562.47419937;470.50635006;0.47451;0.47451;0.427451;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.175276;0.175276;-0.175276;1.000000
445641.92670258;5696562.47539909;470.50344994;0.568627;0.568627;0.517647;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.137674;0.137674;-0.137674;1.000000
445641.89120300;5696562.39919861;470.51024987;0.360784;0.352941;0.305882;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.173174;0.173174;-0.173174;1.000000
445641.93460281;5696562.28769882;470.51084997;0.670588;0.662745;0.635294;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.136494;0.136494;-0.136494;1.000000
445641.93610199;5696562.25259979;470.50814988;0.196078;0.192157;0.180392;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.149817;0.149817;-0.149817;1.000000
445641.90390213;5696562.36289986;470.51734998;0.443137;0.45098;0.396078;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.160475;0.160475;-0.160475;1.000000
445641.90530212;5696562.25070007;470.51374986;0.470588;0.470588;0.458824;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.177745;0.177745;-0.177745;1.000000
445641.86620148;5696562.35939987;470.51554992;0.380392;0.380392;0.356863;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.198175;0.198175;-0.198175;1.000000
445641.94040115;5696562.32679947;470.51384999;0.54902;0.552941;0.505882;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.124017;0.124017;-0.124017;1.000000
445641.92040070;5696562.36369904;470.51574995;0.505882;0.513725;0.447059;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.143976;0.143976;-0.143976;1.000000
445641.88860138;5696562.24979980;470.51764991;0.745098;0.752941;0.737255;48830.000000;1.000000;1.000000;1.000000;1.000000;-0.193207;0.193207;-0.193207;1.000000
445641.89000137;5696562.43669899;470.51055004;0.294118;0.286275;0.231373;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.174376;0.174376;-0.174376;1.000000
445641.92880066;5696562.40039833;470.50954988;0.607843;0.607843;0.54902;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.135576;0.135576;-0.135576;1.000000
445641.93710144;5696562.21509941;470.51245000;0.639216;0.65098;0.627451;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.171468;0.171468;-0.171468;1.000000
445641.87780197;5696562.31379898;470.52724983;0.615686;0.635294;0.615686;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.187277;0.187277;-0.187277;1.000000
445641.89340027;5696562.35439880;470.52604987;0.435294;0.447059;0.403922;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.170977;0.170977;-0.170977;1.000000
445641.89740189;5696562.29789932;470.52794983;0.768627;0.772549;0.745098;50115.000000;1.000000;1.000000;1.000000;1.000000;-0.170033;0.170033;-0.170033;1.000000
445641.88690002;5696562.50239952;470.50895001;0.478431;0.478431;0.439216;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.177477;0.177477;-0.177477;1.000000
445641.92460068;5696562.50359924;470.50594999;0.482353;0.470588;0.415686;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.139776;0.139776;-0.139776;1.000000
445641.96190079;5696562.50479897;470.50994994;0.564706;0.529412;0.470588;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.102476;0.102476;-0.102476;1.000000
445641.89050110;5696562.46469887;470.50624992;0.403922;0.4;0.34902;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.173876;0.173876;-0.173876;1.000000
445641.93630035;5696562.28059967;470.50854995;0.615686;0.603922;0.576471;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.137273;0.137273;-0.137273;1.000000
445641.93520172;5696562.24329956;470.50804998;0.137255;0.145098;0.133333;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.155574;0.155574;-0.155574;1.000000
445641.96170242;5696562.47679909;470.50734999;0.690196;0.682353;0.627451;44461.000000;1.000000;1.000000;1.000000;1.000000;-0.102674;0.102674;-0.102674;1.000000
445641.92770203;5696562.43789871;470.50764992;0.576471;0.572549;0.505882;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.136675;0.136675;-0.136675;1.000000
445641.92580231;5696562.46619995;470.50554993;0.419608;0.423529;0.364706;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.138575;0.138575;-0.138575;1.000000
445641.92680176;5696562.42869957;470.50755002;0.670588;0.670588;0.607843;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.137575;0.137575;-0.137575;1.000000
445641.93020065;5696562.39089973;470.50954988;0.631373;0.635294;0.568627;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.134176;0.134176;-0.134176;1.000000
445641.89150055;5696562.42719849;470.51055004;0.27451;0.270588;0.215686;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.172876;0.172876;-0.172876;1.000000
445641.87680252;5696562.35129936;470.52294995;0.294118;0.301961;0.270588;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.187574;0.187574;-0.187574;1.000000
445641.91310318;5696562.31519897;470.52644994;0.509804;0.513725;0.482353;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.151996;0.151996;-0.151996;1.000000
445641.87930115;5696562.27859886;470.52454998;0.74902;0.756863;0.737255;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.192081;0.192081;-0.192081;1.000000
445641.87970169;5696562.50070007;470.51084997;0.603922;0.607843;0.568627;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.184675;0.184675;-0.184675;1.000000
445641.91510208;5696562.50219925;470.50554993;0.494118;0.486275;0.431373;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.149275;0.149275;-0.149275;1.000000
445641.88090332;5696562.46329887;470.50814988;0.4;0.396078;0.352941;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.183474;0.183474;-0.183474;1.000000
445641.92680176;5696562.27909859;470.51035001;0.635294;0.627451;0.603922;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.146690;0.146690;-0.146690;1.000000
445641.92800339;5696562.24159821;470.50994994;0.203922;0.207843;0.192157;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.162520;0.162520;-0.162520;1.000000
445641.95280273;5696562.50569923;470.50724985;0.509804;0.482353;0.423529;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.111574;0.111574;-0.111574;1.000000
445641.91850098;5696562.46449860;470.50755002;0.376471;0.376471;0.321569;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.145876;0.145876;-0.145876;1.000000
445641.95510300;5696562.43069847;470.50644996;0.607843;0.603922;0.533333;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.109274;0.109274;-0.109274;1.000000
445641.91960342;5696562.42700012;470.50944998;0.662745;0.658824;0.6;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.144773;0.144773;-0.144773;1.000000
445641.92100342;5696562.39180000;470.50915005;0.603922;0.607843;0.545098;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.143373;0.143373;-0.143373;1.000000
445641.95400055;5696562.46819885;470.50455000;0.603922;0.6;0.545098;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.110376;0.110376;-0.110376;1.000000
445641.88220032;5696562.42809875;470.51014997;0.360784;0.352941;0.301961;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.182177;0.182177;-0.182177;1.000000
445641.92210205;5696562.33539970;470.52244999;0.509804;0.517647;0.478431;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.142275;0.142275;-0.142275;1.000000
445641.87640198;5696562.32319839;470.52724983;0.596078;0.611765;0.588235;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.188098;0.188098;-0.188098;1.000000
445641.91410263;5696562.32669838;470.52664997;0.513725;0.517647;0.482353;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.150311;0.150311;-0.150311;1.000000
445641.86890228;5696562.51109894;470.51055004;0.705882;0.709804;0.67451;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.195475;0.195475;-0.195475;1.000000
445641.90670212;5696562.51229866;470.50525000;0.552941;0.541176;0.482353;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.157675;0.157675;-0.157675;1.000000
445641.87010010;5696562.47359856;470.51014997;0.419608;0.415686;0.380392;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.194277;0.194277;-0.194277;1.000000
445641.87120255;5696562.43609818;470.51204993;0.482353;0.470588;0.427451;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.193174;0.193174;-0.193174;1.000000
445641.90890320;5696562.43729980;470.50915005;0.454902;0.45098;0.388235;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.155474;0.155474;-0.155474;1.000000
445641.93240173;5696562.36499985;470.51164987;0.431373;0.439216;0.372549;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.131975;0.131975;-0.131975;1.000000
445641.88840302;5696562.49289902;470.50884988;0.415686;0.415686;0.376471;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.175974;0.175974;-0.175974;1.000000
445641.92609985;5696562.49419983;470.50354983;0.623529;0.615686;0.564706;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.138277;0.138277;-0.138277;1.000000
445641.96350296;5696562.49529846;470.50764992;0.568627;0.541176;0.486275;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.100874;0.100874;-0.100874;1.000000
445641.88960083;5696562.45549973;470.50845005;0.352941;0.34902;0.294118;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.174776;0.174776;-0.174776;1.000000
445641.92710312;5696562.45669945;470.50784995;0.341176;0.345098;0.282353;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.137274;0.137274;-0.137274;1.000000
445641.93670090;5696562.23390015;470.50794985;0.145098;0.156863;0.145098;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.159801;0.159801;-0.159801;1.000000
445641.92530258;5696562.48489960;470.50344994;0.721569;0.721569;0.670588;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.139074;0.139074;-0.139074;1.000000
445641.88980301;5696562.48349960;470.50884988;0.454902;0.458824;0.411765;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.174574;0.174574;-0.174574;1.000000
445641.92860229;5696562.44719894;470.50784995;0.364706;0.364706;0.301961;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.135775;0.135775;-0.135775;1.000000
445641.93690308;5696562.26190002;470.50834991;0.337255;0.329412;0.313725;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.144524;0.144524;-0.144524;1.000000
445641.92830093;5696562.41919907;470.50744988;0.603922;0.603922;0.541176;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.136076;0.136076;-0.136076;1.000000
445641.93550308;5696562.27129944;470.50834991;0.501961;0.490196;0.470588;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.141613;0.141613;-0.141613;1.000000
445641.89060028;5696562.41789825;470.51044991;0.262745;0.254902;0.207843;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.173777;0.173777;-0.173777;1.000000
445641.90550049;5696562.47499855;470.50705006;0.552941;0.552941;0.505882;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.158876;0.158876;-0.158876;1.000000
445641.94650085;5696562.43849953;470.50615003;0.552941;0.556863;0.490196;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.117876;0.117876;-0.117876;1.000000
445641.91010101;5696562.39979942;470.50874998;0.552941;0.545098;0.490196;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.154276;0.154276;-0.154276;1.000000
445641.91720016;5696562.25199898;470.50965001;0.403922;0.403922;0.392157;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.166569;0.166569;-0.166569;1.000000
445641.93100174;5696562.37449844;470.50934984;0.392157;0.4;0.333333;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.133375;0.133375;-0.133375;1.000000
445641.92940338;5696562.38169868;470.50934984;0.466667;0.478431;0.411765;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.134974;0.134974;-0.134974;1.000000
445641.86870010;5696562.31460007;470.52444984;0.384314;0.411765;0.388235;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.196282;0.196282;-0.196282;1.000000
445641.87820251;5696562.51019867;470.51094987;0.658824;0.658824;0.619608;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.186174;0.186174;-0.186174;1.000000
445641.91600235;5696562.51139839;470.50565006;0.576471;0.560784;0.501961;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.148375;0.148375;-0.148375;1.000000
445641.87940033;5696562.47269829;470.51055004;0.419608;0.415686;0.372549;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.184977;0.184977;-0.184977;1.000000
445641.91710098;5696562.47399910;470.50525000;0.54902;0.552941;0.498039;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.147276;0.147276;-0.147276;1.000000
445641.91830261;5696562.43879898;470.50954988;0.537255;0.537255;0.470588;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.146074;0.146074;-0.146074;1.000000
445641.88170059;5696562.39769943;470.51204993;0.4;0.392157;0.34902;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.182676;0.182676;-0.182676;1.000000
445641.92650040;5696562.25109871;470.51004984;0.301961;0.298039;0.286275;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.158856;0.158856;-0.158856;1.000000
445641.94540222;5696562.47599991;470.50424983;0.694118;0.694118;0.643137;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.118975;0.118975;-0.118975;1.000000
445641.94760330;5696562.40099915;470.50814988;0.537255;0.537255;0.462745;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.116774;0.116774;-0.116774;1.000000
445641.94880112;5696562.36349876;470.50775005;0.552941;0.556863;0.494118;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.115576;0.115576;-0.115576;1.000000
445641.87880142;5696562.49149902;470.51074984;0.494118;0.494118;0.458824;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.185575;0.185575;-0.185575;1.000000
445641.91680344;5696562.49499901;470.50554993;0.607843;0.6;0.552941;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.147573;0.147573;-0.147573;1.000000
445641.88010223;5696562.45399864;470.50804998;0.388235;0.384314;0.333333;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.184275;0.184275;-0.184275;1.000000
445641.91780289;5696562.45749863;470.50744988;0.305882;0.309804;0.25098;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.146574;0.146574;-0.146574;1.000000
445641.92820175;5696562.19489868;470.51175000;0.909804;0.921569;0.898039;59881.000000;1.000000;1.000000;1.000000;1.000000;-0.191823;0.191823;-0.191823;1.000000
445641.91890152;5696562.42000015;470.50934984;0.588235;0.588235;0.533333;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.145475;0.145475;-0.145475;1.000000
445641.95660217;5696562.42119987;470.50644996;0.572549;0.568627;0.494118;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.107775;0.107775;-0.107775;1.000000
445641.92010315;5696562.38249977;470.50895001;0.47451;0.482353;0.419608;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.144274;0.144274;-0.144274;1.000000
445641.92590149;5696562.26989944;470.51024987;0.584314;0.568627;0.552941;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.150955;0.150955;-0.150955;1.000000
445641.92710312;5696562.23239906;470.50985004;0.156863;0.164706;0.152941;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.168434;0.168434;-0.168434;1.000000
445641.95549973;5696562.45869835;470.50455000;0.521569;0.517647;0.454902;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.108877;0.108877;-0.108877;1.000000
445641.95190247;5696562.49639900;470.50714995;0.54902;0.52549;0.47451;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.112474;0.112474;-0.112474;1.000000
