//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump88
13194
445618.40940102;5696561.44029816;471.95785000;0.313725;0.341176;0.380392;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.110298;0.110298;-0.110298;1.000000
445618.44460114;5696561.51649864;471.95564987;0.172549;0.192157;0.227451;12336.000000;1.000000;1.000000;1.000000;1.000000;0.099987;-0.099987;0.099987;1.000000
445618.38440140;5696561.37479980;471.96064999;0.262745;0.27451;0.298039;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.044800;0.044800;-0.044800;1.000000
445618.37460144;5696561.42009933;471.96075012;0.321569;0.337255;0.360784;21845.000000;1.000000;1.000000;1.000000;1.000000;0.090099;-0.090099;0.090099;1.000000
445618.41120155;5696561.38410004;471.95725014;0.164706;0.188235;0.223529;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.054100;0.054100;-0.054100;1.000000
445618.35090073;5696561.50369843;471.98624994;0.498039;0.541176;0.576471;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.173698;0.173698;-0.173698;1.000000
445618.46260078;5696561.50779922;471.95405008;0.137255;0.152941;0.188235;9766.000000;1.000000;1.000000;1.000000;1.000000;0.081480;-0.081480;0.081480;1.000000
445618.25210197;5696561.21859940;471.97835018;0.286275;0.309804;0.32549;19789.000000;1.000000;1.000000;1.000000;1.000000;0.115640;-0.115640;0.115640;1.000000
445618.32380112;5696561.25879868;471.97514965;0.12549;0.145098;0.164706;9252.000000;1.000000;1.000000;1.000000;1.000000;0.071201;-0.071201;0.071201;1.000000
445618.28840073;5696561.25729950;471.98045017;0.207843;0.231373;0.243137;14649.000000;1.000000;1.000000;1.000000;1.000000;0.072701;-0.072701;0.072701;1.000000
445618.39790161;5696561.30089958;471.97664978;0.337255;0.352941;0.368627;22873.000000;1.000000;1.000000;1.000000;1.000000;0.029100;-0.029100;0.029100;1.000000
445618.28600128;5696561.33219917;471.98124983;0.215686;0.223529;0.231373;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.002199;0.002199;-0.002199;1.000000
445618.35900124;5696561.33489807;471.97524979;0.121569;0.14902;0.192157;9509.000000;1.000000;1.000000;1.000000;1.000000;0.004898;-0.004898;0.004898;1.000000
445618.32040222;5696561.37119873;471.97394993;0.129412;0.145098;0.176471;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.041199;0.041199;-0.041199;1.000000
445618.31660088;5696561.40659912;471.97655012;0.121569;0.137255;0.164706;8738.000000;1.000000;1.000000;1.000000;1.000000;-0.076599;0.076599;-0.076599;1.000000
445618.35170181;5696561.48269852;471.97674992;0.313725;0.34902;0.380392;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.152699;0.152699;-0.152699;1.000000
445618.32790192;5696561.17659958;471.97434999;0.0941176;0.117647;0.129412;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.153400;0.153400;-0.153400;1.000000
445618.42700203;5696561.23749931;471.97725012;0.156863;0.188235;0.219608;11822.000000;1.000000;1.000000;1.000000;1.000000;0.092501;-0.092501;0.092501;1.000000
445618.44970139;5696561.58329971;471.98234989;0.215686;0.235294;0.266667;15163.000000;1.000000;1.000000;1.000000;1.000000;0.099064;-0.099064;0.099064;1.000000
445618.44700249;5696561.44149979;471.95494987;0.262745;0.290196;0.321569;18504.000000;1.000000;1.000000;1.000000;1.000000;0.103533;-0.103533;0.103533;1.000000
445618.37380226;5696561.43649872;471.96084978;0.207843;0.231373;0.254902;14649.000000;1.000000;1.000000;1.000000;1.000000;0.106499;-0.106499;0.106499;1.000000
445618.38990219;5696561.26209839;471.96884968;0.231373;0.243137;0.25098;15677.000000;1.000000;1.000000;1.000000;1.000000;0.067902;-0.067902;0.067902;1.000000
445618.43710144;5696561.24589928;471.97774984;0.184314;0.211765;0.239216;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.084101;0.084101;-0.084101;1.000000
445618.38370140;5696561.39129837;471.95844986;0.180392;0.2;0.227451;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.061298;0.061298;-0.061298;1.000000
445618.42010124;5696561.42999847;471.95825006;0.129412;0.156863;0.192157;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.099998;0.099998;-0.099998;1.000000
445618.38120087;5696561.46619995;471.96154978;0.160784;0.188235;0.223529;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.136200;0.136200;-0.136200;1.000000
445618.41900070;5696561.46749886;471.95624973;0.2;0.231373;0.270588;14649.000000;1.000000;1.000000;1.000000;1.000000;0.124346;-0.124346;0.124346;1.000000
445618.45160110;5696561.54379852;471.96094992;0.168627;0.184314;0.207843;11822.000000;1.000000;1.000000;1.000000;1.000000;0.094704;-0.094704;0.094704;1.000000
445618.44780167;5696561.61839874;471.99434998;0.65098;0.682353;0.717647;44204.000000;1.000000;1.000000;1.000000;1.000000;0.103149;-0.103149;0.103149;1.000000
445618.34530075;5696561.40869911;471.96624996;0.0862745;0.101961;0.12549;6425.000000;1.000000;1.000000;1.000000;1.000000;0.078699;-0.078699;0.078699;1.000000
445618.38170250;5696561.41949852;471.95865013;0.219608;0.239216;0.262745;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.089499;0.089499;-0.089499;1.000000
445618.42400177;5696561.34779938;471.95974972;0.168627;0.188235;0.207843;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.017799;0.017799;-0.017799;1.000000
445618.37580116;5696561.38259895;471.96035006;0.403922;0.419608;0.435294;27242.000000;1.000000;1.000000;1.000000;1.000000;0.052599;-0.052599;0.052599;1.000000
445618.34220131;5696561.27809914;471.97155001;0.352941;0.372549;0.392157;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.051901;0.051901;-0.051901;1.000000
445618.33880241;5696561.39059837;471.96805002;0.117647;0.137255;0.160784;8738.000000;1.000000;1.000000;1.000000;1.000000;0.060598;-0.060598;0.060598;1.000000
445618.33440216;5696561.44699867;471.97555019;0.109804;0.137255;0.176471;8738.000000;1.000000;1.000000;1.000000;1.000000;0.116999;-0.116999;0.116999;1.000000
445618.34990128;5696561.31469925;471.97924997;0.117647;0.141176;0.168627;8738.000000;1.000000;1.000000;1.000000;1.000000;0.015301;-0.015301;0.015301;1.000000
445618.42080124;5696561.41129883;471.95564987;0.192157;0.215686;0.254902;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.081299;0.081299;-0.081299;1.000000
445618.41950233;5696561.44869812;471.95844986;0.470588;0.498039;0.537255;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.118698;0.118698;-0.118698;1.000000
445618.37650116;5696561.36619957;471.96245005;0.443137;0.45098;0.466667;29298.000000;1.000000;1.000000;1.000000;1.000000;0.036200;-0.036200;0.036200;1.000000
445618.45230110;5696561.52509888;471.95844986;0.105882;0.12549;0.160784;7967.000000;1.000000;1.000000;1.000000;1.000000;0.092839;-0.092839;0.092839;1.000000
445618.38580139;5696561.36529930;471.96285011;0.262745;0.278431;0.309804;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.035299;0.035299;-0.035299;1.000000
445618.42020233;5696561.21479996;471.97664978;0.105882;0.12549;0.145098;7967.000000;1.000000;1.000000;1.000000;1.000000;0.115200;-0.115200;0.115200;1.000000
445618.43240173;5696561.17149933;471.97895004;0.121569;0.133333;0.14902;8481.000000;1.000000;1.000000;1.000000;1.000000;-0.158501;0.158501;-0.158501;1.000000
445618.41170128;5696561.36529930;471.95935013;0.12549;0.145098;0.176471;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.035299;0.035299;-0.035299;1.000000
445618.39950188;5696561.21449860;471.96864988;0.172549;0.196078;0.211765;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.115501;0.115501;-0.115501;1.000000
445618.38360222;5696561.21609886;471.96105005;0.341176;0.352941;0.356863;22873.000000;1.000000;1.000000;1.000000;1.000000;0.113901;-0.113901;0.113901;1.000000
445618.30710228;5696561.43529900;471.98574974;0.109804;0.137255;0.176471;8738.000000;1.000000;1.000000;1.000000;1.000000;0.105299;-0.105299;0.105299;1.000000
445618.29020126;5696561.37850006;471.98434975;0.184314;0.196078;0.211765;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.048500;0.048500;-0.048500;1.000000
445618.43960197;5696561.38389977;471.94924976;0.27451;0.301961;0.329412;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.053900;0.053900;-0.053900;1.000000
445618.32290085;5696561.52959831;471.98764994;0.0705882;0.101961;0.133333;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.199598;0.199598;-0.199598;1.000000
445618.29380234;5696561.34089859;471.98175003;0.384314;0.4;0.407843;25957.000000;1.000000;1.000000;1.000000;1.000000;0.010899;-0.010899;0.010899;1.000000
445618.32930191;5696561.34229858;471.97634985;0.133333;0.145098;0.172549;9252.000000;1.000000;1.000000;1.000000;1.000000;0.012299;-0.012299;0.012299;1.000000
445618.29520233;5696561.30569847;471.98134996;0.0862745;0.101961;0.113725;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.024302;0.024302;-0.024302;1.000000
445618.25990112;5696561.22719963;471.97884991;0.356863;0.384314;0.4;24672.000000;1.000000;1.000000;1.000000;1.000000;0.105392;-0.105392;0.105392;1.000000
445618.30010231;5696561.15579994;471.97744991;0.14902;0.164706;0.176471;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.174200;0.174200;-0.174200;1.000000
445618.36440094;5696561.21309860;471.96705009;0.0588235;0.0784314;0.0941176;4626.000000;1.000000;1.000000;1.000000;1.000000;-0.116901;0.116901;-0.116901;1.000000
445618.40880211;5696561.21589859;471.97144987;0.152941;0.172549;0.184314;10794.000000;1.000000;1.000000;1.000000;1.000000;0.114101;-0.114101;0.114101;1.000000
445618.43080147;5696561.17869957;471.97905018;0.156863;0.172549;0.180392;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.151300;0.151300;-0.151300;1.000000
445618.44050224;5696561.34859856;471.95814993;0.101961;0.129412;0.160784;7967.000000;1.000000;1.000000;1.000000;1.000000;-0.018599;0.018599;-0.018599;1.000000
445618.40170105;5696561.38259895;471.95685007;0.203922;0.219608;0.25098;14135.000000;1.000000;1.000000;1.000000;1.000000;0.052599;-0.052599;0.052599;1.000000
445618.36620148;5696561.38119896;471.96215012;0.341176;0.356863;0.376471;23130.000000;1.000000;1.000000;1.000000;1.000000;0.051199;-0.051199;0.051199;1.000000
445618.43840225;5696561.42369850;471.95435001;0.133333;0.152941;0.188235;9766.000000;1.000000;1.000000;1.000000;1.000000;0.093699;-0.093699;0.093699;1.000000
445618.40280159;5696561.41989906;471.95734980;0.160784;0.184314;0.219608;11822.000000;1.000000;1.000000;1.000000;1.000000;0.089899;-0.089899;0.089899;1.000000
445618.43700226;5696561.45879944;471.95464994;0.407843;0.435294;0.47451;28270.000000;1.000000;1.000000;1.000000;1.000000;0.107953;-0.107953;0.107953;1.000000
445618.43580063;5696561.49629982;471.95505001;0.415686;0.447059;0.486275;28784.000000;1.000000;1.000000;1.000000;1.000000;0.107511;-0.107511;0.107511;1.000000
445618.43430145;5696561.53369911;471.96245005;0.286275;0.305882;0.337255;19789.000000;1.000000;1.000000;1.000000;1.000000;0.111340;-0.111340;0.111340;1.000000
445618.43060120;5696561.60829933;471.99104979;0.572549;0.603922;0.639216;39064.000000;1.000000;1.000000;1.000000;1.000000;0.119686;-0.119686;0.119686;1.000000
445618.27810104;5696561.24659927;471.97984983;0.14902;0.172549;0.184314;10794.000000;1.000000;1.000000;1.000000;1.000000;0.083552;-0.083552;0.083552;1.000000
