//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump56
17760
445644.40460022;5696576.80109890;470.76254990;0.768627;0.752941;0.721569;49344.000000;1.000000;1.000000;1.000000;1.000000;0.029115;-0.029115;0.029115;1.000000
445644.35390289;5696576.87529953;470.79604985;0.647059;0.658824;0.560784;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.070656;0.070656;-0.070656;1.000000
445644.05000122;5696577.22189911;470.89354994;0.372549;0.317647;0.286275;21588.000000;1.000000;1.000000;1.000000;1.000000;0.117335;-0.117335;0.117335;1.000000
445644.47760208;5696577.00149925;470.80314996;0.290196;0.341176;0.219608;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.024275;0.024275;-0.024275;1.000000
445644.13750275;5696577.13519867;470.84524991;0.498039;0.501961;0.462745;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.194801;0.194801;-0.194801;1.000000
445644.24090012;5696576.88819893;470.78874995;0.764706;0.752941;0.709804;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.177065;0.177065;-0.177065;1.000000
445644.09500320;5696577.25049885;470.88894989;0.521569;0.478431;0.427451;31611.000000;1.000000;1.000000;1.000000;1.000000;0.079504;-0.079504;0.079504;1.000000
445644.39030273;5696576.85809906;470.78355004;0.462745;0.454902;0.360784;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.033275;0.033275;-0.033275;1.000000
445644.46940048;5696577.21479900;470.80534985;0.564706;0.556863;0.521569;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.067418;0.067418;-0.067418;1.000000
445644.43290146;5696577.17609890;470.80784990;0.678431;0.690196;0.658824;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.071911;0.071911;-0.071911;1.000000
445644.47060211;5696577.17729958;470.80495002;0.921569;0.92549;0.905882;60395.000000;1.000000;1.000000;1.000000;1.000000;-0.038007;0.038007;-0.038007;1.000000
445644.43650253;5696577.13849934;470.80524995;0.537255;0.560784;0.52549;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.065374;0.065374;-0.065374;1.000000
445644.47190292;5696577.13989933;470.80224993;0.529412;0.545098;0.517647;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.029974;0.029974;-0.029974;1.000000
445644.20850189;5696577.22189911;470.85185005;0.415686;0.407843;0.356863;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.108101;0.108101;-0.108101;1.000000
445644.43760117;5696577.10089882;470.80714991;0.509804;0.537255;0.498039;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.064276;0.064276;-0.064276;1.000000
445644.47420319;5696577.06489952;470.80375006;0.862745;0.886275;0.847059;57311.000000;1.000000;1.000000;1.000000;1.000000;-0.027674;0.027674;-0.027674;1.000000
445644.29540070;5696577.19759949;470.84384992;0.592157;0.580392;0.54902;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.132401;0.132401;-0.132401;1.000000
445644.25170334;5696576.84999950;470.77944996;0.643137;0.627451;0.580392;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.157697;0.157697;-0.157697;1.000000
445644.40279968;5696577.01499947;470.83254983;0.239216;0.309804;0.207843;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.099077;0.099077;-0.099077;1.000000
445644.12390335;5696577.24599941;470.85994985;0.560784;0.52549;0.486275;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.084001;0.084001;-0.084001;1.000000
445644.37630280;5696576.80129917;470.76825001;0.623529;0.619608;0.596078;40349.000000;1.000000;1.000000;1.000000;1.000000;0.042855;-0.042855;0.042855;1.000000
445644.35390289;5696577.08749874;470.82184984;0.160784;0.168627;0.152941;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.147974;0.147974;-0.147974;1.000000
445644.39140137;5696577.08869942;470.82124998;0.427451;0.458824;0.419608;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.110476;0.110476;-0.110476;1.000000
445644.50800140;5696577.19739922;470.79524996;0.529412;0.52549;0.490196;34181.000000;1.000000;1.000000;1.000000;1.000000;0.042331;-0.042331;0.042331;1.000000
445644.47229965;5696576.97159870;470.80725004;0.180392;0.227451;0.105882;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.029577;0.029577;-0.029577;1.000000
445644.41680344;5696577.12849911;470.80894997;0.313725;0.337255;0.301961;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.085073;0.085073;-0.085073;1.000000
445644.45450027;5696577.12979897;470.80364992;0.639216;0.658824;0.627451;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.047377;0.047377;-0.047377;1.000000
445644.32890137;5696577.19939907;470.83134987;0.670588;0.662745;0.623529;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.130601;0.130601;-0.130601;1.000000
445644.16260345;5696577.20969875;470.85894992;0.619608;0.615686;0.568627;39835.000000;1.000000;1.000000;1.000000;1.000000;0.120301;-0.120301;0.120301;1.000000
445644.12650116;5696577.17339905;470.85924985;0.721569;0.713725;0.67451;46517.000000;1.000000;1.000000;1.000000;1.000000;-0.156601;0.156601;-0.156601;1.000000
445644.30140121;5696577.21559914;470.85134985;0.647059;0.643137;0.607843;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.114401;0.114401;-0.114401;1.000000
445644.15490158;5696577.17319878;470.85115005;0.678431;0.67451;0.635294;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.156801;0.156801;-0.156801;1.000000
445644.45940216;5696577.03799923;470.81674983;0.305882;0.34902;0.258824;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.042475;0.042475;-0.042475;1.000000
445644.46059998;5696577.00059898;470.81635000;0.356863;0.427451;0.294118;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.041277;0.041277;-0.041277;1.000000
445644.31140335;5696576.95599945;470.81834986;0.501961;0.517647;0.372549;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.158844;0.158844;-0.158844;1.000000
445644.46190079;5696576.96309956;470.81364991;0.243137;0.298039;0.164706;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.039976;0.039976;-0.039976;1.000000
445644.28160294;5696576.84259899;470.77604987;0.682353;0.666667;0.603922;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.127150;0.127150;-0.127150;1.000000
445644.42960175;5696576.84989937;470.77584984;0.466667;0.458824;0.360784;29298.000000;1.000000;1.000000;1.000000;1.000000;0.019899;-0.019899;0.019899;1.000000
445644.35570343;5696576.80999954;470.77674987;0.533333;0.533333;0.494118;34438.000000;1.000000;1.000000;1.000000;1.000000;0.056109;-0.056109;0.056109;1.000000
445644.47290237;5696576.73839958;470.77654984;0.517647;0.498039;0.47451;32639.000000;1.000000;1.000000;1.000000;1.000000;0.091600;-0.091600;0.091600;1.000000
445644.41530045;5696576.73709877;470.75525000;0.505882;0.501961;0.486275;32639.000000;1.000000;1.000000;1.000000;1.000000;0.092901;-0.092901;0.092901;1.000000
445644.23670013;5696577.17709930;470.85955002;0.654902;0.65098;0.615686;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.152901;0.152901;-0.152901;1.000000
445644.45030029;5696576.73849876;470.75915005;0.27451;0.254902;0.239216;16962.000000;1.000000;1.000000;1.000000;1.000000;0.091501;-0.091501;0.091501;1.000000
