//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump125
792
445597.17690094;5696565.41479881;473.35864975;0.403922;0.376471;0.317647;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.194485;0.194485;-0.194485;1.000000
445597.06430252;5696565.41119965;473.36044981;0.34902;0.396078;0.254902;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.102422;0.102422;-0.102422;1.000000
445596.98910149;5696565.40649994;473.35934975;0.494118;0.466667;0.396078;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.076500;0.076500;-0.076500;1.000000
445597.10160072;5696565.41239937;473.36455013;0.243137;0.309804;0.196078;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.129362;0.129362;-0.129362;1.000000
445597.02910240;5696565.40979965;473.35885002;0.662745;0.658824;0.564706;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.084316;0.084316;-0.084316;1.000000
445597.16750153;5696565.41559990;473.36284973;0.360784;0.341176;0.278431;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.186437;0.186437;-0.186437;1.000000
445597.05710228;5696565.40949829;473.36014988;0.380392;0.423529;0.278431;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.096798;0.096798;-0.096798;1.000000
445596.97810181;5696565.43789871;473.35694983;0.498039;0.47451;0.419608;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.107899;0.107899;-0.107899;1.000000
445596.98200233;5696565.40709885;473.36135008;0.568627;0.537255;0.482353;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.077099;0.077099;-0.077099;1.000000
445597.09230240;5696565.41089828;473.36175014;0.278431;0.34902;0.219608;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.121331;0.121331;-0.121331;1.000000
445597.01970108;5696565.40839966;473.35844995;0.65098;0.631373;0.560784;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.080400;0.080400;-0.080400;1.000000
445597.02660187;5696565.43109901;473.35664989;0.376471;0.384314;0.309804;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.104079;0.104079;-0.104079;1.000000
