x,y,z,nx,ny,nz,curvature,density,label
35.096717834472656,-1.641362547874451,-0.6432790756225586,-0.0,-0.0,-1.0,0.181074510364493,2.0,0.0
34.312828063964844,-0.8189346790313721,-0.5410604476928711,-0.676083744747067,-0.2797136991903417,-0.6816678198169821,0.2648186008389706,7.0,0.0
32.94108581542969,-0.3805952072143554,-0.6996846199035645,-0.0,-0.0,-1.0,0.149601803739515,1.0,0.0
34.89850997924805,0.4714748859405517,-0.8387117385864258,-0.0,-0.0,-1.0,0.061280736332815,2.0,0.0
34.668495178222656,-0.0411043167114257,-0.8083944320678711,-0.0,-0.0,-1.0,0.1131385829356859,2.0,0.0
34.25436782836914,-0.7759771347045898,-0.7525787353515625,-0.7166196162767007,0.4826881340620907,-0.5034565431128009,0.2359030342504623,7.0,0.0
34.30418395996094,-0.8110175132751465,-0.5296432971954346,-0.3491248210147041,-0.3413235820901991,-0.8727027395743443,0.1860279051574593,6.0,0.0
35.13513946533203,0.5187077522277832,-0.8840844631195068,0.6926934232620705,-0.5782591754477914,0.4310361323368546,0.0577228790088647,6.0,0.0
34.02880859375,-0.0688152313232421,-0.7888948917388916,-0.361048571184446,-0.5886601482476799,-0.7232725344644915,0.1216844191197473,14.0,0.0
34.38093185424805,-0.6982975006103516,-0.5633575916290283,-0.1579001160634507,-0.4618737196380351,-0.8727773028985542,0.1063449010845797,3.0,0.0
33.08845520019531,-0.2712059020996094,-0.7910821437835693,-0.054452630639567,0.2122870754993708,-0.9756890429805776,0.2154746245527392,4.0,0.0
35.005760192871094,-0.4045562744140625,-0.7351930141448975,-0.0,-0.0,-1.0,0.0760290121471192,2.0,0.0
33.161781311035156,-0.2060909271240234,-0.6869101524353027,-0.0,-0.0,-1.0,0.1779599652783206,2.0,0.0
32.86726379394531,-0.3690929412841797,-0.8347866535186768,-0.0,-0.0,-1.0,0.0826642390247029,1.0,0.0
33.23150634765625,-0.2518424987792969,-0.7436437606811523,-0.0,-0.0,-1.0,0.2102189339926908,2.0,0.0
34.78844451904297,-1.0102310180664062,-0.7826340198516846,-0.6494268636732026,0.7202107234267485,-0.244010783779544,0.0785029091080227,4.0,0.0
34.19084930419922,-0.7622280120849609,-0.6790897846221924,-0.6816234417257234,0.3456050635106107,-0.6449392403674983,0.183964268733563,3.0,0.0
34.987335205078125,-0.2374248504638672,-0.7281444072723389,-0.261170254096684,0.7041241780501404,-0.6603023854722075,0.0875755509957577,6.0,0.0
34.16014099121094,-0.7554645538330078,-0.5982563495635986,-0.2505881455736709,0.6238065650362099,-0.7403181415551513,0.1894925940067181,3.0,0.0
35.185943603515625,-0.5755462646484375,-0.7097642421722412,-0.0,-0.0,-1.0,0.1718040626659046,1.0,0.0
33.237369537353516,-0.0570011138916015,-0.8084828853607178,0.3086520950157678,0.3458015534540307,-0.8860898204308393,0.2126889520527689,3.0,0.0
34.97080612182617,-1.0526390075683594,-0.8016040325164795,-0.0,-0.0,-1.0,0.15932937931468,1.0,0.0
34.13326644897461,-0.7897167205810547,-0.6772463321685791,-0.0,-0.0,-1.0,0.1280294820244787,1.0,0.0
33.10890579223633,-0.2008094787597656,-0.7482131719589233,-0.0,-0.0,-1.0,0.2671430300800837,2.0,0.0
34.88872146606445,-0.11871337890625,-0.8731256723403931,0.5071577512368199,-0.7955406579330858,0.3315208544508243,0.1183032262121117,4.0,0.0
34.39823532104492,0.22491455078125,-0.7898160219192505,-0.0,-0.0,-1.0,0.1732326633154943,2.0,0.0
35.04693603515625,-0.0832328796386718,-0.7478070259094238,0.3960376230779538,0.6479004175456055,-0.650675994678607,0.1727980821276993,5.0,0.0
33.22455596923828,-0.0859184265136718,-0.8242313861846924,-0.0,-0.0,-1.0,0.1570023010979127,2.0,0.0
34.24529266357422,0.0033893585205078,-0.8687920570373535,0.0513741377244127,0.136899192704128,-0.989251893609525,0.0682571769972227,3.0,0.0
34.697425842285156,0.0202560424804687,-0.8953258991241455,0.4462875447153327,-0.6719994759553061,-0.5909688077620966,0.072055275106753,3.0,0.0
34.83935546875,0.2576179504394531,-0.8744668960571289,0.0234291755296595,-0.0237022456583673,-0.9994444843435532,0.0609799505264583,3.0,0.0
34.483680725097656,0.4901657104492187,-0.8208436965942383,0.8327962907199392,-0.1212406058177183,-0.5401398463954157,0.1444469749272573,3.0,0.0
33.00840759277344,-0.2150630950927734,-0.7792277336120605,-0.0,-0.0,-1.0,0.178266238077675,2.0,0.0
35.15928268432617,0.2225494384765625,-0.7938182353973389,-0.0,-0.0,-1.0,0.1120356646373565,2.0,0.0
33.14443588256836,-0.1364250183105468,-0.7267650365829468,-0.0206478763562643,-0.6112426194864748,-0.7911738906999451,0.1423057839495676,3.0,0.0
35.137821197509766,0.0371532440185546,-0.76545250415802,0.4010639493430472,-0.5616044053907638,-0.7237044979707149,0.1713633075769691,8.0,0.0
34.367435455322266,-0.8415203094482422,-0.7629871368408203,-0.3702440908589864,0.9201243490056136,0.1276342256254093,0.1868198662452028,3.0,0.0
33.85285186767578,-0.6735076904296875,-0.7503581047058105,0.3004122454436768,0.2820493555683527,-0.9111534688574504,0.1113848317554476,6.0,0.0
35.199119567871094,-0.0474319458007812,-0.7740757465362549,-0.0740926672763215,-0.103809118432205,-0.9918336269688623,0.1561030859982883,4.0,0.0
35.10606002807617,0.0401458740234375,-0.7615838050842285,0.6380906501821487,-0.6554948690456691,-0.4039391028421532,0.1549724695302392,9.0,0.0
34.2775764465332,-0.8344573974609375,-0.2590423822402954,-0.1382296806260371,0.5688950086538946,-0.8107101976185508,0.2179084681357373,9.0,0.0
33.82268142700195,-0.6020565032958984,-0.7872219085693359,-0.0,-0.0,-1.0,0.0711513221422004,1.0,0.0
34.95882797241211,-0.2449951171875,-0.7198665142059326,-0.2452849987538483,-0.1272345874938611,-0.9610653615293768,0.075411102653088,3.0,0.0
34.01552200317383,-0.0354213714599609,-0.8084747791290283,0.3746696965960163,-0.3400334698062315,-0.862554263721526,0.1070735199153851,5.0,0.0
34.603816986083984,-0.0373153686523437,-0.7896063327789307,-0.0,-0.0,-1.0,0.0893939278079071,1.0,0.0
35.17875671386719,-0.0371646881103515,-0.7741446495056152,-0.0150062731070861,-0.2293304202988579,-0.9732329474966336,0.1561030859982882,5.0,0.0
34.054325103759766,-0.0872325897216796,-0.8016437292098999,-0.6179898757561033,-0.601466069771571,-0.5062875471276137,0.1339662366835283,8.0,0.0
35.15666961669922,-0.0673809051513671,-0.7689646482467651,-0.2640289176242388,0.2754642247857239,-0.9243420316751656,0.0824257506353164,5.0,0.0
34.95711135864258,-0.1341590881347656,-0.7642543315887451,0.0643286902209378,0.8333844011884313,-0.5489373912116561,0.1196630068730678,6.0,0.0
33.4470329284668,-0.1809043884277343,-0.8787243366241455,-0.0,-0.0,-1.0,0.0378264944913578,2.0,0.0
35.13835525512695,0.058145523071289,-0.7825236320495605,0.4306530919601257,-0.8746124374380185,-0.2226903650001762,0.1494008427390371,7.0,0.0
35.158164978027344,-1.3362693786621094,-0.8084946870803833,-0.0,-0.0,-1.0,0.140748868741033,1.0,0.0
32.98323059082031,0.01129150390625,-0.805646538734436,-0.0,-0.0,-1.0,0.1598507808722928,1.0,0.0
34.80500793457031,-0.096780776977539,-0.717971682548523,-0.0,-0.0,-1.0,0.1326341324054482,1.0,0.0
34.08293151855469,-0.6128025054931641,-0.5957950353622437,-0.0,-0.0,-1.0,0.2282021015610911,1.0,0.0
34.42107391357422,-0.8082160949707031,-0.4666379690170288,-0.8736443524890035,-0.1595949358245766,0.4596466053646201,0.2511259265956079,6.0,0.0
34.42613983154297,-0.7532444000244141,-0.4602762460708618,-0.0,-0.0,-1.0,0.236293775765008,2.0,0.0
33.163169860839844,-0.2360210418701172,-0.7549177408218384,0.078687517830286,0.9465942968212884,0.3126779681447332,0.2118916315970875,5.0,0.0
34.89382553100586,0.5636129379272461,-0.8871619701385498,-0.2445183615381966,-0.3321530783449052,-0.910980298039798,0.0786358611952341,4.0,0.0
32.90428924560547,-0.1395025253295898,-0.499880313873291,-0.0,-0.0,-1.0,0.1210542101404113,1.0,0.0
34.86095428466797,0.4939212799072265,-0.9073494672775269,-0.0,-0.0,-1.0,0.0768925866791571,2.0,0.0
32.711483001708984,-0.0272092819213867,-0.506746768951416,-0.0,-0.0,-1.0,0.1559957884185112,1.0,0.0
33.67888641357422,-0.46514892578125,-0.8463035821914673,-0.0,-0.0,-1.0,0.0255014299895693,2.0,0.0
34.51901626586914,-1.388758659362793,-0.8292611837387085,-0.0,-0.0,-1.0,0.042443490467522,1.0,0.0
33.787784576416016,-0.8025054931640625,-0.6454098224639893,-0.0,-0.0,-1.0,0.1460643897021751,1.0,0.0
