//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump44
445623.98430069;5696588.66479881;472.21464970;195;192;181;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.165201;0.165201;-0.165201;1.000000
445624.15110214;5696588.49609955;472.15724995;119;118;111;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.069525;0.069525;-0.069525;1.000000
445624.18870171;5696588.49729927;472.15665009;168;167;159;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.031926;0.031926;-0.031926;1.000000
445624.32670219;5696588.54079826;472.14015009;155;152;144;39064.000000;1.000000;1.000000;1.000000;1.000000;0.081425;-0.081425;0.081425;1.000000
445624.44650085;5696588.58299835;472.16464998;205;201;191;51657.000000;1.000000;1.000000;1.000000;1.000000;-0.038373;0.038373;-0.038373;1.000000
445624.08030136;5696588.41839989;472.16715004;116;114;106;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.140326;0.140326;-0.140326;1.000000
445624.22470100;5696588.47999962;472.15105011;120;119;113;30326.000000;1.000000;1.000000;1.000000;1.000000;0.004074;-0.004074;0.004074;1.000000
445624.11490067;5696588.45739944;472.15514996;188;187;181;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.105727;0.105727;-0.105727;1.000000
445624.47700127;5696588.51989944;472.13495018;116;111;99;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.068874;0.068874;-0.068874;1.000000
445624.07090195;5696588.62459953;472.18074991;153;148;140;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.149725;0.149725;-0.149725;1.000000
445624.30500229;5696588.40959938;472.14225008;96;94;91;24158.000000;1.000000;1.000000;1.000000;1.000000;0.079599;-0.079599;0.079599;1.000000
445624.09960182;5696588.37229927;472.16274979;150;146;136;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.121026;0.121026;-0.121026;1.000000
445624.49040230;5696588.41809853;472.14605000;144;143;134;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.101458;0.101458;-0.101458;1.000000
445624.34830101;5696588.44989975;472.14694979;180;179;172;45746.000000;1.000000;1.000000;1.000000;1.000000;0.065867;-0.065867;0.065867;1.000000
445624.49150093;5696588.38060005;472.14564993;142;140;128;35723.000000;1.000000;1.000000;1.000000;1.000000;0.097527;-0.097527;0.097527;1.000000
445624.49270065;5696588.34309967;472.14524986;128;125;113;31868.000000;1.000000;1.000000;1.000000;1.000000;0.085582;-0.085582;0.085582;1.000000
445624.23580177;5696588.29459961;472.14234974;168;166;159;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.035400;0.035400;-0.035400;1.000000
445624.19930084;5696588.25579842;472.14724972;89;88;86;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.077206;0.077206;-0.077206;1.000000
445624.28960236;5696588.56759842;472.13875010;171;168;158;42919.000000;1.000000;1.000000;1.000000;1.000000;0.068975;-0.068975;0.068975;1.000000
445624.39680107;5696588.16289909;472.13644983;108;109;105;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.167101;0.167101;-0.167101;1.000000
445624.10550125;5696588.25959976;472.16165020;106;107;102;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.134945;0.134945;-0.134945;1.000000
445624.47610100;5696588.53629883;472.13744976;145;139;127;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.067974;0.067974;-0.067974;1.000000
445624.52600105;5696588.42859848;472.15474989;114;113;104;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.127537;0.127537;-0.127537;1.000000
445624.51160248;5696588.54009827;472.13444998;207;204;193;52171.000000;1.000000;1.000000;1.000000;1.000000;-0.103475;0.103475;-0.103475;1.000000
445624.25520142;5696588.42599876;472.14015009;161;159;152;40606.000000;1.000000;1.000000;1.000000;1.000000;0.034574;-0.034574;0.034574;1.000000
445624.40540131;5696588.43299873;472.14234974;190;189;181;48316.000000;1.000000;1.000000;1.000000;1.000000;0.044629;-0.044629;0.044629;1.000000
445624.23690231;5696588.25709923;472.14435007;91;90;85;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.072901;0.072901;-0.072901;1.000000
445624.36480148;5696588.49529846;472.13425018;76;73;66;18761.000000;1.000000;1.000000;1.000000;1.000000;0.043326;-0.043326;0.043326;1.000000
445624.43990143;5696588.49769981;472.13304998;121;116;108;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.031774;0.031774;-0.031774;1.000000
445624.50140198;5696588.59429939;472.16264965;221;218;209;55769.000000;1.000000;1.000000;1.000000;1.000000;-0.093275;0.093275;-0.093275;1.000000
