//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump94
445613.18020161;5696582.31869896;472.76884987;19;21;25;5140.000000;1.000000;1.000000;1.000000;1.000000;0.103544;-0.103544;0.103544;1.000000
445613.10230167;5696582.35109909;472.80065014;84;85;84;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.182052;0.182052;-0.182052;1.000000
445613.16530140;5696582.31519897;472.77985003;63;63;66;16191.000000;1.000000;1.000000;1.000000;1.000000;0.118752;-0.118752;0.118752;1.000000
445613.11030109;5696582.37859924;472.78275015;15;16;15;3855.000000;1.000000;1.000000;1.000000;1.000000;-0.179529;0.179529;-0.179529;1.000000
445613.16840179;5696582.29849823;472.78205015;168;169;170;43176.000000;1.000000;1.000000;1.000000;1.000000;0.118971;-0.118971;0.118971;1.000000
445613.17030151;5696582.31709869;472.77775003;34;34;37;8738.000000;1.000000;1.000000;1.000000;1.000000;0.113561;-0.113561;0.113561;1.000000
445613.09900196;5696582.38659866;472.79164984;33;32;33;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.192628;0.192628;-0.192628;1.000000
445613.18360146;5696582.39119919;472.73964979;73;73;72;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.116836;0.116836;-0.116836;1.000000
445613.16470154;5696582.37169846;472.75484993;17;16;20;4112.000000;1.000000;1.000000;1.000000;1.000000;-0.125552;0.125552;-0.125552;1.000000
445613.09010132;5696582.34969910;472.80944969;107;108;106;27499.000000;1.000000;1.000000;1.000000;1.000000;-0.194028;0.194028;-0.194028;1.000000
445613.11770161;5696582.37809952;472.77374985;16;16;18;4112.000000;1.000000;1.000000;1.000000;1.000000;-0.172276;0.172276;-0.172276;1.000000
445613.16090115;5696582.47509964;472.74195005;142;143;138;36494.000000;1.000000;1.000000;1.000000;1.000000;0.122226;-0.122226;0.122226;1.000000
445613.19220169;5696582.38340004;472.73994972;91;91;91;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.105446;0.105446;-0.105446;1.000000
445613.19100197;5696582.41859825;472.73565008;176;176;171;44975.000000;1.000000;1.000000;1.000000;1.000000;0.103458;-0.103458;0.103458;1.000000
445613.18980129;5696582.45609863;472.73605015;190;189;182;48316.000000;1.000000;1.000000;1.000000;1.000000;0.093816;-0.093816;0.093816;1.000000
445613.15670116;5696582.34409912;472.77274992;24;24;28;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.127209;0.127209;-0.127209;1.000000
445613.09910114;5696582.37979897;472.77524998;22;25;26;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.190645;0.190645;-0.190645;1.000000
445613.17340191;5696582.34279831;472.76184990;29;29;35;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.110469;0.110469;-0.110469;1.000000
445613.18660172;5696582.26879890;472.78254988;199;200;201;51143.000000;1.000000;1.000000;1.000000;1.000000;0.114292;-0.114292;0.114292;1.000000
445613.12760170;5696582.34189995;472.79005005;107;105;107;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.155980;0.155980;-0.155980;1.000000
