//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump95
445615.09040077;5696577.40799912;472.53824999;106;107;81;26471.000000;1.000000;1.000000;1.000000;1.000000;0.077999;-0.077999;0.077999;1.000000
445614.90480240;5696577.39949902;472.53905012;128;124;112;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.065825;0.065825;-0.065825;1.000000
445615.03280075;5696577.44139870;472.53604986;203;200;189;51143.000000;1.000000;1.000000;1.000000;1.000000;0.062174;-0.062174;0.062174;1.000000
445615.07070168;5696577.44489868;472.53314974;120;117;106;29812.000000;1.000000;1.000000;1.000000;1.000000;0.100075;-0.100075;0.100075;1.000000
445614.99560173;5696577.44249924;472.53434994;122;119;106;30326.000000;1.000000;1.000000;1.000000;1.000000;0.024975;-0.024975;0.024975;1.000000
445614.99900063;5696577.40479954;472.53634979;78;78;50;19018.000000;1.000000;1.000000;1.000000;1.000000;0.028374;-0.028374;0.028374;1.000000
445614.92510231;5696577.36269959;472.53254988;122;114;92;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.045525;0.045525;-0.045525;1.000000
445615.12780197;5696577.40919884;472.53994991;143;146;116;36237.000000;1.000000;1.000000;1.000000;1.000000;0.079204;-0.079204;0.079204;1.000000
445614.96380241;5696577.32869919;472.53625013;107;98;83;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.006947;0.006947;-0.006947;1.000000
445615.04590233;5696577.14539917;472.56575014;122;114;98;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.184601;0.184601;-0.184601;1.000000
445614.81970222;5696577.20139893;472.56545021;65;59;47;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.198284;0.198284;-0.198284;1.000000
445614.97020157;5696577.42149933;472.53525021;124;123;105;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.000425;0.000425;-0.000425;1.000000
445614.85690125;5696577.21909912;472.55574991;60;50;40;13107.000000;1.000000;1.000000;1.000000;1.000000;-0.158848;0.158848;-0.158848;1.000000
445615.09230240;5696577.16679867;472.56575014;97;85;67;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.163201;0.163201;-0.163201;1.000000
