//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump43
445641.94030197;5696562.37359818;470.50974991;110;112;94;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.124075;0.124075;-0.124075;1.000000
445641.86540039;5696562.39919861;470.51364996;174;172;165;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.198977;0.198977;-0.198977;1.000000
445641.86499985;5696562.32440002;470.52215006;93;98;92;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.199456;0.199456;-0.199456;1.000000
445641.90880020;5696562.21299942;470.51344993;76;80;75;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.194662;0.194662;-0.194662;1.000000
445641.88780029;5696562.51169975;470.50904991;149;149;137;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.176577;0.176577;-0.176577;1.000000
445641.88910110;5696562.47419937;470.50635006;121;121;109;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.175276;0.175276;-0.175276;1.000000
445641.92670258;5696562.47539909;470.50344994;145;145;132;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.137674;0.137674;-0.137674;1.000000
445641.89120300;5696562.39919861;470.51024987;92;90;78;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.173174;0.173174;-0.173174;1.000000
445641.93460281;5696562.28769882;470.51084997;171;169;162;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.136494;0.136494;-0.136494;1.000000
445641.93610199;5696562.25259979;470.50814988;50;49;46;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.149817;0.149817;-0.149817;1.000000
445641.90390213;5696562.36289986;470.51734998;113;115;101;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.160475;0.160475;-0.160475;1.000000
445641.90530212;5696562.25070007;470.51374986;120;120;117;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.177745;0.177745;-0.177745;1.000000
445641.86620148;5696562.35939987;470.51554992;97;97;91;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.198175;0.198175;-0.198175;1.000000
445641.94040115;5696562.32679947;470.51384999;140;141;129;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.124017;0.124017;-0.124017;1.000000
445641.92040070;5696562.36369904;470.51574995;129;131;114;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.143976;0.143976;-0.143976;1.000000
445641.88860138;5696562.24979980;470.51764991;190;192;188;48830.000000;1.000000;1.000000;1.000000;1.000000;-0.193207;0.193207;-0.193207;1.000000
445641.89000137;5696562.43669899;470.51055004;75;73;59;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.174376;0.174376;-0.174376;1.000000
445641.92880066;5696562.40039833;470.50954988;155;155;140;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.135576;0.135576;-0.135576;1.000000
445641.93710144;5696562.21509941;470.51245000;163;166;160;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.171468;0.171468;-0.171468;1.000000
445641.87780197;5696562.31379898;470.52724983;157;162;157;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.187277;0.187277;-0.187277;1.000000
445641.89340027;5696562.35439880;470.52604987;111;114;103;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.170977;0.170977;-0.170977;1.000000
445641.89740189;5696562.29789932;470.52794983;196;197;190;50115.000000;1.000000;1.000000;1.000000;1.000000;-0.170033;0.170033;-0.170033;1.000000
445641.88690002;5696562.50239952;470.50895001;122;122;112;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.177477;0.177477;-0.177477;1.000000
445641.92460068;5696562.50359924;470.50594999;123;120;106;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.139776;0.139776;-0.139776;1.000000
445641.96190079;5696562.50479897;470.50994994;144;135;120;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.102476;0.102476;-0.102476;1.000000
445641.89050110;5696562.46469887;470.50624992;103;102;89;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.173876;0.173876;-0.173876;1.000000
445641.93630035;5696562.28059967;470.50854995;157;154;147;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.137273;0.137273;-0.137273;1.000000
445641.93520172;5696562.24329956;470.50804998;35;37;34;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.155574;0.155574;-0.155574;1.000000
445641.96170242;5696562.47679909;470.50734999;176;174;160;44461.000000;1.000000;1.000000;1.000000;1.000000;-0.102674;0.102674;-0.102674;1.000000
445641.92770203;5696562.43789871;470.50764992;147;146;129;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.136675;0.136675;-0.136675;1.000000
445641.92580231;5696562.46619995;470.50554993;107;108;93;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.138575;0.138575;-0.138575;1.000000
445641.92680176;5696562.42869957;470.50755002;171;171;155;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.137575;0.137575;-0.137575;1.000000
445641.93020065;5696562.39089973;470.50954988;161;162;145;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.134176;0.134176;-0.134176;1.000000
445641.89150055;5696562.42719849;470.51055004;70;69;55;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.172876;0.172876;-0.172876;1.000000
445641.87680252;5696562.35129936;470.52294995;75;77;69;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.187574;0.187574;-0.187574;1.000000
445641.91310318;5696562.31519897;470.52644994;130;131;123;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.151996;0.151996;-0.151996;1.000000
445641.87930115;5696562.27859886;470.52454998;191;193;188;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.192081;0.192081;-0.192081;1.000000
445641.87970169;5696562.50070007;470.51084997;154;155;145;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.184675;0.184675;-0.184675;1.000000
445641.91510208;5696562.50219925;470.50554993;126;124;110;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.149275;0.149275;-0.149275;1.000000
445641.88090332;5696562.46329887;470.50814988;102;101;90;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.183474;0.183474;-0.183474;1.000000
445641.92680176;5696562.27909859;470.51035001;162;160;154;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.146690;0.146690;-0.146690;1.000000
445641.92800339;5696562.24159821;470.50994994;52;53;49;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.162520;0.162520;-0.162520;1.000000
445641.95280273;5696562.50569923;470.50724985;130;123;108;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.111574;0.111574;-0.111574;1.000000
445641.91850098;5696562.46449860;470.50755002;96;96;82;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.145876;0.145876;-0.145876;1.000000
445641.95510300;5696562.43069847;470.50644996;155;154;136;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.109274;0.109274;-0.109274;1.000000
445641.91960342;5696562.42700012;470.50944998;169;168;153;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.144773;0.144773;-0.144773;1.000000
445641.92100342;5696562.39180000;470.50915005;154;155;139;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.143373;0.143373;-0.143373;1.000000
445641.95400055;5696562.46819885;470.50455000;154;153;139;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.110376;0.110376;-0.110376;1.000000
445641.88220032;5696562.42809875;470.51014997;92;90;77;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.182177;0.182177;-0.182177;1.000000
445641.92210205;5696562.33539970;470.52244999;130;132;122;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.142275;0.142275;-0.142275;1.000000
445641.87640198;5696562.32319839;470.52724983;152;156;150;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.188098;0.188098;-0.188098;1.000000
445641.91410263;5696562.32669838;470.52664997;131;132;123;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.150311;0.150311;-0.150311;1.000000
445641.86890228;5696562.51109894;470.51055004;180;181;172;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.195475;0.195475;-0.195475;1.000000
445641.90670212;5696562.51229866;470.50525000;141;138;123;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.157675;0.157675;-0.157675;1.000000
445641.87010010;5696562.47359856;470.51014997;107;106;97;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.194277;0.194277;-0.194277;1.000000
445641.87120255;5696562.43609818;470.51204993;123;120;109;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.193174;0.193174;-0.193174;1.000000
445641.90890320;5696562.43729980;470.50915005;116;115;99;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.155474;0.155474;-0.155474;1.000000
445641.93240173;5696562.36499985;470.51164987;110;112;95;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.131975;0.131975;-0.131975;1.000000
445641.88840302;5696562.49289902;470.50884988;106;106;96;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.175974;0.175974;-0.175974;1.000000
445641.92609985;5696562.49419983;470.50354983;159;157;144;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.138277;0.138277;-0.138277;1.000000
445641.96350296;5696562.49529846;470.50764992;145;138;124;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.100874;0.100874;-0.100874;1.000000
445641.88960083;5696562.45549973;470.50845005;90;89;75;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.174776;0.174776;-0.174776;1.000000
445641.92710312;5696562.45669945;470.50784995;87;88;72;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.137274;0.137274;-0.137274;1.000000
445641.93670090;5696562.23390015;470.50794985;37;40;37;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.159801;0.159801;-0.159801;1.000000
445641.92530258;5696562.48489960;470.50344994;184;184;171;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.139074;0.139074;-0.139074;1.000000
445641.88980301;5696562.48349960;470.50884988;116;117;105;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.174574;0.174574;-0.174574;1.000000
445641.92860229;5696562.44719894;470.50784995;93;93;77;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.135775;0.135775;-0.135775;1.000000
445641.93690308;5696562.26190002;470.50834991;86;84;80;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.144524;0.144524;-0.144524;1.000000
445641.92830093;5696562.41919907;470.50744988;154;154;138;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.136076;0.136076;-0.136076;1.000000
445641.93550308;5696562.27129944;470.50834991;128;125;120;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.141613;0.141613;-0.141613;1.000000
445641.89060028;5696562.41789825;470.51044991;67;65;53;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.173777;0.173777;-0.173777;1.000000
445641.90550049;5696562.47499855;470.50705006;141;141;129;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.158876;0.158876;-0.158876;1.000000
445641.94650085;5696562.43849953;470.50615003;141;142;125;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.117876;0.117876;-0.117876;1.000000
445641.91010101;5696562.39979942;470.50874998;141;139;125;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.154276;0.154276;-0.154276;1.000000
445641.91720016;5696562.25199898;470.50965001;103;103;100;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.166569;0.166569;-0.166569;1.000000
445641.93100174;5696562.37449844;470.50934984;100;102;85;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.133375;0.133375;-0.133375;1.000000
445641.92940338;5696562.38169868;470.50934984;119;122;105;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.134974;0.134974;-0.134974;1.000000
445641.86870010;5696562.31460007;470.52444984;98;105;99;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.196282;0.196282;-0.196282;1.000000
445641.87820251;5696562.51019867;470.51094987;168;168;158;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.186174;0.186174;-0.186174;1.000000
445641.91600235;5696562.51139839;470.50565006;147;143;128;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.148375;0.148375;-0.148375;1.000000
445641.87940033;5696562.47269829;470.51055004;107;106;95;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.184977;0.184977;-0.184977;1.000000
445641.91710098;5696562.47399910;470.50525000;140;141;127;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.147276;0.147276;-0.147276;1.000000
445641.91830261;5696562.43879898;470.50954988;137;137;120;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.146074;0.146074;-0.146074;1.000000
445641.88170059;5696562.39769943;470.51204993;102;100;89;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.182676;0.182676;-0.182676;1.000000
445641.92650040;5696562.25109871;470.51004984;77;76;73;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.158856;0.158856;-0.158856;1.000000
445641.94540222;5696562.47599991;470.50424983;177;177;164;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.118975;0.118975;-0.118975;1.000000
445641.94760330;5696562.40099915;470.50814988;137;137;118;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.116774;0.116774;-0.116774;1.000000
445641.94880112;5696562.36349876;470.50775005;141;142;126;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.115576;0.115576;-0.115576;1.000000
445641.87880142;5696562.49149902;470.51074984;126;126;117;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.185575;0.185575;-0.185575;1.000000
445641.91680344;5696562.49499901;470.50554993;155;153;141;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.147573;0.147573;-0.147573;1.000000
445641.88010223;5696562.45399864;470.50804998;99;98;85;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.184275;0.184275;-0.184275;1.000000
445641.91780289;5696562.45749863;470.50744988;78;79;64;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.146574;0.146574;-0.146574;1.000000
445641.92820175;5696562.19489868;470.51175000;232;235;229;59881.000000;1.000000;1.000000;1.000000;1.000000;-0.191823;0.191823;-0.191823;1.000000
445641.91890152;5696562.42000015;470.50934984;150;150;136;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.145475;0.145475;-0.145475;1.000000
445641.95660217;5696562.42119987;470.50644996;146;145;126;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.107775;0.107775;-0.107775;1.000000
445641.92010315;5696562.38249977;470.50895001;121;123;107;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.144274;0.144274;-0.144274;1.000000
445641.92590149;5696562.26989944;470.51024987;149;145;141;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.150955;0.150955;-0.150955;1.000000
445641.92710312;5696562.23239906;470.50985004;40;42;39;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.168434;0.168434;-0.168434;1.000000
445641.95549973;5696562.45869835;470.50455000;133;132;116;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.108877;0.108877;-0.108877;1.000000
445641.95190247;5696562.49639900;470.50714995;140;134;121;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.112474;0.112474;-0.112474;1.000000
445641.88280304;5696562.36249931;470.51874997;73;75;64;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.181574;0.181574;-0.181574;1.000000
445641.87780197;5696562.28809937;470.52694990;191;193;188;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.191222;0.191222;-0.191222;1.000000
445641.95600327;5696562.43999870;470.50664999;135;135;117;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.108374;0.108374;-0.108374;1.000000
445641.91950043;5696562.40129860;470.50915005;152;152;137;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.144876;0.144876;-0.144876;1.000000
445641.92780121;5696562.21589859;470.51204993;108;111;105;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.177966;0.177966;-0.177966;1.000000
445641.90600021;5696562.31579979;470.52854993;156;157;150;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.159012;0.159012;-0.159012;1.000000
445641.95470245;5696562.47519882;470.50464990;181;179;166;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.109674;0.109674;-0.109674;1.000000
445641.90500076;5696562.35329826;470.52425005;115;118;106;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.159376;0.159376;-0.159376;1.000000
445641.88060196;5696562.43519981;470.51014997;99;96;84;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.183775;0.183775;-0.183775;1.000000
445641.89260300;5696562.38970001;470.51245000;92;91;80;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.171774;0.171774;-0.171774;1.000000
445641.89970215;5696562.24179848;470.51574995;139;142;138;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.186808;0.186808;-0.186808;1.000000
