//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump105
445603.49150093;5696562.31839951;472.89904978;134;135;128;34181.000000;1.000000;1.000000;1.000000;1.000000;0.073793;-0.073793;0.073793;1.000000
445603.48280151;5696562.32619865;472.90105011;117;119;112;30069.000000;1.000000;1.000000;1.000000;1.000000;0.081664;-0.081664;0.081664;1.000000
445603.41870125;5696562.45309837;472.92764999;110;110;93;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.190721;0.190721;-0.190721;1.000000
445603.39030178;5696562.37850006;472.93715002;64;60;34;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.180705;0.180705;-0.180705;1.000000
445603.52730186;5696562.42039879;472.88784983;151;150;144;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.097706;0.097706;-0.097706;1.000000
445603.52980145;5696562.34769829;472.88945009;139;140;137;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.038842;0.038842;-0.038842;1.000000
445603.41560181;5696562.34139832;472.91914989;129;125;110;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.149211;0.149211;-0.149211;1.000000
445603.53210171;5696562.27269943;472.88864996;209;211;203;53713.000000;1.000000;1.000000;1.000000;1.000000;0.065765;-0.065765;0.065765;1.000000
445603.37050159;5696562.34069832;472.93344976;164;161;131;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.194170;0.194170;-0.194170;1.000000
445603.52610214;5696562.38309868;472.88735010;168;167;161;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.065456;0.065456;-0.065456;1.000000
445603.41650208;5696562.37859924;472.92665007;87;81;63;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.155656;0.155656;-0.155656;1.000000
445603.50640114;5696562.44800003;472.88964989;99;97;91;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.131473;0.131473;-0.131473;1.000000
