//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump76
445631.23570068;5696597.46869858;472.07875015;102;100;82;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.016176;0.016176;-0.016176;1.000000
445631.06520279;5696597.29310043;472.07364990;135;123;96;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.190286;0.190286;-0.190286;1.000000
445631.16400345;5696597.42859848;472.08204987;84;72;47;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.087873;0.087873;-0.087873;1.000000
445631.16280182;5696597.39139755;472.08155014;64;50;28;13107.000000;1.000000;1.000000;1.000000;1.000000;-0.089075;0.089075;-0.089075;1.000000
445631.31340225;5696597.39850052;472.07674982;184;184;155;46260.000000;1.000000;1.000000;1.000000;1.000000;0.061525;-0.061525;0.061525;1.000000
445631.09119995;5696597.35119827;472.08474972;97;81;46;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.160677;0.160677;-0.160677;1.000000
445631.05389984;5696597.35009964;472.07844975;91;78;50;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.197977;0.197977;-0.197977;1.000000
445631.16620071;5696597.35359772;472.08355000;74;60;38;15677.000000;1.000000;1.000000;1.000000;1.000000;-0.085676;0.085676;-0.085676;1.000000
445631.28709991;5696597.34029968;472.07254984;82;74;56;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.010300;0.010300;-0.010300;1.000000
445631.05520065;5696597.31270035;472.07574989;150;138;113;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.197436;0.197436;-0.197436;1.000000
445631.35300262;5696597.32469757;472.08234980;26;21;12;5397.000000;1.000000;1.000000;1.000000;1.000000;-0.005640;0.005640;-0.005640;1.000000
445631.21339996;5696597.30039795;472.06874992;236;226;211;58339.000000;1.000000;1.000000;1.000000;1.000000;-0.048546;0.048546;-0.048546;1.000000
445631.25070007;5696597.30159958;472.07275011;221;214;202;54998.000000;1.000000;1.000000;1.000000;1.000000;0.028425;-0.028425;0.028425;1.000000
445631.10420044;5696597.25919922;472.07035019;187;173;149;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.163771;0.163771;-0.163771;1.000000
445631.34990128;5696597.36249741;472.07334997;63;59;42;14906.000000;1.000000;1.000000;1.000000;1.000000;0.032777;-0.032777;0.032777;1.000000
445631.27950104;5696597.28489883;472.07385017;230;221;205;56797.000000;1.000000;1.000000;1.000000;1.000000;-0.045101;0.045101;-0.045101;1.000000
445631.14190109;5696597.26040085;472.06734993;187;170;146;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.130149;0.130149;-0.130149;1.000000
445631.25580032;5696597.22879990;472.06745007;182;167;145;43433.000000;1.000000;1.000000;1.000000;1.000000;0.101200;-0.101200;0.101200;1.000000
445631.29070099;5696597.23010071;472.07375004;174;160;138;41377.000000;1.000000;1.000000;1.000000;1.000000;0.099899;-0.099899;0.099899;1.000000
445631.32940109;5696597.19380005;472.07504990;113;99;78;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.136200;0.136200;-0.136200;1.000000
445631.21070297;5696597.37529953;472.07655003;62;52;37;13621.000000;1.000000;1.000000;1.000000;1.000000;-0.041174;0.041174;-0.041174;1.000000
445631.36820038;5696597.40979965;472.07704975;170;177;140;43690.000000;1.000000;1.000000;1.000000;1.000000;0.079800;-0.079800;0.079800;1.000000
445631.12150009;5696597.32509811;472.08355000;119;106;76;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.130469;0.130469;-0.130469;1.000000
445631.15680130;5696597.32649811;472.08045008;182;168;146;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.095140;0.095140;-0.095140;1.000000
445631.19440277;5696597.32769974;472.07984974;154;142;121;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.057520;0.057520;-0.057520;1.000000
445631.14600189;5696597.36249741;472.08505013;104;88;63;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.105875;0.105875;-0.105875;1.000000
445631.22140320;5696597.36499985;472.07684996;83;72;59;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.030474;0.030474;-0.030474;1.000000
445631.30730255;5696597.33370026;472.07574989;117;108;91;27756.000000;1.000000;1.000000;1.000000;1.000000;0.003700;-0.003700;0.003700;1.000000
445631.37980087;5696597.33619888;472.08134987;22;21;12;5140.000000;1.000000;1.000000;1.000000;1.000000;0.006854;-0.006854;0.006854;1.000000
445631.12070282;5696597.28790100;472.07604982;136;121;90;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.137764;0.137764;-0.137764;1.000000
445631.30840118;5696597.29619797;472.07765009;156;144;130;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.033802;0.033802;-0.033802;1.000000
445631.30949982;5696597.25860031;472.07954981;160;145;124;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.071400;0.071400;-0.071400;1.000000
445631.33130081;5696597.41779907;472.08244993;140;145;102;35466.000000;1.000000;1.000000;1.000000;1.000000;0.079424;-0.079424;0.079424;1.000000
445631.34870346;5696597.39990051;472.07375004;109;113;78;27499.000000;1.000000;1.000000;1.000000;1.000000;0.069968;-0.069968;0.069968;1.000000
445631.28429993;5696597.20969971;472.07084991;137;123;103;31868.000000;1.000000;1.000000;1.000000;1.000000;0.120300;-0.120300;0.120300;1.000000
445631.25360306;5696597.25689896;472.07235004;152;132;108;34695.000000;1.000000;1.000000;1.000000;1.000000;0.073101;-0.073101;0.073101;1.000000
445631.25730331;5696597.21929749;472.06745007;172;158;136;40863.000000;1.000000;1.000000;1.000000;1.000000;0.110703;-0.110703;0.110703;1.000000
445631.12220200;5696597.27849777;472.07364990;157;144;115;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.139528;0.139528;-0.139528;1.000000
445631.15990265;5696597.27969940;472.07074978;106;89;58;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.104830;0.104830;-0.104830;1.000000
445631.23520096;5696597.28439911;472.06955006;196;183;167;47545.000000;1.000000;1.000000;1.000000;1.000000;0.048554;-0.048554;0.048554;1.000000
445631.27020081;5696597.28579910;472.07345011;228;218;202;56283.000000;1.000000;1.000000;1.000000;1.000000;-0.044201;0.044201;-0.044201;1.000000
445631.26500137;5696597.22789963;472.07025005;177;163;140;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.102100;0.102100;-0.102100;1.000000
445631.30000122;5696597.22929962;472.07415010;178;165;144;42662.000000;1.000000;1.000000;1.000000;1.000000;0.100700;-0.100700;0.100700;1.000000
445631.13980301;5696597.51969727;472.07964994;135;124;108;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.112074;0.112074;-0.112074;1.000000
445631.23640259;5696597.21899994;472.06185009;182;167;147;43433.000000;1.000000;1.000000;1.000000;1.000000;0.112073;-0.112073;0.112073;1.000000
445631.34480103;5696597.51909836;472.09594967;138;153;118;37008.000000;1.000000;1.000000;1.000000;1.000000;0.092924;-0.092924;0.092924;1.000000
445631.27630051;5696597.14520081;472.06274988;162;149;130;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.184799;0.184799;-0.184799;1.000000
445631.12470062;5696597.25029953;472.06414988;150;135;112;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.150087;0.150087;-0.150087;1.000000
445631.26630219;5696597.19039734;472.06755020;154;140;122;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.139603;0.139603;-0.139603;1.000000
445631.34320267;5696597.34429749;472.07975008;49;44;30;11051.000000;1.000000;1.000000;1.000000;1.000000;0.014297;-0.014297;0.014297;1.000000
445631.31520279;5696597.13690002;472.06444981;154;142;112;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.193100;0.193100;-0.193100;1.000000
445631.07190140;5696597.36939819;472.08185007;68;54;24;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.179976;0.179976;-0.179976;1.000000
445631.36890228;5696597.39100082;472.07455017;105;106;77;26214.000000;1.000000;1.000000;1.000000;1.000000;0.061001;-0.061001;0.061001;1.000000
445631.33139999;5696597.38989838;472.07284977;160;160;130;40092.000000;1.000000;1.000000;1.000000;1.000000;0.059898;-0.059898;0.059898;1.000000
445631.14980133;5696597.27129944;472.07014992;152;134;107;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.117750;0.117750;-0.117750;1.000000
