//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump72
445594.74830063;5696584.05249985;473.88054993;77;77;55;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.128576;0.128576;-0.128576;1.000000
445594.74560173;5696584.09719856;473.87865021;162;161;148;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.131275;0.131275;-0.131275;1.000000
445594.70790108;5696584.09599884;473.88164999;168;164;151;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.168976;0.168976;-0.168976;1.000000
445594.74420174;5696584.13459976;473.88374998;219;220;211;56026.000000;1.000000;1.000000;1.000000;1.000000;-0.132675;0.132675;-0.132675;1.000000
445594.70680054;5696584.13349922;473.87965014;216;217;206;55255.000000;1.000000;1.000000;1.000000;1.000000;-0.170076;0.170076;-0.170076;1.000000
445594.71370132;5696583.75140007;473.92205002;113;104;83;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.153565;0.153565;-0.153565;1.000000
445594.67760094;5696583.74069984;473.92254974;88;81;61;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.190282;0.190282;-0.190282;1.000000
445594.71190079;5696583.80759819;473.92264988;55;50;39;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.135590;0.135590;-0.135590;1.000000
445594.66670235;5696583.74879845;473.92215015;132;127;109;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.196488;0.196488;-0.196488;1.000000
445594.70280083;5696584.01929863;473.88744976;77;75;64;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.174076;0.174076;-0.174076;1.000000
445594.69990166;5696584.05939873;473.88084986;137;136;122;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.176975;0.176975;-0.176975;1.000000
445594.69870193;5696584.09679993;473.88124992;164;160;146;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.178175;0.178175;-0.178175;1.000000
445594.71550186;5696583.95729836;473.89195015;168;164;153;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.161375;0.161375;-0.161375;1.000000
445594.69310196;5696583.80699928;473.92404987;125;123;111;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.154249;0.154249;-0.154249;1.000000
445594.69610222;5696584.16949852;473.88194992;203;205;195;52171.000000;1.000000;1.000000;1.000000;1.000000;-0.180775;0.180775;-0.180775;1.000000
445594.73350151;5696584.17059906;473.88364985;112;113;103;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.143375;0.143375;-0.143375;1.000000
445594.70440109;5696583.75229843;473.92164995;117;109;89;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.161190;0.161190;-0.161190;1.000000
445594.71340187;5696583.79809959;473.92254974;48;43;31;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.136019;0.136019;-0.136019;1.000000
445594.71440132;5696583.76059921;473.92444994;157;149;130;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.148447;0.148447;-0.148447;1.000000
445594.73780258;5696584.08859833;473.87825014;161;160;144;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.139074;0.139074;-0.139074;1.000000
445594.69320114;5696584.03889854;473.88254978;110;110;97;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.183676;0.183676;-0.183676;1.000000
445594.72840126;5696584.04029854;473.88184978;58;58;39;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.148476;0.148476;-0.148476;1.000000
445594.67700203;5696583.75949867;473.92275002;151;146;126;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.182770;0.182770;-0.182770;1.000000
445594.72740181;5696584.07790001;473.87764980;144;142;126;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.149475;0.149475;-0.149475;1.000000
445594.69900139;5696584.12489899;473.87925007;187;187;172;47545.000000;1.000000;1.000000;1.000000;1.000000;-0.177876;0.177876;-0.177876;1.000000
445594.73630150;5696584.12369926;473.88084986;165;165;155;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.140575;0.140575;-0.140575;1.000000
445594.69750221;5696584.15999992;473.88194992;184;186;176;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.179375;0.179375;-0.179375;1.000000
445594.68380173;5696584.03979881;473.88455011;99;98;87;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.193075;0.193075;-0.193075;1.000000
445594.72150238;5696584.04099854;473.88154985;69;68;50;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.155375;0.155375;-0.155375;1.000000
445594.68280228;5696584.07729919;473.88254978;126;123;107;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.194075;0.194075;-0.194075;1.000000
