//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump41
445628.02630241;5696602.63130005;472.56115009;163;161;150;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.198700;0.198700;-0.198700;1.000000
445627.96730240;5696602.64100082;472.59354975;69;67;53;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.192136;0.192136;-0.192136;1.000000
445627.94310196;5696602.64279755;472.61574986;141;141;122;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.196212;0.196212;-0.196212;1.000000
445628.05230148;5696602.63139923;472.55534985;47;45;36;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.198601;0.198601;-0.198601;1.000000
445627.95990189;5696602.63699921;472.59544994;77;75;59;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.197513;0.197513;-0.197513;1.000000
445627.95500191;5696602.63960083;472.60465004;98;97;81;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.196084;0.196084;-0.196084;1.000000
445628.03570183;5696602.63049896;472.55924990;121;118;108;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.199518;0.199518;-0.199518;1.000000
445628.07130249;5696602.63199814;472.54925014;58;55;46;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.198123;0.198123;-0.198123;1.000000
445627.97700127;5696602.64019974;472.58465006;45;44;31;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.191423;0.191423;-0.191423;1.000000
445627.99840172;5696602.63839920;472.57165005;95;94;82;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.191632;0.191632;-0.191632;1.000000
445627.93290146;5696602.64349945;472.63625004;176;172;157;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.198847;0.198847;-0.198847;1.000000
445627.97920235;5696602.63769730;472.58234980;47;45;32;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.193635;0.193635;-0.193635;1.000000
445628.01430138;5696602.63009842;472.56524994;141;139;127;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.199902;0.199902;-0.199902;1.000000
445627.96940239;5696602.63619812;472.58894970;53;50;35;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.196504;0.196504;-0.196504;1.000000
445628.06430061;5696602.63260086;472.55125000;42;39;29;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.197399;0.197399;-0.197399;1.000000
445627.94770248;5696602.64010056;472.61364986;120;119;104;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.197476;0.197476;-0.197476;1.000000
445628.04290207;5696602.63220032;472.55725004;68;67;57;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.197800;0.197800;-0.197800;1.000000
445627.95980080;5696602.63469894;472.59084990;71;69;54;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.199782;0.199782;-0.199782;1.000000
445627.95010193;5696602.63769730;472.60675003;100;99;82;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.199151;0.199151;-0.199151;1.000000
445627.98660095;5696602.63939865;472.57805016;50;48;37;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.191213;0.191213;-0.191213;1.000000
445627.80460175;5696603.18149765;472.60424997;43;43;39;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.197275;0.197275;-0.197275;1.000000
445627.96020134;5696603.07649811;472.56575014;105;107;57;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.041676;0.041676;-0.041676;1.000000
445628.14810188;5696603.04559906;472.53205015;117;110;93;28270.000000;1.000000;1.000000;1.000000;1.000000;0.041275;-0.041275;0.041275;1.000000
445628.01400192;5696602.90109833;472.56384995;46;46;33;11308.000000;1.000000;1.000000;1.000000;1.000000;0.012125;-0.012125;0.012125;1.000000
445628.03490074;5696602.87349899;472.56204988;175;175;161;44461.000000;1.000000;1.000000;1.000000;1.000000;0.033024;-0.033024;0.033024;1.000000
445628.07500084;5696602.79979904;472.55604984;106;104;91;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.030954;0.030954;-0.030954;1.000000
445628.03850182;5696602.76109894;472.55854990;100;98;87;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.068981;0.068981;-0.068981;1.000000
445628.23520096;5696602.94660004;472.52075006;193;184;167;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.051444;0.051444;-0.051444;1.000000
445628.28010185;5696602.79999741;472.51874973;135;130;107;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.095557;0.095557;-0.095557;1.000000
445627.85680206;5696602.92629822;472.62925007;50;51;46;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.145075;0.145075;-0.145075;1.000000
445628.03790100;5696603.20039948;472.54985001;174;168;138;42662.000000;1.000000;1.000000;1.000000;1.000000;0.037333;-0.037333;0.037333;1.000000
445628.03910072;5696603.16290100;472.54944994;119;115;89;29041.000000;1.000000;1.000000;1.000000;1.000000;0.037224;-0.037224;0.037224;1.000000
445628.00480087;5696603.12399872;472.55445005;85;84;57;20817.000000;1.000000;1.000000;1.000000;1.000000;0.002924;-0.002924;0.002924;1.000000
445628.07900246;5696603.08919724;472.54804995;93;89;66;22359.000000;1.000000;1.000000;1.000000;1.000000;0.077126;-0.077126;0.077126;1.000000
445628.23160179;5696603.02129944;472.54944994;164;159;140;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.042225;0.042225;-0.042225;1.000000
445628.15740211;5696602.97899826;472.55254986;108;101;86;25957.000000;1.000000;1.000000;1.000000;1.000000;0.031975;-0.031975;0.031975;1.000000
445628.05090149;5696602.93989761;472.55195000;88;86;58;21331.000000;1.000000;1.000000;1.000000;1.000000;0.049025;-0.049025;0.049025;1.000000
445628.05210121;5696602.90239914;472.55154993;120;118;99;29812.000000;1.000000;1.000000;1.000000;1.000000;0.050224;-0.050224;0.050224;1.000000
445628.05320175;5696602.86490067;472.55114986;131;131;114;33153.000000;1.000000;1.000000;1.000000;1.000000;0.034901;-0.034901;0.034901;1.000000
445628.12610062;5696602.86759766;472.54754974;74;73;62;18504.000000;1.000000;1.000000;1.000000;1.000000;0.037598;-0.037598;0.037598;1.000000
445628.24150093;5696602.83639725;472.51504995;119;116;98;29298.000000;1.000000;1.000000;1.000000;1.000000;0.052515;-0.052515;0.052515;1.000000
445628.27690132;5696602.83779724;472.51205017;131;128;112;32639.000000;1.000000;1.000000;1.000000;1.000000;0.087871;-0.087871;0.087871;1.000000
445628.09300240;5696602.79109772;472.55445005;149;147;135;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.038902;0.038902;-0.038902;1.000000
