//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump107
445622.15180214;5696569.10629852;471.89204981;132;130;123;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.193825;0.193825;-0.193825;1.000000
445622.15840157;5696568.97499855;471.88845016;134;127;106;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.187225;0.187225;-0.187225;1.000000
445622.16400154;5696569.03289898;471.88474991;116;111;95;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.181625;0.181625;-0.181625;1.000000
445622.16480072;5696569.04219921;471.88495018;129;125;110;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.180826;0.180826;-0.180826;1.000000
445622.16260155;5696569.06809910;471.88514997;139;137;126;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.183025;0.183025;-0.183025;1.000000
445622.15110214;5696569.09709938;471.88964989;103;101;93;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.194525;0.194525;-0.194525;1.000000
445622.16130074;5696569.10549934;471.88784983;136;134;126;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.184326;0.184326;-0.184326;1.000000
445622.15030106;5696568.93839844;471.88765003;119;119;102;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.195326;0.195326;-0.195326;1.000000
445622.14970215;5696568.95709904;471.88784983;157;155;137;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.195925;0.195925;-0.195925;1.000000
445622.16110237;5696569.07759865;471.88514997;113;111;102;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.184525;0.184525;-0.184525;1.000000
445622.15440186;5696569.03139885;471.88665010;71;66;48;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.191225;0.191225;-0.191225;1.000000
445622.15560158;5696568.99399956;471.88625004;185;178;156;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.190025;0.190025;-0.190025;1.000000
445622.15320213;5696569.06889923;471.88705017;177;176;164;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.192425;0.192425;-0.192425;1.000000
445622.15670212;5696568.95639904;471.88814976;130;129;112;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.188925;0.188925;-0.188925;1.000000
