//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump102
445629.26660164;5696588.16609962;471.88374998;145;141;127;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.163959;0.163959;-0.163959;1.000000
445629.25010117;5696588.16529854;471.88525011;150;144;131;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.164701;0.164701;-0.164701;1.000000
445629.21530159;5696588.14509972;471.88814976;120;116;103;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.184900;0.184900;-0.184900;1.000000
445629.13850220;5696588.15889938;471.91045000;148;143;130;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.171101;0.171101;-0.171101;1.000000
445629.11110123;5696588.16839989;471.91394999;134;130;115;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.161600;0.161600;-0.161600;1.000000
445629.22100075;5696588.18189819;471.89115002;113;105;91;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.148102;0.148102;-0.148102;1.000000
445629.28570183;5696588.16679962;471.87524988;131;126;111;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.163200;0.163200;-0.163200;1.000000
445629.32570084;5696588.14899834;471.88385012;125;123;106;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.181002;0.181002;-0.181002;1.000000
445629.30790146;5696588.15759857;471.88315012;115;111;95;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.172401;0.172401;-0.172401;1.000000
445629.13930138;5696588.14250000;471.91025021;134;131;118;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.187500;0.187500;-0.187500;1.000000
445629.25070198;5696588.14659889;471.88504984;147;144;131;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.183401;0.183401;-0.183401;1.000000
445629.33340080;5696588.14320000;471.90975000;107;106;87;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.186800;0.186800;-0.186800;1.000000
445629.07200249;5696588.15769966;471.93074991;117;112;97;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.172310;0.172310;-0.172310;1.000000
445629.25150116;5696588.15579994;471.88525011;141;137;124;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.174200;0.174200;-0.174200;1.000000
445629.04540070;5696588.18319901;471.95074989;166;160;147;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.146801;0.146801;-0.146801;1.000000
445629.17570122;5696588.15319832;471.90275003;179;175;161;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.176802;0.176802;-0.176802;1.000000
445629.12030228;5696588.14180000;471.91405012;101;96;82;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.188200;0.188200;-0.188200;1.000000
445629.15020187;5696588.13219841;471.90595009;181;178;164;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.197802;0.197802;-0.197802;1.000000
445629.16700180;5696588.16329964;471.90945007;191;186;173;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.166702;0.166702;-0.166702;1.000000
445629.24140175;5696588.14739998;471.88464977;129;125;113;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.182600;0.182600;-0.182600;1.000000
445629.08610161;5696588.13079842;471.92404987;153;151;137;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.199202;0.199202;-0.199202;1.000000
445629.33380135;5696588.14779861;471.90984966;120;117;99;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.182201;0.182201;-0.182201;1.000000
445629.06540115;5696588.19319923;471.94245007;172;166;152;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.136805;0.136805;-0.136805;1.000000
445629.13630112;5696588.18709953;471.91305019;147;141;125;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.142900;0.142900;-0.142900;1.000000
445629.25960167;5696588.16679962;471.88345005;142;136;123;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.163383;0.163383;-0.163383;1.000000
445629.09130104;5696588.18639954;471.92495014;186;180;164;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.143600;0.143600;-0.143600;1.000000
445629.17400177;5696588.18829926;471.91004993;166;161;145;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.141701;0.141701;-0.141701;1.000000
445629.33280190;5696588.15059860;471.88654997;137;135;116;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.179401;0.179401;-0.179401;1.000000
445629.22180183;5696588.16319855;471.88635017;126;122;108;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.166806;0.166806;-0.166806;1.000000
445629.08320244;5696588.14979942;471.92415001;112;107;92;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.180201;0.180201;-0.180201;1.000000
445629.33230217;5696588.16939934;471.88434984;160;157;139;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.160601;0.160601;-0.160601;1.000000
445629.15750130;5696588.16179855;471.90905001;190;185;172;47545.000000;1.000000;1.000000;1.000000;1.000000;-0.168201;0.168201;-0.168201;1.000000
445629.06170090;5696588.17719849;471.93984987;166;161;147;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.152802;0.152802;-0.152802;1.000000
445629.13780220;5696588.15189941;471.91034986;140;135;122;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.178101;0.178101;-0.178101;1.000000
