//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump74
445622.26880081;5696557.69439896;471.71964981;104;109;107;27499.000000;1.000000;1.000000;1.000000;1.000000;-0.194421;0.194421;-0.194421;1.000000
445622.27740105;5696557.70999916;471.71554996;65;69;70;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.177453;0.177453;-0.177453;1.000000
445622.25790222;5696557.70249947;471.71925022;95;100;96;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.197038;0.197038;-0.197038;1.000000
445622.29600151;5696557.68489845;471.71845009;28;33;34;7967.000000;1.000000;1.000000;1.000000;1.000000;-0.183375;0.183375;-0.183375;1.000000
445622.30490120;5696557.70279892;471.71444990;18;21;23;5140.000000;1.000000;1.000000;1.000000;1.000000;-0.163816;0.163816;-0.163816;1.000000
445622.27960213;5696557.68409927;471.71775009;108;112;111;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.194437;0.194437;-0.194437;1.000000
445622.25670250;5696557.73769959;471.71495010;90;93;92;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.177338;0.177338;-0.177338;1.000000
445622.29550179;5696557.70369919;471.71635010;13;17;18;3855.000000;1.000000;1.000000;1.000000;1.000000;-0.169223;0.169223;-0.169223;1.000000
445622.30470093;5696557.72399910;471.71005013;22;25;27;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.148098;0.148098;-0.148098;1.000000
445622.30610092;5696557.71449860;471.71224977;21;24;25;5911.000000;1.000000;1.000000;1.000000;1.000000;-0.154110;0.154110;-0.154110;1.000000
445622.26720245;5696557.70159920;471.71735003;111;116;114;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.190647;0.190647;-0.190647;1.000000
445622.27810104;5696557.69359978;471.71775009;100;105;104;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.188446;0.188446;-0.188446;1.000000
445622.23940094;5696557.72989853;471.71875002;69;72;67;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.196186;0.196186;-0.196186;1.000000
445622.26670082;5696557.72039993;471.71525003;97;101;100;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.178923;0.178923;-0.178923;1.000000
445622.23810204;5696557.73939903;471.71645023;57;60;57;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.192658;0.192658;-0.192658;1.000000
445622.24800117;5696557.72209938;471.71904995;104;108;104;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.193088;0.193088;-0.193088;1.000000
445622.30640228;5696557.69569977;471.71674969;20;24;25;5654.000000;1.000000;1.000000;1.000000;1.000000;-0.168477;0.168477;-0.168477;1.000000
445622.24730118;5696557.73849876;471.71694996;78;81;79;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.185033;0.185033;-0.185033;1.000000
445622.28600128;5696557.70220001;471.71584990;31;34;36;8481.000000;1.000000;1.000000;1.000000;1.000000;-0.176770;0.176770;-0.176770;1.000000
445622.29860123;5696557.66589935;471.72534992;50;54;54;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.197294;0.197294;-0.197294;1.000000
