//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump22
445587.80990036;5696584.71339996;474.25745012;103;81;53;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.174240;0.174240;-0.174240;1.000000
445588.12430199;5696584.73529823;474.27885010;90;71;43;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.094702;0.094702;-0.094702;1.000000
445588.08900269;5696584.73379906;474.28195002;100;78;49;20817.000000;1.000000;1.000000;1.000000;1.000000;0.096201;-0.096201;0.096201;1.000000
445587.96730240;5696584.73879822;474.24154999;103;92;54;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.091202;0.091202;-0.091202;1.000000
445588.05860146;5696584.75999840;474.28314974;173;156;127;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.070002;0.070002;-0.070002;1.000000
445588.15240295;5696584.76519974;474.28984978;71;59;32;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.064800;0.064800;-0.064800;1.000000
445588.05880173;5696584.73209961;474.27355005;152;133;104;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.097900;0.097900;-0.097900;1.000000
445588.13450058;5696584.74599846;474.28174974;100;84;56;21845.000000;1.000000;1.000000;1.000000;1.000000;0.084002;-0.084002;0.084002;1.000000
445588.16270264;5696584.71779831;474.27344992;134;124;92;31611.000000;1.000000;1.000000;1.000000;1.000000;0.112202;-0.112202;0.112202;1.000000
445588.04100235;5696584.74079903;474.27054979;113;97;65;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.089201;0.089201;-0.089201;1.000000
445587.88100250;5696584.80019959;474.26165010;163;138;107;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.065541;0.065541;-0.065541;1.000000
445587.80910118;5696584.75779922;474.26485016;170;147;121;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.148945;0.148945;-0.148945;1.000000
445587.75510223;5696584.79499825;474.29554989;121;104;72;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.187569;0.187569;-0.187569;1.000000
