//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump96
445649.03059967;5696606.36219986;470.92744996;179;179;175;45746.000000;1.000000;1.000000;1.000000;1.000000;0.032200;-0.032200;0.032200;1.000000
445649.02940186;5696606.39959915;470.92785003;171;166;162;42919.000000;1.000000;1.000000;1.000000;1.000000;0.069599;-0.069599;0.069599;1.000000
445649.02060135;5696606.37949951;470.92715003;115;112;110;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.049500;0.049500;-0.049500;1.000000
445649.03960236;5696606.40799912;470.92834999;164;159;156;41120.000000;1.000000;1.000000;1.000000;1.000000;0.077999;-0.077999;0.077999;1.000000
445649.02120026;5696606.36070068;470.92695000;173;173;171;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.030701;0.030701;-0.030701;1.000000
445649.03149994;5696606.37140091;470.92754986;108;105;101;26985.000000;1.000000;1.000000;1.000000;1.000000;0.041401;-0.041401;0.041401;1.000000
445649.03270157;5696606.33399780;470.92715003;82;85;84;21331.000000;1.000000;1.000000;1.000000;1.000000;0.003998;-0.003998;0.003998;1.000000
445649.02200134;5696606.37000092;470.92715003;124;122;119;31354.000000;1.000000;1.000000;1.000000;1.000000;-0.040001;0.040001;-0.040001;1.000000
445649.04020126;5696606.38929947;470.92814996;135;130;126;33667.000000;1.000000;1.000000;1.000000;1.000000;0.059299;-0.059299;0.059299;1.000000
445649.03210266;5696606.35269745;470.92735006;194;194;191;49601.000000;1.000000;1.000000;1.000000;1.000000;0.022697;-0.022697;0.022697;1.000000
445649.03090103;5696606.39019974;470.92774989;116;111;108;28784.000000;1.000000;1.000000;1.000000;1.000000;0.060200;-0.060200;0.060200;1.000000
445649.03870209;5696606.39879807;470.92824986;164;159;156;41120.000000;1.000000;1.000000;1.000000;1.000000;0.068798;-0.068798;0.068798;1.000000
445649.03940018;5696606.38009842;470.92575004;93;89;85;22873.000000;1.000000;1.000000;1.000000;1.000000;0.050098;-0.050098;0.050098;1.000000
445649.02280243;5696606.35359772;470.92695000;167;168;167;42919.000000;1.000000;1.000000;1.000000;1.000000;-0.023601;0.023601;-0.023601;1.000000
445649.03120239;5696606.34340103;470.92724993;138;140;138;35723.000000;1.000000;1.000000;1.000000;1.000000;0.013401;-0.013401;0.013401;1.000000
445649.03000076;5696606.38089951;470.92764999;93;89;85;22873.000000;1.000000;1.000000;1.000000;1.000000;0.050900;-0.050900;0.050900;1.000000
445648.88490112;5696606.29120071;470.95264985;178;176;173;45232.000000;1.000000;1.000000;1.000000;1.000000;0.094097;-0.094097;0.094097;1.000000
445648.88610275;5696606.25369843;470.95225002;75;71;67;18247.000000;1.000000;1.000000;1.000000;1.000000;0.113870;-0.113870;0.113870;1.000000
445648.94400223;5696606.41449936;470.93575003;185;188;182;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.088595;0.088595;-0.088595;1.000000
445648.85190018;5696606.46470078;470.95554997;174;181;157;45232.000000;1.000000;1.000000;1.000000;1.000000;-0.179556;0.179556;-0.179556;1.000000
445648.78760345;5696606.38849838;470.97965004;96;103;72;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.192145;0.192145;-0.192145;1.000000
445649.00860031;5696606.43400009;470.94365003;199;199;193;50886.000000;1.000000;1.000000;1.000000;1.000000;-0.104000;0.104000;-0.104000;1.000000
445648.78880127;5696606.35109909;470.97924997;148;152;135;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.183046;0.183046;-0.183046;1.000000
445648.87960251;5696606.42970093;470.94234993;182;185;171;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.135003;0.135003;-0.135003;1.000000
445648.84150131;5696606.45619782;470.96194984;117;123;95;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.180553;0.180553;-0.180553;1.000000
445648.90070160;5696606.35750015;470.94715001;93;94;98;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.075139;0.075139;-0.075139;1.000000
445648.94260223;5696606.44959839;470.93614985;175;176;166;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.122838;0.122838;-0.122838;1.000000
445648.99190338;5696606.19230087;470.96794989;123;124;121;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.137699;0.137699;-0.137699;1.000000
445648.86340149;5696606.36319931;470.95715000;67;70;74;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.112247;0.112247;-0.112247;1.000000
445648.77169998;5696606.34099777;470.97604992;122;122;103;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.199231;0.199231;-0.199231;1.000000
445648.82209976;5696606.42749985;470.97004988;115;118;94;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.177670;0.177670;-0.177670;1.000000
445648.99290283;5696606.38659866;470.93304994;209;209;207;53456.000000;1.000000;1.000000;1.000000;1.000000;0.056599;-0.056599;0.056599;1.000000
445648.95350082;5696606.22859772;470.96194984;177;181;184;46260.000000;1.000000;1.000000;1.000000;1.000000;0.102838;-0.102838;0.102838;1.000000
445649.01590164;5696606.28619965;470.94214990;85;86;91;22102.000000;1.000000;1.000000;1.000000;1.000000;0.043800;-0.043800;0.043800;1.000000
445649.00530060;5696606.49970062;470.94424989;136;139;125;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.169701;0.169701;-0.169701;1.000000
445648.94690140;5696606.20820053;470.96144988;112;111;110;28527.000000;1.000000;1.000000;1.000000;1.000000;0.124089;-0.124089;0.124089;1.000000
445648.96770294;5696606.52639969;470.95214989;108;115;85;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.196421;0.196421;-0.196421;1.000000
445648.83400162;5696606.40089996;470.96094992;108;112;97;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.153926;0.153926;-0.153926;1.000000
445648.83500107;5696606.36339767;470.96525003;111;114;114;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.139677;0.139677;-0.139677;1.000000
445649.01720245;5696606.23209961;470.95554997;88;91;99;23130.000000;1.000000;1.000000;1.000000;1.000000;0.097900;-0.097900;0.097900;1.000000
445648.85920151;5696606.46639832;470.95354988;174;180;159;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.176125;0.176125;-0.176125;1.000000
445648.79269989;5696606.42069824;470.98724987;89;98;62;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.199710;0.199710;-0.199710;1.000000
445648.87030228;5696606.38369949;470.95074989;132;134;135;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.113792;0.113792;-0.113792;1.000000
445649.02330215;5696606.33479889;470.92914989;84;86;86;21845.000000;1.000000;1.000000;1.000000;1.000000;0.004799;-0.004799;0.004799;1.000000
445648.97140320;5696606.21990021;470.96264984;129;134;138;33924.000000;1.000000;1.000000;1.000000;1.000000;0.110100;-0.110100;0.110100;1.000000
445648.89870270;5696606.43029984;470.93624999;187;191;177;48316.000000;1.000000;1.000000;1.000000;1.000000;-0.123423;0.123423;-0.123423;1.000000
445648.98450287;5696606.39669998;470.93275001;210;211;208;53970.000000;1.000000;1.000000;1.000000;1.000000;0.066700;-0.066700;0.066700;1.000000
445648.91700180;5696606.23449905;470.95334985;82;81;79;20817.000000;1.000000;1.000000;1.000000;1.000000;0.109527;-0.109527;0.109527;1.000000
445648.85960205;5696606.41969879;470.95065000;199;203;190;51400.000000;1.000000;1.000000;1.000000;1.000000;-0.142732;0.142732;-0.142732;1.000000
445649.02440079;5696606.32290085;470.93365004;97;98;99;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.007099;0.007099;-0.007099;1.000000
445648.87610062;5696606.49529846;470.94995000;145;147;126;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.190417;0.190417;-0.190417;1.000000
445648.80610092;5696606.40789993;470.97374990;116;122;93;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.182036;0.182036;-0.182036;1.000000
445648.88660248;5696606.30969818;470.95525004;218;219;218;56026.000000;1.000000;1.000000;1.000000;1.000000;0.086442;-0.086442;0.086442;1.000000
445648.88560303;5696606.27249725;470.95015003;138;134;129;34438.000000;1.000000;1.000000;1.000000;1.000000;0.102643;-0.102643;0.102643;1.000000
445648.86300095;5696606.38199814;470.95274999;122;124;124;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.119529;0.119529;-0.119529;1.000000
445648.86820038;5696606.26239975;470.95385005;142;137;132;35209.000000;1.000000;1.000000;1.000000;1.000000;0.122723;-0.122723;0.122723;1.000000
445648.94330032;5696606.26479919;470.95264985;65;65;65;16705.000000;1.000000;1.000000;1.000000;1.000000;0.070696;-0.070696;0.070696;1.000000
445648.97850235;5696606.26619919;470.95184996;44;46;52;11822.000000;1.000000;1.000000;1.000000;1.000000;0.063801;-0.063801;0.063801;1.000000
445648.91580017;5696606.41239746;470.93444993;149;152;144;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.098971;0.098971;-0.098971;1.000000
445648.94580276;5696606.35819824;470.93525006;106;107;110;27499.000000;1.000000;1.000000;1.000000;1.000000;-0.037568;0.037568;-0.037568;1.000000
445648.88510330;5696606.31920059;470.95525004;216;217;217;55512.000000;1.000000;1.000000;1.000000;1.000000;0.086203;-0.086203;0.086203;1.000000
