//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump69
445632.66909988;5696553.18490036;470.78044989;117;107;94;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.198853;0.198853;-0.198853;1.000000
445632.55780228;5696553.14389999;470.77954986;47;43;35;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.187729;0.187729;-0.187729;1.000000
445632.59550293;5696553.14509781;470.77664997;93;87;78;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.195140;0.195140;-0.195140;1.000000
445632.34090240;5696553.21710022;470.81725003;151;146;139;37522.000000;1.000000;1.000000;1.000000;1.000000;0.112999;-0.112999;0.112999;1.000000
445632.20910080;5696553.24079903;470.83254983;189;182;168;46774.000000;1.000000;1.000000;1.000000;1.000000;0.115917;-0.115917;0.115917;1.000000
445632.60150345;5696553.19109924;470.78904988;153;149;139;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.154819;0.154819;-0.154819;1.000000
445632.22720154;5696553.23209961;470.82854988;185;181;168;46260.000000;1.000000;1.000000;1.000000;1.000000;0.112748;-0.112748;0.112748;1.000000
445632.19970139;5696553.23929794;470.83204987;192;184;170;47288.000000;1.000000;1.000000;1.000000;1.000000;0.123234;-0.123234;0.123234;1.000000
445632.63910110;5696553.19229897;470.78845002;121;114;102;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.173759;0.173759;-0.173759;1.000000
445632.55740173;5696553.19059952;470.78244998;137;131;123;33667.000000;1.000000;1.000000;1.000000;1.000000;-0.141498;0.141498;-0.141498;1.000000
445632.30330093;5696553.21589859;470.81784989;98;91;84;23644.000000;1.000000;1.000000;1.000000;1.000000;0.114101;-0.114101;0.114101;1.000000
445632.37840088;5696553.21829803;470.81664993;43;41;32;10280.000000;1.000000;1.000000;1.000000;1.000000;0.111702;-0.111702;0.111702;1.000000
445632.41390045;5696553.22199829;470.81594994;131;131;121;33153.000000;1.000000;1.000000;1.000000;1.000000;0.108002;-0.108002;0.108002;1.000000
445632.56560333;5696553.15249832;470.78005006;96;92;83;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.180448;0.180448;-0.180448;1.000000
445632.60330017;5696553.15369995;470.77705004;184;177;169;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.189752;0.189752;-0.189752;1.000000
445632.57520111;5696553.18189819;470.78314998;135;129;120;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.153962;0.153962;-0.153962;1.000000
445632.53880127;5696553.14319809;470.78565003;36;35;26;8738.000000;1.000000;1.000000;1.000000;1.000000;-0.186888;0.186888;-0.186888;1.000000
445632.52960022;5696553.16979797;470.78554990;57;52;41;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.160202;0.160202;-0.160202;1.000000
445632.59230240;5696553.19190033;470.78865005;156;151;140;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.150244;0.150244;-0.150244;1.000000
445632.41530045;5696553.21259888;470.81585004;131;130;120;33153.000000;1.000000;1.000000;1.000000;1.000000;0.117401;-0.117401;0.117401;1.000000
445632.29330261;5696553.23319824;470.81754996;141;135;123;34695.000000;1.000000;1.000000;1.000000;1.000000;0.096802;-0.096802;0.096802;1.000000
445632.29470261;5696553.22369965;470.81754996;134;127;117;32896.000000;1.000000;1.000000;1.000000;1.000000;0.106300;-0.106300;0.106300;1.000000
