//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump45
445615.36240204;5696569.13049896;472.36584999;121;119;87;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.199501;0.199501;-0.199501;1.000000
445615.35840233;5696569.18699844;472.36404993;70;72;50;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.143002;0.143002;-0.143002;1.000000
445615.31750114;5696569.25899895;472.33045008;95;95;58;23130.000000;1.000000;1.000000;1.000000;1.000000;0.076369;-0.076369;0.076369;1.000000
445615.36100204;5696569.16789921;472.37085011;72;78;51;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.162101;0.162101;-0.162101;1.000000
445615.47650154;5696569.26739891;472.34705021;48;46;30;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.062601;0.062601;-0.062601;1.000000
445615.50460251;5696569.71489914;472.39325001;161;145;126;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.186799;0.186799;-0.186799;1.000000
445615.37510117;5696569.26039894;472.35164978;23;21;9;5140.000000;1.000000;1.000000;1.000000;1.000000;-0.069601;0.069601;-0.069601;1.000000
445615.28000076;5696569.27669914;472.31724979;121;125;71;30069.000000;1.000000;1.000000;1.000000;1.000000;0.084545;-0.084545;0.084545;1.000000
445615.58580215;5696569.30869873;472.34314968;144;139;112;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.021301;0.021301;-0.021301;1.000000
445615.47530182;5696569.30259903;472.34275009;33;29;16;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.027401;0.027401;-0.027401;1.000000
445615.34660156;5696569.49459847;472.32984974;131;123;109;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.164598;0.164598;-0.164598;1.000000
445615.30900200;5696569.49339874;472.33045008;100;90;74;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.167453;0.167453;-0.167453;1.000000
445615.54400070;5696569.23099907;472.33104994;113;106;75;26728.000000;1.000000;1.000000;1.000000;1.000000;0.099001;-0.099001;0.099001;1.000000
445615.60580070;5696569.53309925;472.36534979;111;98;78;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.083576;0.083576;-0.083576;1.000000
445615.56820114;5696569.53189857;472.36595013;140;125;104;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.121176;0.121176;-0.121176;1.000000
445615.52940186;5696569.56589897;472.36464979;155;144;127;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.159975;0.159975;-0.159975;1.000000
445615.49200066;5696569.56469925;472.36054995;134;127;115;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.197376;0.197376;-0.197376;1.000000
445615.56690224;5696569.56929977;472.36864998;137;121;102;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.122475;0.122475;-0.122475;1.000000
445615.27280243;5696569.45479973;472.32835009;130;124;102;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.144494;0.144494;-0.144494;1.000000
445615.28160103;5696569.29749878;472.32455017;80;82;36;19532.000000;1.000000;1.000000;1.000000;1.000000;0.071803;-0.071803;0.071803;1.000000
445615.24270065;5696569.33149918;472.32555010;117;117;69;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.102937;0.102937;-0.102937;1.000000
445615.20420082;5696569.33989914;472.31465008;126;125;75;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.141772;0.141772;-0.141772;1.000000
445615.32040222;5696569.24229916;472.33505013;71;71;44;17476.000000;1.000000;1.000000;1.000000;1.000000;0.091256;-0.091256;0.091256;1.000000
445615.58080109;5696569.25319870;472.33754971;143;134;97;33924.000000;1.000000;1.000000;1.000000;1.000000;-0.076801;0.076801;-0.076801;1.000000
445615.31600197;5696569.26849945;472.33045008;92;95;54;22873.000000;1.000000;1.000000;1.000000;1.000000;0.068264;-0.068264;0.068264;1.000000
445615.42860229;5696569.28339966;472.35435011;23;22;11;5397.000000;1.000000;1.000000;1.000000;1.000000;-0.046600;0.046600;-0.046600;1.000000
445615.39330109;5696569.27969940;472.35274984;31;27;15;6682.000000;1.000000;1.000000;1.000000;1.000000;-0.050301;0.050301;-0.050301;1.000000
445615.43180092;5696569.21009930;472.39094975;103;103;83;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.119901;0.119901;-0.119901;1.000000
445615.20280083;5696569.37499912;472.31495001;139;140;96;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.149747;0.149747;-0.149747;1.000000
445615.49060066;5696569.60209854;472.36564972;115;104;87;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.198776;0.198776;-0.198776;1.000000
445615.43110092;5696569.26429947;472.36354973;47;45;30;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.065701;0.065701;-0.065701;1.000000
445615.27190216;5696569.49229916;472.32184984;162;155;136;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.178259;0.178259;-0.178259;1.000000
445615.54940231;5696569.34479912;472.34425022;159;154;141;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.014799;0.014799;-0.014799;1.000000
445615.58540161;5696569.56759937;472.36945011;70;54;38;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.103975;0.103975;-0.103975;1.000000
445615.54310234;5696569.45509918;472.34765007;145;139;120;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.125099;0.125099;-0.125099;1.000000
445615.53440102;5696569.67949875;472.38485004;208;192;174;49858.000000;1.000000;1.000000;1.000000;1.000000;-0.154976;0.154976;-0.154976;1.000000
445615.44760139;5696569.26509865;472.36194994;30;28;13;6682.000000;1.000000;1.000000;1.000000;1.000000;0.064901;-0.064901;0.064901;1.000000
445615.41240128;5696569.26369865;472.36275007;70;68;53;16962.000000;1.000000;1.000000;1.000000;1.000000;0.066301;-0.066301;0.066301;1.000000
445615.51720245;5696569.61359985;472.37164976;145;132;115;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.172174;0.172174;-0.172174;1.000000
445615.23720177;5696569.41629894;472.31005003;67;63;33;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.138577;0.138577;-0.138577;1.000000
445615.35420235;5696569.30909927;472.34664967;42;40;21;9766.000000;1.000000;1.000000;1.000000;1.000000;0.020901;-0.020901;0.020901;1.000000
445615.32810219;5696569.47519882;472.33575012;71;63;50;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.146253;0.146253;-0.146253;1.000000
445615.28860100;5696569.33379944;472.34865000;152;156;119;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.057152;0.057152;-0.057152;1.000000
445615.59220131;5696569.61599930;472.37264969;129;118;101;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.097176;0.097176;-0.097176;1.000000
445615.35950096;5696569.14949902;472.36595013;59;63;34;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.180501;0.180501;-0.180501;1.000000
445615.43320091;5696569.37659843;472.34174969;133;130;119;33153.000000;1.000000;1.000000;1.000000;1.000000;0.046598;0.046598;-0.046598;1.000000
