//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump36
445648.65630157;5696566.67399986;470.26355006;125;121;110;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.156000;0.156000;-0.156000;1.000000
445648.61960037;5696566.63529976;470.27075006;101;98;87;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.194700;0.194700;-0.194700;1.000000
445648.65760239;5696566.63879974;470.26545002;108;107;96;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.191200;0.191200;-0.191200;1.000000
445648.73260315;5696566.63899811;470.26184990;154;154;149;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.191002;0.191002;-0.191002;1.000000
445648.52530106;5696566.67899902;470.27624990;153;151;138;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.151001;0.151001;-0.151001;1.000000
445648.82440002;5696566.65349968;470.27784993;231;237;232;60138.000000;1.000000;1.000000;1.000000;1.000000;-0.176500;0.176500;-0.176500;1.000000
445648.71199997;5696566.66889961;470.26134994;120;121;114;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.161101;0.161101;-0.161101;1.000000
445648.76880081;5696566.65189941;470.26364996;64;66;62;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.178101;0.178101;-0.178101;1.000000
445648.59970291;5696566.67219933;470.27024986;148;146;134;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.157801;0.157801;-0.157801;1.000000
445648.67620285;5696566.63709839;470.26394989;43;42;32;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.192902;0.192902;-0.192902;1.000000
445648.71389969;5696566.63839920;470.26105000;141;143;135;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.191601;0.191601;-0.191601;1.000000
445648.75130280;5696566.63949974;470.26274993;136;136;131;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.190500;0.190500;-0.190500;1.000000
445648.86170013;5696566.64559944;470.26545002;132;132;121;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.184401;0.184401;-0.184401;1.000000
445648.49830063;5696566.66739853;470.27964999;105;101;88;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.162601;0.162601;-0.162601;1.000000
445648.83320053;5696566.64579971;470.27584984;194;196;189;49858.000000;1.000000;1.000000;1.000000;1.000000;-0.184200;0.184200;-0.184200;1.000000
445648.61079987;5696566.66419991;470.26834991;121;118;107;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.165800;0.165800;-0.165800;1.000000
445648.68370255;5696566.66679962;470.26234986;151;149;140;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.163200;0.163200;-0.163200;1.000000
445648.72240265;5696566.63049896;470.26364996;130;131;123;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.199501;0.199501;-0.199501;1.000000
